"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSL%","piXX%","pivCH","pivCU","pivFA","pivSL","pivXX","piCH-X","piCU-X","piFA-X","piSL-X","piXX-X","piCH-Z","piCU-Z","piFA-Z","piSL-Z","piXX-Z","piwCH","piwCU","piwFA","piwSL","piwXX","piwCH/C","piwCU/C","piwFA/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jake Latz",21306,"2024-06-01","@MIA",13,2024,"TEX","A",28,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0,0,0,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,2.26065377627907,58.7187657997406,0,0,0,1,0,0,2,27.000028163224,3,6,9,0.00688000023365021,0,0.00688000023365021,0.27700001001358,0.0275621898472309,0.131999999284744,0.0930000022053719,0.186000004410744,0.0339999981224537,1,1,0.0521753504872322,-5.41363135185338e-05,0,0,0.44444444,95,0.22222222,84,0.11111111,77,0.22222222,86.5,NA,0.569048404693604,-0.108625918626785,0.0389156937599182,0.0167976431548595,14.2262101173401,-5.43129593133926,3.89156937599182,0.839882157742977,0.4,0.5,0.44444444,0.5,0.5,0.5,0.44444444,1,0.22222222,0,0,1,0,1,0,1,0,0,1,0,1,0,-1.1322746558739,39.06329,51.12803,47.71923,80,45.25459,80,80,80,80,71.46179,54.51346,80,80,67.63263,80,-2.28991,0.64223,111.76,101.24,100.54,88.14,170.72,166.1,122.46,138.7,164.6,134.48,135.72,134.32,118.94,133.271111111111,143.802222222222,0.44444444,0.22222222,0.11111111,0.22222222,94.9250030517578,84.25,76.8000030517578,86.5999984741211,4.07182788848877,-2.56999063491821,-3.64742398262024,8.87203788757324,11.6886777877808,0.0931262969970703,-7.95925569534302,7.12905216217041,0.576766911894083,-0.110842883586884,0.039364367723465,0.0166956372559071,14.4191727973521,-5.54214417934418,3.9364367723465,0.834781862795353,0.25,0.6,0.44444444,0,0.66666667,0.5,0.55555556,17.28571429,0.22222222,0.11111111,0.44444444,0.22222222,NA,86.9356002807617,77.1760025024414,95.3122482299805,84.5914001464844,NA,8.49650955200195,-4.47830009460449,3.47361493110657,-3.5292501449585,NA,5.21902990341187,-9.54533958435059,10.1203498840332,-1.69293999671936,NA,0.0166956372559071,0.039364367723465,0.576766911894083,-0.110842883586884,NA,0.834781862795353,3.9364367723465,14.4191727973521,-5.54214417934418,NA,0.25,0.6,0.44444444,0,0.66666667,0.5,0.55555556,1,91.6208114624023,45.6344032287598,0,0,91.6208,0,0,"2024-06-01",0
"Jake Latz",21306,"2024-05-29","ARI",13,2024,"TEX","H",28,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,5,3,1,1,0,1,0,0,0,0,0,0,13.500014081612,40.5000422448361,0,0,0,4,0,0,0,0,0,0,0,0.2,-0.2,4.51536908401489,0,0.75,6.00000625849423,0.75,0.75,7.66648447216047,5.83352960945155,7.66648447216047,335.059440294039,185.965012961469,188.878031978827,4,0,1,0,0,0,0,0,9,14,23,-0.000900019775144756,-0.0290400162339211,0.0281399972736835,-1.00100004673004,-0.103946000337601,0.28151997923851,0.068400003015995,0.068400003015995,0.126800000667572,1,1,-0.158325806260109,0.155128804833854,0,0,0.47826087,95.09090909,0.08695652,84.5,0.04347826,77,0.39130435,86.55555556,NA,-1.08802628517151,0.00450797751545906,-0.0344077162444592,0.196901604533195,-9.89114804701372,0.225398875772953,-3.44077162444592,2.18779560592439,0.4,0.5,0.43478261,0.83333333,1,0.9,0.34782609,0.6,0.04347826,0,2,2,0,1,3,4,0,0.5,0.5,0,0.25,0.75,4.08573053775902,48.75216,50.07375,49.29207,30.93717,49.66224,27.93079,50.06498,62.48857,43.37297,77.96042,45.79323,80,47.37615,56.4717,47.12356,0.28842,4.50972,98.9,79.7,87.84,80.3,67.4,56.58,110.34,71.94,79.62,92.26,122.28,126.66,102.985217391304,79.1565217391304,85.9252173913043,0.47826087,0.08695652,0.04347826,0.39130435,95.1454523259943,84.6500015258789,76.6999969482422,86.5,4.0690109946511,-4.03065013885498,-3.28206205368042,8.68340810139974,11.0112623734908,-0.149840503931046,-9.67319011688232,6.72814602322049,-1.10678240656853,0.00431566312909126,-0.0350487045943737,0.200601905584335,-10.0616582415321,0.215783156454563,-3.50487045943737,2.22891006204817,0.42857143,0.44444444,0.43478261,0.83333333,1,0.9,0.39130435,20.55555556,0.39130435,0.04347826,0.47826087,0.08695652,NA,86.5730116102431,76.7303009033203,95.2369162819602,84.7163543701172,NA,8.54034423828125,-3.63220000267029,3.68389268354936,-4.69961500167847,NA,5.16557905409071,-11.0618000030518,9.84425215287642,-1.46714353561401,NA,0.200601905584335,-0.0350487045943737,-1.1067824177444,0.00431566312909126,NA,2.22891006204817,-3.50487045943737,-10.0616583431309,0.215783156454563,NA,0.38461538,0.5,0.43478261,0.8,1,0.9,0.43478261,4,92.7669219970703,2.41091632843018,0,0,97.5658,1,0.25,"2024-05-29",0
"Jake Latz",21306,"2024-05-26","@MIN",13,2024,"TEX","A",28,1,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,1,4.5,0,0,1,0,0,1,4,0,1,0,0,0,0.16666667,0,0.16666667,5.651867982935,0,0,0,0,1,2.1664797782898,-2.1664797782898,5.19049659073353,0,51.2485084414735,127.281471151288,0.25,0,0.2,0.8,0.25,0,0,0,8,18,26,0.0866480022668839,0,0.0866480022668839,1.22200000286102,0.128092244267464,0.559666633605957,0.736349999904633,0.867599964141846,0.208800002932549,1,1,0.153722405433655,0.00109833438534587,1,0,0.38461538,94.4,0.19230769,83.8,NA,NA,0.42307692,86.90909091,NA,0.76397442817688,0.138761818408966,NA,0.574954569339752,7.6397442817688,2.77523636817932,NA,5.22685972127047,0.47058824,0.77777778,0.57692308,0.625,1,0.8,0.34615385,0.66666667,0.11538462,1,1,3,1,2,2,5,0.2,0.2,0.6,0.2,0.4,0.4,-0.332599872534726,42.67237,42.15601,49.70039,NA,NA,NA,80,66.45306,80,34.72696,53.87713,28.97874,56.75541,56.12885,60.79967,-0.29428,3.63567,94.16,98,86.32,NA,NA,NA,117.1,128.06,137.82,107.68,98.52,83.38,105.583076923077,109.661538461538,105.562307692308,0.38461538,0.19230769,NA,0.42307692,94.5299987792969,83.7800048828125,NA,86.9272738370028,4.14485969543457,-3.5171257019043,NA,7.99823067405007,11.6520568847656,-2.08902587890625,NA,6.88268418745561,0.773450497537851,0.140326611697674,NA,0.581240005791187,7.73450497537851,2.80653223395348,NA,5.28400005264716,0.46666667,0.72727273,0.57692308,0.57142857,1,0.8,0.42307692,19.45,0.42307692,NA,0.38461538,0.19230769,NA,87.0013982599432,NA,94.6157470703125,83.8276184082031,NA,7.51680062033913,NA,3.39742240905762,-4.60408782958984,NA,5.45188452980735,NA,10.3494468688965,-3.70883407592773,NA,0.581240005791187,NA,0.773450497537851,0.140326611697674,NA,5.28400005264716,NA,7.73450497537851,2.80653223395348,NA,0.46666667,0.72727273,0.57692308,0.57142857,1,0.8,0.42307692,5,94.6748840332031,38.6727569580078,1,0.2,102.936,2,0.4,"2024-05-26",0
"Jake Latz",21306,"2024-05-24","@MIN",13,2024,"TEX","A",28,0,0,0,1,0,0,0,0,0,0,0,1.1,5,0,0,0,0,1,0,0,0,0,1,6.75000160932579,6.75000160932579,0,1,0,0,0,2,1,1,0,0,0,0.2,0.2,0,6.80632908401489,0,0,0.750000178813977,0,1,3.91647995710377,-3.91647995710377,6.18449310717304,0,94.1128185868658,152.009688662572,0,0.333333333,0,0.666666666,0.5,0,0,0,8,15,23,0.131128042936325,-0.0197240021079779,0.150852039456367,1.4300000667572,0.149895176291466,1.14623999595642,1.08159995079041,1.77839994430542,0.713200032711029,1,1,0.0754298493266106,0.0389685693282123,1,0,0.56521739,94.76923077,0.17391304,84.25,NA,NA,0.26086957,86.66666667,NA,0.398652940988541,-0.0728156045079231,NA,0.496408730745316,3.06656108452724,-1.82039011269808,NA,8.27347884575526,0.27272727,0.75,0.52173913,0.66666667,0.88888889,0.83333333,0.52173913,0.8,0.08695652,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,4.55463676099314,32.59418,41.9929,33.36812,NA,NA,NA,50.06029,56.27869,42.68418,20,60.61807,20,29.43759,52.91191,25.84122,1.40288,6.18141,81.72,100.42,98.6,NA,NA,NA,101.08,93.48,94.44,106.16,97.74,108.62,96.9130434782609,96.0313043478261,97.9913043478261,0.56521739,0.17391304,NA,0.26086957,94.6923076923077,84.0500030517578,NA,86.5499979654948,4.54220434335562,-2.17850112915039,NA,8.3485361735026,10.4226884108323,0.330531597137451,NA,7.56528663635254,0.399052672088146,-0.0746744982898235,NA,0.503463786095381,3.06963593913959,-1.86686245724559,NA,8.39106310158968,0.3,0.69230769,0.52173913,0.66666667,0.88888889,0.83333333,0.56521739,21,0.26086957,NA,0.56521739,0.17391304,NA,86.7547200520833,NA,94.9139967698317,84.2458038330078,NA,7.98678843180339,NA,4.14198391254132,-2.74149250984192,NA,6.01719983418783,NA,9.28391441932091,-0.868349969387054,NA,0.503463786095381,NA,0.399052672088146,-0.0746744982898235,NA,8.39106310158968,NA,3.06963593913959,-1.86686245724559,NA,0.3,0.69230769,0.52173913,0.66666667,0.88888889,0.83333333,0.56521739,3,91.1715087890625,46.8150482177734,0,0,91.8608,0,0,"2024-05-24",0
"Jake Latz",21306,"2024-05-21","@PHI",13,2024,"TEX","A",28,0,0,5.40000205993731,1,0,0,0,0,0,0,0,1.2,6,1,1,1,1,0,0,0,0,0,3,16.2000061798119,0,5.40000205993731,3,0,0,1,2,0,1,0,0,0,0.5,0,0.5,0.652312416441226,5.40000205993731,0.166666666666667,0.600000228881923,0,1,7.36648138046326,-1.96647932052595,1.38088918460728,134.023687445902,178.616770531116,32.5076977896574,0.5,0,0.333333333,0.666666666,0.5,0.5,0,0,10,21,31,-0.0584139488637447,-0.105559997260571,0.0471460483968258,-0.102000012993813,-0.0104454653337598,0.445866674184799,0.615899980068207,0.830799996852875,0.220599994063377,1,1,0.000662782695144415,-0.131674926562021,0,0,0.4516129,95.78571429,0.38709677,83.5,NA,NA,0.16129032,88.2,NA,-0.811795592308044,0.359580606222153,NA,0.308864623308182,-5.79853994505746,2.99650505185127,NA,6.17729246616364,0.35294118,0.78571429,0.5483871,0.83333333,0.90909091,0.88235294,0.4516129,0.66666667,0.06451613,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,5.32885116610374,58.59634,48.804,56.94317,NA,NA,NA,72.67456,70.03498,64.79205,59.42918,50.23082,65.741,69.12267,61.87615,67.92098,-1.06261,2.48318,95.36,107.76,94.58,NA,NA,NA,105.84,122.94,131.6,112.22,102.98,113.92,106.61935483871,112.765161290323,118.785161290323,0.4516129,0.38709677,NA,0.16129032,95.7857142857143,83.3666687011719,NA,88.3600036621094,3.58266176496233,-3.7807232538859,NA,7.22020721435547,10.8083757672991,-1.20564214388529,NA,7.41694030761719,-0.804995432496071,0.344921492040157,NA,0.312211878597736,-5.74996737497194,2.87434576700131,NA,6.24423757195473,0.3,0.66666667,0.5483871,1,0.85714286,0.88235294,0.67741935,20,0.16129032,NA,0.4516129,0.38709677,NA,88.5051391601562,NA,95.9185180664062,83.4861399332682,NA,6.88686218261719,NA,2.96954999651228,-4.49780019124349,NA,6.04847183227539,NA,9.64678083147321,-2.51191329956055,NA,0.312211878597736,NA,-0.804995432496071,0.344921492040157,NA,6.24423757195473,NA,-5.74996737497194,2.87434576700131,NA,0.36363636,0.65,0.5483871,1,0.84615385,0.88235294,0.64516129,3,88.8618876139323,33.6750462849935,1,0.33333333,108.958,1,0.33333333,"2024-05-21",0
"Jake Latz",21306,"2024-05-13","CLE",13,2024,"TEX","H",28,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,6,2,1,1,0,2,1,0,1,0,0,0,27.000028163224,27.000028163224,0,0,0,2,1,1,0,0,0,0,0,0.33333333,-0.33333333,11.4582846324343,0,0.5,6.00000625849423,0.5,0.75,12.1664891660311,1.33352491558088,14.4345041410879,335.059440294039,296.187628472583,357.249912288199,2,0.25,0.5,0.25,0,0,0,0,7,14,21,-0.174107998609543,-0.203924000263214,0.0298160016536713,-2.09999990463257,-0.218068525195122,0.966228604316711,0.925400018692017,1.85080003738403,0.058399997651577,1,1,-0.0685166195034981,-0.111676761060584,0,1,0.42857143,94.88888889,0.42857143,83.77777778,0.04761905,76,0.0952381,87.5,0.19047619,-0.706229984760284,0.169104397296906,0.0389156937599182,-0.281713575124741,-7.84699983066983,1.87893774774339,3.89156937599182,-14.085678756237,0.36363636,0.7,0.52380952,0.5,1,0.81818182,0.47619048,0.83333333,0.0952381,1,2,1,2,2,0,4,0.25,0.5,0.25,0.5,0.5,0,10.8433946212643,20,50.97833,20,80,53.87019,80,70.77386,64.24819,60.66767,55.33538,52.66629,60.74523,56.04215,59.93539,57.06143,-0.24997,3.70214,69.16,-83.18,-79.92,87,159.78,152.88,115.9,102.7,113.48,106.1,108.14,102.26,105.872380952381,90.0466666666667,92.1285714285714,0.42857143,0.42857143,0.04761905,0.0952381,94.7666693793403,83.7666693793403,75.9000015258789,87.3999938964844,2.98881742689345,-3.3322745429145,-3.43343806266785,8.06020355224609,10.7155193752713,-0.641409397125244,-9.76723480224609,6.43272972106934,-0.718751735985279,0.170735858380795,0.039364367723465,-0.288259372115135,-7.98613039983643,1.89706509311994,3.9364367723465,-14.4129686057568,0.36363636,0.7,0.52380952,0.5,1,0.81818182,0.47619048,22.25,0.0952381,0.04761905,0.42857143,0.42857143,NA,87.4563446044922,75.9533996582031,94.8163316514757,83.7867024739583,NA,7.99765014648438,-4.04019021987915,2.35770034790039,-4.28574795193142,NA,5.10202980041504,-11.2857999801636,9.71637895372179,-2.13945240444607,NA,-0.288259372115135,0.039364367723465,-0.718751735985279,0.170735858380795,NA,-14.4129686057568,3.9364367723465,-7.98613039983643,1.89706509311994,NA,0.36363636,0.7,0.52380952,0.5,1,0.81818182,0.47619048,4,78.3879547119141,9.69988632202148,0,0,95.498,1,0.25,"2024-05-13",0
"Jake Latz",21306,"2024-05-12","@COL",13,2024,"TEX","A",28,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,3,1,1,1,0,1,0,0,0,0,0,0,27.000028163224,27.000028163224,0,0,0,0,2,0,1,0,0,0,0,0.33333333,-0.33333333,14.4338401827424,0,0.5,6.00000625849423,0.5,0.5,12.1664891660311,14.8335389971929,21.2385490662582,670.118880588077,296.187628472583,526.518013416799,0,0,0,1,0.5,0,0,0,5,6,11,-0.00537999672815204,-0.0491760186851025,0.0437960214912891,-0.262000054121017,-0.0228024404495955,1.14933335781097,0.834933340549469,1.21280002593994,0.68639999628067,1,1,-0.0434346236288548,0.0387536520973238,0,0,0.81818182,94.33333333,0.09090909,84,NA,NA,0.09090909,86,NA,-0.837591111660004,0.0673001259565353,NA,-0.0344077162444592,-9.30656790733337,6.73001259565353,NA,-3.44077162444592,0.28571429,1,0.54545455,1,1,1,0.36363636,0.33333333,0,0,1,1,1,0,1,2,0,0.5,0.5,0.5,0,0.5,3.95619276648997,20,32.13249,20,NA,NA,NA,25.05995,53.19887,22.61691,80,46.33698,80,22.57165,45.94831,28.02506,1.82943,6.82124,88.62,64.58,61.58,NA,NA,NA,80.9,82.42,73.24,96,165.32,195.24,82.9745454545455,88.3345454545455,83.2709090909091,0.81818182,0.09090909,NA,0.09090909,94.3444417317708,84.4000015258789,NA,85.9000015258789,2.33056746588813,-2.75384259223938,NA,5.09842872619629,8.25196668836806,1.55601096153259,NA,5.28806447982788,-0.867929276078939,0.0682137757539749,NA,-0.0350487045943737,-9.64365862309933,6.82137757539749,NA,-3.50487045943737,0.28571429,1,0.54545455,1,1,1,0.36363636,23.625,0.09090909,NA,0.81818182,0.09090909,NA,86.7146987915039,NA,95.1056993272569,85.1780014038086,NA,4.50735998153687,NA,1.74137285020616,-3.38180994987488,NA,4.69350004196167,NA,8.33297983805338,1.88393998146057,NA,-0.0350487045943737,NA,-0.867929276078939,0.0682137757539749,NA,-3.50487045943737,NA,-9.64365862309933,6.82137757539749,NA,0.375,1,0.54545455,1,1,1,0.27272727,2,79.4640502929688,41.8593368530273,1,0.5,107.224,1,0.5,"2024-05-12",0
"Jake Latz",21306,"2024-05-10","@COL",13,2024,"TEX","A",28,0,0,0,1,0,0,0,0,0,1,0,0.2,3,0,1,0,0,1,0,0,0,0,1,13.500014081612,13.500014081612,0,1,0,0,0,1,0,0,0,0,0,0.33333333,0.33333333,0,7.35528463540534,0,0,1.50000156462356,0,0,4.66648134291335,-4.66648134291335,6.93449631797012,0,112.483269287393,170.667945732913,0,0,0,1,0,0,0,0,6,5,11,0.0633280053734779,-0.0711639896035194,0.134491994976997,0.349999994039536,0.0304612703621387,2.41386651992798,1.89679992198944,1.89679992198944,1.82000005245209,1,1,0.0128530915826559,0.0133819984070621,1,0,0.54545455,93.83333333,0.36363636,84.25,NA,NA,0.09090909,85,NA,-0.338327795267105,0.290714263916016,NA,0.249823242425919,-5.63879658778509,7.26785659790039,NA,24.9823242425919,0.25,1,0.45454545,0,0.66666667,0.4,0.27272727,0.33333333,0.27272727,0,1,0,0,0,1,1,0,1,0,0,0,1,3.56611072621925,80,33.2851,80,NA,NA,NA,20,56.10876,20,66.18383,45.16397,75.42081,20,49.711,20,2.55274,7.9062,86.5,145.26,140.2,NA,NA,NA,81.72,7.24000000000001,-3.66,100.72,110.18,110.28,89.0636363636364,57.22,50.8509090909091,0.54545455,0.36363636,NA,0.09090909,93.5999959309896,83.9499969482422,NA,85.4000015258789,2.42348527908325,-2.92548251152039,NA,5.40291690826416,8.77603658040365,0.416171282529831,NA,5.8863320350647,-0.346800178289413,0.294024422764778,NA,0.252764463424683,-5.78000297149022,7.35061056911945,NA,25.2764463424683,0.14285714,1,0.45454545,0,0.5,0.4,0.36363636,20.625,0.09090909,NA,0.54545455,0.36363636,NA,86.215202331543,NA,94.4685465494792,84.7914505004883,NA,4.69800996780396,NA,1.53924798965454,-4.0108699798584,NA,5.86272001266479,NA,8.97239812215169,0.240082666277885,NA,0.252764463424683,NA,-0.346800178289413,0.294024422764778,NA,25.2764463424683,NA,-5.78000297149022,7.35061056911945,NA,0.14285714,1,0.45454545,0,0.5,0.4,0.36363636,1,101.104530334473,33.6579856872559,1,1,101.105,1,1,"2024-05-10",0
"Jake Latz",21306,"2024-05-08","@OAK",13,2024,"TEX","A",28,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,0,2,0,0,0,0,0,0,18,9,0,0,0,1,2,1,0,0,0,0,0,0.33333333,-0.33333333,11.9925068519314,0,0.25,3,0.25,1,9.16647977828979,-9.16647977828979,12.1904965907335,0,222.705731503644,301.424458290742,0.5,0.25,0.25,0.5,0,0,0,0,14,14,28,0.0722800195217133,-0.188952028751373,0.261232048273087,0.453000009059906,0.049671046435833,2.76306653022766,1.36000001430511,1.36000001430511,1.57840001583099,1,1,-0.0381839014589787,0.0643432496798692,1,0,0.5,94.85714286,0.03571429,84,0.14285714,75.5,0.32142857,84.88888889,NA,-0.242231830954552,0.0389156937599182,0.0196182541549206,-0.452807903289795,-1.73022736396108,3.89156937599182,0.490456353873014,-5.03119892544217,0.26315789,0.66666667,0.39285714,0.8,0.83333333,0.81818182,0.32142857,0.33333333,0.07142857,1,2,1,1,1,2,4,0.25,0.5,0.25,0.25,0.25,0.5,10.4749105301193,56.66152,60.52534,40.63315,30.43012,54.18796,27.38064,32.59301,66.0826,20,80,39.10292,80,37.3541,62.28857,20,0.91105,5.44367,88.2,111.3,112.72,81.2,104.2,91.06,122.4,63.02,74.5,95.38,138.7,144.18,104.556428571429,87.1242857142857,91.6392857142857,0.5,0.03571429,0.14285714,0.32142857,94.7857142857143,83.5,75.4749984741211,84.8444417317708,3.81637872968401,-4.0518741607666,-1.02985680103302,9.33153533935547,11.3334655761719,-2.15395164489746,-9.26174545288086,9.28676011827257,-0.253103829920292,0.039364367723465,0.0194370970129967,-0.414716634899378,-1.80788449943066,3.9364367723465,0.485927425324917,-4.60796260999309,0.22222222,0.7,0.39285714,0.75,0.85714286,0.81818182,0.35714286,24.13636364,0.32142857,0.14285714,0.5,0.03571429,NA,85.2261555989583,75.8231506347656,95.1807599748884,83.9273986816406,NA,9.70507473415799,-0.82931250333786,3.90791157313756,-3.90398001670837,NA,7.79185994466146,-11.6147727966309,10.1521290370396,-3.64927005767822,NA,-0.414716634899378,0.0194370970129967,-0.253103829920292,0.039364367723465,NA,-4.60796260999309,0.485927425324917,-1.80788449943066,3.9364367723465,NA,0.23529412,0.63636364,0.39285714,0.75,0.85714286,0.81818182,0.39285714,4,89.8180770874023,33.1044502258301,0,0,98.3415,2,0.5,"2024-05-08",2
"Jake Latz",21306,"2024-05-04","@KCR",13,2024,"TEX","A",28,0,0,0,1,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-71.2210898977969,-72.3367211985741,0,0,0,0,0,0,3,81.0000844896721,3,3,6,0.0492660030722618,0,0.0492660030722618,0.625,0.0611845329403877,1.59579992294312,0.797899961471558,1.59579992294312,0.148599997162819,1,1,0.0308722928166389,3.59939914679197e-10,0,0,0.33333333,94,NA,NA,NA,NA,0.66666667,85,NA,-0.135322988033295,NA,NA,0.401635557413101,-6.76614940166473,NA,NA,10.0408889353275,0.2,0,0.16666667,0,NA,0,0.16666667,NA,0.16666667,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.81352220843792,80,53.98419,80,NA,NA,NA,20,60.90751,20,NA,NA,NA,72.40459,60.02575,62.23857,-1.2665,2.17734,70.66,191.32,194.24,NA,NA,NA,129.76,11.02,26.24,NA,NA,NA,90.36,131.22,138.24,0.33333333,NA,NA,0.66666667,94.1499938964844,NA,NA,84.8249969482422,4.76971912384033,NA,NA,9.22947883605957,10.6910572052002,NA,NA,6.93762302398682,-0.138118088245392,NA,NA,0.40733765438199,-6.90590441226959,NA,NA,10.1834413595498,0,0.5,0.16666667,NA,0,0,0.33333333,20.4,0.66666667,NA,0.33333333,NA,NA,85.3484802246094,NA,94.6860961914062,NA,NA,8.69450187683105,NA,4.30634498596191,NA,NA,5.67002248764038,NA,10.0714550018311,NA,NA,0.40733765438199,NA,-0.138118088245392,NA,NA,10.1834413595498,NA,-6.90590441226959,NA,NA,0,0.5,0.16666667,NA,0,0,0.33333333,0,NA,NA,0,NA,NA,0,NA,"2024-05-04",0
"Jake Latz",21306,"2024-05-02","WSN",13,2024,"TEX","H",28,0,0,0,1,0,0,0,0,0,1,0,1.1,5,1,0,0,0,0,0,0,0,0,2,13.5000032186516,0,6.75000160932579,2,0,0,2,0,1,0,0,0,0,0.4,0,0.4,0.409289084014893,0,0.2,0.750000178813977,0.333333333333333,1,0.166479063033887,-0.166479063033887,0.166479063033887,0,2.26071290431176,2.29612547777477,2,0.333333333,0.666666666,0,0,0,0,0,4,10,14,0.0756040066480637,-0.0265959911048412,0.102200001478195,0.779999971389771,0.0809968858957291,0.926079988479614,1.00933337211609,1.21039998531342,0.700399994850159,1,1,0.0565539635717869,0.0250847799369526,1,0,0.5,93.71428571,0.07142857,82,0.07142857,76,0.35714286,84.6,NA,0.714489817619324,-0.0238054171204567,-0.0344077162444592,-0.202349662780762,10.2069973945618,-2.38054171204567,-3.44077162444592,-4.04699325561523,0.14285714,0.85714286,0.5,1,0.66666667,0.71428571,0.5,0.6,0.14285714,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,1.62884276175821,80,53.81052,80,20,47.14359,20,71.40112,60.56923,78.6297,55.30375,33.09869,40.01811,77.98937,55.33594,80,-1.61346,1.6569,88.7,148.74,143.36,78.4,64.62,50.84,103.82,120.44,118.7,89.84,112.92,104.18,95.6057142857143,126.022857142857,121.622857142857,0.53333333,0.06666667,0.06666667,0.33333333,93.5374984741211,82.3000030517578,76.1999969482422,84.7200012207031,1.83673059940338,-1.7915415763855,-3.82389950752258,8.31776733398437,10.4917936325073,-0.558427095413208,-8.37642192840576,6.51990203857422,0.762300316244364,-0.0242429338395596,-0.0350487045943737,-0.206300031393766,9.52875395305455,-2.42429338395596,-3.50487045943737,-4.12600062787533,0.14285714,0.75,0.46666667,1,0.66666667,0.71428571,0.53333333,18,0.33333333,0.06666667,0.46666667,0.06666667,0.06666667,84.8055603027344,76.2639999389648,93.6133858816964,82.4207000732422,93.8832015991211,7.93815383911133,-4.6121301651001,2.73874282836914,-2.27696990966797,0,5.15552597045898,-10.487099647522,9.50751386369978,-2.18847990036011,0,-0.206300031393766,-0.0350487045943737,0.722935948520899,-0.0242429338395596,0.039364367723465,-4.12600062787533,-3.50487045943737,10.3276564074414,-2.42429338395596,3.9364367723465,0.16666667,0.75,0.5,1,0.66666667,0.71428571,0.57142857,3,95.9423116048177,-3.97045866648356,0,0,102.341,2,0.66666667,"2024-05-02",0
