"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFC%","piSI%","piSL%","pivFC","pivSI","pivSL","piFC-X","piSI-X","piSL-X","piFC-Z","piSI-Z","piSL-Z","piwFC","piwSI","piwSL","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Emmanuel Clase",21032,"2024-07-30","@DET",5,2024,"CLE","A",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.5241212415541,27.173712862954,2,0,1,0,0,0,0,0,3,9,12,0.00702399993315339,0,0.00702399993315339,0.479999989271164,0.0506329126656055,0.092799998819828,0.185599997639656,0.185599997639656,NA,0,1,0.0791936814785004,-0.00350402606384304,0,0,0.75,98.88888889,0.25,89.66666667,NA,0.260684192180634,0.429798871278763,2.89649102422926,14.3266290426254,0.5,0.66666667,0.58333333,1,0.5,0.71428571,0.5,0.66666667,0.16666667,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,-0.215782578870283,NA,NA,NA,75.84798,62.10134,79.29795,46.94689,52.6699,37.96184,57.88933,60.83792,46.09275,-0.36472,3.53001,103.88,89.72,100.3,NA,NA,NA,122.68,103.62,121.32,125.98,80.64,104.86,120.838461538462,90.9953846153846,109.904615384615,0.08333333,0.66666667,NA,0.25,98.9000015258789,99,NA,89.7999979654948,-3.45426630973816,1.00278985500336,NA,3.03718566894531,8.11079883575439,6.30367660522461,NA,1.35805575052897,0.057969942688942,0.20561819896102,NA,0.435110807418823,5.7969942688942,2.57022748701274,NA,14.5036935806274,0.25,0.75,0.58333333,1,0.66666667,0.71428571,0.66666667,16.22222222,0.66666667,0.08333333,0.25,99.0073165893555,98.8793029785156,89.781005859375,1.17250120639801,-3.56262993812561,3.42147986094157,5.62382745742798,7.64896011352539,0.48409366607666,0.20561819896102,0.057969942688942,0.435110807418823,2.57022748701274,5.7969942688942,14.5036935806274,0.25,0.75,0.58333333,1,0.66666667,0.71428571,0.66666667,2,84.229248046875,-21.4122180938721,0,0,87.7289,0,0,"2024-07-30",0
"Emmanuel Clase",21032,"2024-07-28","@PHI",5,2024,"CLE","A",26,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.5241212415541,27.173712862954,2,0,1,0,0,0,0,0,2,5,7,0.200374007225037,0,0.200374007225037,0.500999987125397,0.0513056851923466,2.63960003852844,3.47259998321533,3.47259998321533,NA,0,1,0.0760030895471573,-9.23438658745751e-05,1,0,0.71428571,99.4,0.28571429,91,NA,0.530982553958893,0.159500494599342,10.6196510791779,7.97502472996712,0.25,1,0.57142857,0,1,0.75,0.42857143,0.33333333,0.14285714,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,-0.215782578870283,NA,NA,NA,35.9672,69.68738,23.92368,80,73.05774,79.27703,80,76.20711,75.20016,-2.39912,0.47841,NA,NA,NA,NA,NA,NA,161.54,89.92,138.22,132.88,134.64,170.28,141.068571428571,121.862857142857,161.12,NA,0.71428571,NA,0.28571429,NA,99.2599975585938,NA,90.5999984741211,NA,1.916725730896,NA,4.5777268409729,NA,6.11762161254883,NA,-0.748165369033813,NA,0.537619475275278,NA,0.161079484969378,NA,10.7523895055056,NA,8.05397424846888,0,1,0.57142857,NA,0.75,0.75,0.57142857,16.5,0.71428571,NA,0.28571429,99.5162231445313,NA,90.8338012695312,2.05478000640869,NA,4.89509010314941,5.06493186950684,NA,-1.83379507064819,0.537619475275278,NA,0.161079484969378,10.7523895055056,NA,8.05397424846888,0,1,0.57142857,NA,0.75,0.75,0.57142857,2,79.412109375,-31.964786529541,0,0,80.1448,0,0,"2024-07-28",0
"Emmanuel Clase",21032,"2024-07-26","@PHI",5,2024,"CLE","A",26,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.5241212415541,27.173712862954,2,0.333333333,0.666666666,0,0,0,0,0,3,8,11,0.0912439972162247,-0.0302540007978678,0.121498003602028,0.500999987125397,0.0513056851923466,1.28729999065399,1.83300006389618,1.83300006389618,NA,0,1,0.0253550857305527,0.0455250493418244,1,0,0.90909091,100.1,0.09090909,92,NA,0.0533219836652279,0.173208177089691,0.533219836652279,17.3208177089691,0.42857143,0.75,0.54545455,0.66666667,1,0.83333333,0.36363636,0.5,0.09090909,1,0,2,0,2,1,3,0.33333333,0,0.66666667,0,0.66666667,0.33333333,3.12396752200993,NA,NA,NA,80,65.28121,80,73.31212,74.07875,60.19172,80,75.00713,71.7521,-1.7692,1.42329,106.38,169.38,181.74,NA,NA,NA,172.28,120.68,150.18,124.96,126.34,150.52,127.572727272727,129.738181818182,153.327272727273,0.09090909,0.81818182,NA,0.09090909,100.300003051758,100.088887532552,NA,91.6999969482422,-3.01434469223022,2.13288603888618,NA,3.16831374168396,7.1579475402832,6.7782105339898,NA,1.03850853443146,0.0501701384782791,0.00223773345351219,NA,0.175081223249435,5.01701384782791,0.0248637050390244,NA,17.5081223249435,0,0.75,0.54545455,NA,0.83333333,0.83333333,0.72727273,17,0.81818182,0.09090909,0.09090909,99.9274224175347,100.162002563477,91.4955978393555,2.35906855265299,-2.81713008880615,3.69214010238647,5.74972110324436,6.09808015823364,-0.12806199491024,0.00223773345351219,0.0501701384782791,0.175081223249435,0.0248637050390244,5.01701384782791,17.5081223249435,0,0.66666667,0.54545455,NA,0.83333333,0.83333333,0.81818182,3,97.8915201822917,-8.78281339009603,0,0,107.562,2,0.66666667,"2024-07-26",0
"Emmanuel Clase",21032,"2024-07-24","DET",5,2024,"CLE","H",26,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,2,0,0,0,0,0,0,0.25,0.25,0,5.04972908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,103.11922799942,101.806421637006,2,0,1,0,0,0,0,0,5,12,17,0.157519996166229,-0.0418079942464828,0.199327990412712,0.479999989271164,0.0506329126656055,2.26399993896484,2.83759999275208,2.83759999275208,NA,0,1,0.047321442514658,0.0222545293991272,1,0,0.70588235,99.41666667,0.29411765,91.2,NA,0.44673815369606,0.0350132994353771,3.72281794746717,0.700265988707542,0.33333333,1,0.52941176,0.75,1,0.88888889,0.29411765,1,0.05882353,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,3.09588393512455,NA,NA,NA,52.98425,66.01602,41.22471,41.86592,53.26057,31.67838,47.53055,63.2454,26.99088,0.27883,4.49534,NA,NA,NA,NA,NA,NA,147.3,74.86,111.2,120.44,51.66,68.86,128.34,58.4835294117647,81.3129411764706,NA,0.70588235,NA,0.29411765,NA,99.5166625976562,NA,91.0599975585938,NA,1.1458059946696,NA,3.64169120788574,NA,8.07961718241374,NA,2.08244972229004,NA,0.448471501469612,NA,0.0350130535662174,NA,3.73726251224677,NA,0.700261071324348,0.22222222,0.875,0.52941176,0.5,1,0.88888889,0.47058824,18.23076923,0.70588235,NA,0.29411765,99.5152384440104,NA,91.0496215820312,1.37141466140747,NA,4.1229621887207,6.83516565958659,NA,0.629579257965088,0.448471501469612,NA,0.0350130535662174,3.73726251224677,NA,0.700261071324348,0.22222222,0.875,0.52941176,0.5,1,0.88888889,0.47058824,2,92.3522491455078,-22.0871849060059,0,0,93.5398,0,0,"2024-07-24",0
"Emmanuel Clase",21032,"2024-07-23","DET",5,2024,"CLE","H",26,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.9208590801313,114.543946394147,2,0,0.666666666,0.333333333,0,0,0,0,1,8,9,0.157519996166229,0,0.157519996166229,0.479999989271164,0.0506329126656055,2.0973334312439,2.83759999275208,2.83759999275208,NA,0,1,0.0752061009407043,-0.000101211169884,1,0,0.88888889,99.25,0.11111111,90,NA,0.673993706703186,0,8.42492133378983,0,0.75,1,0.88888889,1,1,1,0.55555556,1,0,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,1.16521467191866,NA,NA,NA,80,80,80,80,66.4677,68.82536,80,71.55577,80,-4.50227,-2.67631,NA,NA,NA,NA,NA,NA,186.02,172.36,222.52,124.62,144.72,163.02,131.442222222222,147.791111111111,169.631111111111,NA,0.88888889,NA,0.11111111,NA,99.2624969482422,NA,90.1999969482422,NA,1.75089657306671,NA,3.91477847099304,NA,7.005774974823,NA,4.15582895278931,NA,0.68224385753274,NA,0,NA,8.52804821915925,NA,0,0.5,1,0.88888889,1,1,1,0.77777778,19.16666667,0.88888889,NA,0.11111111,99.2265396118164,NA,90.1781997680664,2.0505485534668,NA,4.23398017883301,5.94233369827271,NA,2.85763001441956,0.68224385753274,NA,0,8.52804821915925,NA,0,0.5,1,0.88888889,1,1,1,0.77777778,3,91.5741068522135,1.01715032259623,0,0,100.181,2,0.66666667,"2024-07-23",0
"Emmanuel Clase",21032,"2024-07-21","SDP",5,2024,"CLE","H",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.9208590801313,76.9288520456552,3,0,1,0,0,0,0,0,4,7,11,0.0356399938464165,0,0.0356399938464165,0.479999989271164,0.0506329126656055,0.479333341121674,0.631200015544891,0.631200015544891,NA,0,1,0.0745671764016151,-0.000213922019150548,0,0,0.81818182,99.77777778,0.18181818,91,NA,0.493591487407684,0.142664209008217,5.48434986008538,7.13321045041084,0,0.625,0.45454545,NA,0.8,0.8,0.72727273,0.33333333,0.09090909,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,1.36489168843914,NA,NA,NA,26.96985,72.94043,20,80,75.36082,55.30642,80,75.8429,56.13132,-1.78837,1.39454,NA,NA,NA,107.12,203.6,184.06,140.88,50.58,87.4,138.44,113,157.18,136.036363636364,109.887272727273,146.936363636364,NA,0.72727273,0.09090909,0.18181818,NA,99.7249984741211,100,91.1999969482422,NA,2.83410310745239,-5.99139165878296,2.73723745346069,NA,6.33164978027344,7.42188358306885,2.87282848358154,NA,0.537619460374117,-0.0380783230066299,0.144677925854921,NA,6.72024325467646,-3.80783230066299,7.23389629274607,0,0.55555556,0.45454545,NA,0.8,0.8,0.81818182,16.5,0.72727273,0.09090909,0.18181818,99.7035369873047,100.003997802734,91.1506042480469,2.88978505134583,-6.20475006103516,2.78741002082825,5.3736686706543,6.56001996994019,1.8231725692749,0.537619460374117,-0.0380783230066299,0.144677925854921,6.72024325467646,-3.80783230066299,7.23389629274607,0,0.55555556,0.45454545,NA,0.8,0.8,0.81818182,3,86.0667724609375,-20.2487258911133,0,0,98.9969,1,0.33333333,"2024-07-21",0
"Emmanuel Clase",21032,"2024-07-13","@TBR",5,2024,"CLE","A",26,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,1,0,0,0,0,0,0,0,1.54372908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.9208590801313,76.9288520456552,3,0.25,0.75,0,0,0,0,0,2,8,10,0.0805079936981201,-0.056913997977972,0.137421995401382,0.452000021934509,0.0496430546045303,1.68385004997253,1.6923999786377,1.6923999786377,NA,0,1,0.0209733415395021,0.0268385130252397,1,0,0.7,99,0.3,90.33333333,NA,-0.00629375874996185,0.178596556186676,-0.0899108392851693,5.95321853955587,0.5,1,0.7,1,1,1,0.4,0.75,0,2,2,0,1,2,1,4,0.5,0.5,0,0.25,0.5,0.25,4.77664654095629,NA,NA,NA,64.63853,73.77285,55.96016,57.37782,54.05895,50.18465,63.46634,66.56149,53.62553,-0.7112,3.01029,NA,NA,NA,NA,NA,NA,161.72,95.6,135.16,122.94,118.16,133.5,134.574,111.392,133.998,NA,0.7,NA,0.3,NA,98.8428606305804,NA,90.2333374023438,NA,2.06701401301793,NA,4.48387463887533,NA,7.47113037109375,NA,2.19826332728068,NA,-0.00800348073244095,NA,0.181012690067291,NA,-0.114335439034871,NA,6.03375633557638,0.4,1,0.7,1,1,1,0.5,20.5,0.7,NA,0.3,98.7192034040179,NA,90.0704650878906,2.46349143981934,NA,5.03671995798747,5.94636699131557,NA,0.728258609771729,-0.00800348073244095,NA,0.181012690067291,-0.114335439034871,NA,6.03375633557638,0.4,1,0.7,1,1,1,0.5,4,87.5915832519531,-12.8260698318481,0,0,103.054,1,0.25,"2024-07-13",0
"Emmanuel Clase",21032,"2024-07-09","@DET",5,2024,"CLE","A",26,0,0,0,1,0,0,0,0,1,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,1,2,0,0,0,0,0,0,0,5.37832908401489,0,0.4,2,0.4,0.5,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.9208590801313,114.543946394147,2,0.4,0.4,0.2,0,0,0,0,3,6,9,0.191431999206543,-0.150872007012367,0.342303991317749,0.0829999372363091,0.0087552685290575,3.62720012664795,3.13160014152527,3.13160014152527,NA,0,1,0.0200876984745264,0.0326890969937329,1,0,0.88888889,99.875,0.11111111,91,NA,-0.360956698656082,-0.0620911717414856,-4.51195873320103,-6.20911717414856,0.25,1,0.66666667,1,1,1,0.55555556,0.6,0,0,3,2,0,3,2,5,0,0.6,0.4,0,0.6,0.4,7.27630274722237,NA,NA,NA,20,48.92672,20,72.86878,59.76665,61.45557,63.84755,62.20532,52.7032,-0.73489,2.97476,NA,NA,NA,NA,NA,NA,120.48,-37.22,-5.5,112.22,117.68,131.78,113.137777777778,100.468888888889,116.526666666667,NA,0.88888889,NA,0.11111111,NA,99.7874984741211,NA,91.4000015258789,NA,0.994447648525238,NA,3.56241703033447,NA,6.99920225143433,NA,0.501697659492493,NA,-0.319360043853521,NA,-0.0633736774325371,NA,-3.99200054816902,NA,-6.33736774325371,0,0.85714286,0.66666667,NA,1,1,0.77777778,23.25,0.88888889,NA,0.11111111,99.7038269042969,NA,91.3239974975586,1.1301132440567,NA,3.64381003379822,6.38158988952637,NA,0.110380999743938,-0.319360043853521,NA,-0.0633736774325371,-3.99200054816902,NA,-6.33736774325371,0,0.85714286,0.66666667,NA,1,1,0.77777778,5,89.2568725585938,12.3554832458496,0,0,97.579,2,0.4,"2024-07-09",0
"Emmanuel Clase",21032,"2024-07-07","SFG",5,2024,"CLE","H",26,0,0,9,1,0,0,0,0,1,0,0,1,5,1,1,1,0,0,0,0,0,0,0,0,0,9,0,0.333333333,0,3,2,0,0,1,0,0,0,0,0,5.37832908401489,0,0.2,1,0.2,0,3.1664797782898,5.8335202217102,6.19049659073353,226.077304527663,77.9208590801313,152.159040742638,1.5,0,0.6,0.4,0,0,0,0,3,15,18,0.0704679861664772,-0.101383998990059,0.171851992607117,-0.519999980926514,-0.0548523180186749,1.79746663570404,1.46039998531342,1.46039998531342,NA,0,1,-0.0151966633275151,0.0544007212870532,1,0,0.88888889,99.5625,0.11111111,91.5,NA,0.782208383083344,-1.30300426483154,4.8888023942709,-65.1502132415771,0.28571429,0.72727273,0.55555556,1,1,1,0.61111111,0.6,0,3,1,1,0,4,1,5,0.6,0.2,0.2,0,0.8,0.2,1.12639086219397,NA,NA,NA,47.04397,62.83084,51.31413,69.16422,57.34239,64.57646,70.74433,62.20237,72.44771,-1.16336,2.33205,NA,NA,NA,NA,NA,NA,144.8,86.68,127.42,126.34,106.66,130.44,128.391111111111,104.44,130.104444444444,NA,0.88888889,NA,0.11111111,NA,99.5124969482422,NA,91.4000015258789,NA,0.841144502162933,NA,3.00308203697205,NA,6.05877304077148,NA,-0.0804495811462402,NA,0.791503615677357,NA,-1.3194300532341,NA,4.94689759798348,NA,-65.971502661705,0.4,0.61538462,0.55555556,1,1,1,0.72222222,19.75,0.88888889,NA,0.11111111,99.5278015136719,NA,91.3600463867188,0.956720292568207,NA,3.30655002593994,5.30219507217407,NA,-1.12942898273468,0.791503615677357,NA,-1.3194300532341,4.94689759798348,NA,-65.971502661705,0.4,0.61538462,0.55555556,1,1,1,0.72222222,5,90.7402954101562,7.00668182373047,1,0.2,108.275,2,0.4,"2024-07-07",0
"Emmanuel Clase",21032,"2024-07-06","SFG",5,2024,"CLE","H",26,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,2,0,0,0,0,0,0,0.25,-0.25,10.3741040840149,0,0,1,0,1,6.1664797782898,-6.1664797782898,9.19049659073353,0,153.515965837997,226.79174951669,0.5,0,0.333333333,0.666666666,0,0,0,0,7,13,20,0.157519996166229,-0.0418079942464828,0.199327990412712,0.479999989271164,0.0506329126656055,2.26399993896484,2.83759999275208,2.83759999275208,NA,0,1,0.047321442514658,0.0222545293991272,1,0,0.75,100.26666667,0.25,92.4,NA,0.46221587061882,0.0521019399166107,3.0814391374588,1.04203879833221,0.46666667,0.8,0.55,0.85714286,1,0.90909091,0.25,0.5,0.05,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,4.37287462088867,NA,NA,NA,80,80,80,46.1599,71.10829,44.07715,72.32709,80,63.71099,-1.26169,2.18456,NA,NA,NA,NA,NA,NA,140.76,204.32,226.7,121.74,68.4,92.16,126.495,102.38,125.795,NA,0.75,NA,0.25,NA,100.126668294271,NA,92.6,NA,1.26921577453613,NA,3.12450122833252,NA,6.88366190592448,NA,0.856199741363525,NA,0.506823550909758,NA,0.0517988502979279,NA,3.37882367273172,NA,1.03597700595856,0.41666667,0.75,0.55,0.8,1,0.90909091,0.4,19.375,0.75,NA,0.25,99.9966878255208,NA,92.4501586914062,1.47860641479492,NA,3.46655387878418,6.01549733479818,NA,-0.171881997585297,0.506823550909758,NA,0.0517988502979279,3.37882367273172,NA,1.03597700595856,0.41666667,0.75,0.55,0.8,1,0.90909091,0.4,3,77.4752502441406,25.7699635823568,0,0,94.9137,0,0,"2024-07-06",0
"Emmanuel Clase",21032,"2024-07-02","CHW",5,2024,"CLE","H",26,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,77.9208590801313,152.159040742638,0.5,0,0.333333333,0.666666666,0,0,1,9,4,6,10,0.133231997489929,0,0.133231997489929,0.479999989271164,0.0506329126656055,1.77973330020905,2.29119992256165,2.29119992256165,NA,0,1,0.0748846977949142,-2.40445305852988e-05,1,0,0.7,100.14285714,0.3,89.66666667,NA,0.435982167720795,0.275749534368515,6.22831668172564,9.19165114561717,0,0.83333333,0.5,NA,0.8,0.8,0.6,0.66666667,0.1,0,2,1,0,3,0,3,0,0.66666667,0.33333333,0,1,0,0.974632169407701,NA,NA,NA,80,55.47412,80,47.54862,53.08719,28.08392,62.23359,59.55496,39.58322,-0.63462,3.12516,NA,NA,NA,NA,NA,NA,121.84,135.42,167.96,116.76,109.06,159.8,118.284,116.968,162.248,NA,0.7,NA,0.3,NA,100.214285714286,NA,89.6333312988281,NA,0.355243819100516,NA,3.35014375050863,NA,7.40157645089286,NA,0.921045780181885,NA,0.441413246095181,NA,0.27885539829731,NA,6.30590351564544,NA,9.29517994324366,0,0.83333333,0.5,NA,0.8,0.8,0.6,16.28571429,0.7,NA,0.3,100.182303292411,NA,89.5705362955729,0.583893571581159,NA,3.71952660878499,6.33466284615653,NA,-0.307655016581217,0.441413246095181,NA,0.27885539829731,6.30590351564544,NA,9.29517994324366,0,0.83333333,0.5,NA,0.8,0.8,0.6,3,81.2567698160807,18.7452837626139,0,0,94.0623,0,0,"2024-07-02",0
"Emmanuel Clase",21032,"2024-06-30","@KCR",5,2024,"CLE","A",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.9208590801313,76.9288520456552,2,0.333333333,0.666666666,0,0,0,0,0,2,7,9,0.00329599622637033,0,0.00329599622637033,0.533999979496002,0.0522760637104511,0.0428666658699512,0.0561999976634979,0.0561999976634979,NA,0,1,0.078991062939167,-0.00210156944859051,0,0,0.88888889,99,0.11111111,90,NA,0.555012881755829,0.118980832397938,6.93766102194786,11.8980832397938,0,0.85714286,0.66666667,NA,0.83333333,0.83333333,0.77777778,0.33333333,0.11111111,1,2,0,1,1,1,3,0.33333333,0.66666667,0,0.33333333,0.33333333,0.33333333,6.23465257785516,NA,NA,NA,20,69.45677,22.26627,50.92869,50.13521,39.10987,49.40979,57.67344,31.86525,0.16208,4.32021,NA,NA,NA,NA,NA,NA,171.44,20.64,49.52,102.72,110.04,117.18,110.355555555556,100.106666666667,109.662222222222,NA,0.88888889,NA,0.11111111,NA,98.9000015258789,NA,89.5,NA,0.943276762962341,NA,2.78590226173401,NA,7.8557071685791,NA,-1.18136441707611,NA,0.603854011744261,NA,0.120601363480091,NA,7.54817514680326,NA,12.0601363480091,0,1,0.66666667,NA,0.83333333,0.83333333,0.66666667,15.83333333,0.88888889,NA,0.11111111,98.9522247314453,NA,89.5759963989258,0.999140083789825,NA,3.02238988876343,6.74434375762939,NA,-2.40886998176575,0.603854011744261,NA,0.120601363480091,7.54817514680326,NA,12.0601363480091,0,0.85714286,0.66666667,NA,0.83333333,0.83333333,0.77777778,3,87.5354410807292,-21.5211537679036,0,0,101.36,1,0.33333333,"2024-06-30",0
"Emmanuel Clase",21032,"2024-06-25","@BAL",5,2024,"CLE","A",26,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,0,2,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.5241212415541,27.173712862954,1,0.666666666,0.333333333,0,0,0,0,0,6,8,14,0.0836799964308739,-0.070760004222393,0.154440000653267,0.466999977827072,0.0502150505781174,1.74150002002716,1.73399996757507,1.73399996757507,NA,0,1,0.0149165438488126,0.03313398470046,1,0,1,100.78571429,NA,NA,NA,-0.0412198975682259,NA,-0.294427839773042,NA,0,0.5,0.28571429,NA,1,1,0.57142857,0.75,0,1,0,2,1,2,0,3,0.33333333,0,0.66666667,0.33333333,0.66666667,0,7.43444724425423,NA,NA,NA,NA,NA,NA,70.36142,69.46112,45.33891,74.75914,70.96292,44.08115,-1.41278,1.95792,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.18,120.86,147.32,121.18,120.86,147.32,NA,1,NA,NA,NA,100.721426827567,NA,NA,NA,0.961143016815186,NA,NA,NA,7.90782655988421,NA,NA,NA,0.00204525515437126,NA,NA,NA,0.0146089653883662,NA,NA,0,0.5,0.28571429,NA,1,1,0.57142857,18.5,1,NA,NA,100.581185477121,NA,NA,1.06132064546858,NA,NA,6.79519544328962,NA,NA,0.00204525515437126,NA,NA,0.0146089653883662,NA,NA,0,0.44444444,0.28571429,NA,1,1,0.64285714,3,79.9962768554688,13.025873819987,0,0,95.2271,1,0.33333333,"2024-06-25",0
"Emmanuel Clase",21032,"2024-06-23","TOR",5,2024,"CLE","H",26,0,0,0,1,0,0,0,0,1,0,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,2,1,0,0,0,0,0,0.2,0.2,0,5.60764908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,103.11922799942,139.421515985497,2,0,0.666666666,0.333333333,0,0,0,0,6,19,25,0.157519996166229,-0.142368003726006,0.299887984991074,0.480000019073486,0.0506329126656055,3.39016008377075,2.83759999275208,2.83759999275208,NA,0,1,0.012806324288249,0.0336575571432808,1,0,0.72,100.44444444,0.28,92.28571429,NA,-0.15843890607357,0.225293159484863,-0.880216144853168,3.21847370692662,0.57142857,0.63636364,0.6,0.875,0.85714286,0.86666667,0.44,0.8,0.08,0,2,1,0,2,1,3,0,0.66666667,0.33333333,0,0.66666667,0.33333333,2.52509741219844,NA,NA,NA,47.31091,80,39.97317,80,56.48882,73.71259,80,70.88628,75.00747,-2.32976,0.58245,NA,NA,NA,NA,NA,NA,164.08,51.68,91.48,131.98,138.26,174.58,140.968,114.0176,151.312,NA,0.72,NA,0.28,NA,100.427775065104,NA,92.3571428571429,NA,1.32826953464084,NA,2.50950023106166,NA,6.98007498847114,NA,0.382222856794085,NA,-0.16516450047493,NA,0.226820588111877,NA,-0.917580558194054,NA,3.24029411588396,0.4,0.73333333,0.6,0.75,0.90909091,0.86666667,0.6,21.15,0.72,NA,0.28,100.350538465712,NA,92.2760532924107,1.54495112101237,NA,2.83673449925014,6.09084065755208,NA,-0.887112821851458,-0.16516450047493,NA,0.226820588111877,-0.917580558194054,NA,3.24029411588396,0.45454545,0.71428571,0.6,0.8,0.9,0.86666667,0.56,3,96.7257690429688,18.8372141520182,0,0,102.375,2,0.66666667,"2024-06-23",0
