"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxSI%","pfxSL%","pfxCH%","pfxvSI","pfxvSL","pfxvCH","pfxSI-X","pfxSL-X","pfxCH-X","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwSI","pfxwSL","pfxwCH","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piSI%","piSL%","pivSI","pivSL","piSI-X","piSL-X","piSI-Z","piSL-Z","piwSI","piwSL","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Justin Lawrence",17639,"2024-07-13","@NYM",19,2024,"COL","A",29,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,2,13.5000032186516,0,6.75000160932579,2,0.333333333,0,3,0,0,0,1,0,0,0.4,0,0.4,-0.621910915985107,0,0.2,0.750000178813977,0.333333333333333,1,0.166479063033887,-0.166479063033887,0.166479063033887,0,5.54657611975663,5.81257031260301,3,0,1,0,0,0,2,13.5000032186516,4,11,15,0.0626419857144356,-0.0222860164940357,0.084927998483181,0.871999979019165,0.0948341488838196,0.796480000019073,0.779666662216187,0.718199968338013,0.792999982833862,1,1,0.064025342464447,0.0146231932337946,1,0,0.53333333,94.5,0.46666667,83.28571429,NA,-0.119847550988197,0.612690269947052,-1.49809438735247,8.75271814210074,0.63636364,0.5,0.6,0.42857143,1,0.55555556,0.26666667,0.6,0.26666667,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,-0.574990153278479,67.84819,51.42375,68.53874,78.39727,76.61089,65.14957,80,66.38241,76.86431,-1.80571,1.36853,95.46,110.9,107.52,141.06,140.44,160.8,116.74,124.685333333333,132.384,0.53333333,0.46666667,NA,94.4000015258789,83.3285696847098,NA,-9.32114219665527,7.49784960065569,NA,-0.496439278125763,2.70762961251395,NA,-0.122967470437288,0.619676101952791,NA,-1.5370933804661,8.85251574218273,NA,0.55555556,0.66666667,0.6,0.2,1,0.55555556,0.4,19.6,0.53333333,0.46666667,94.6154251098633,83.5303170340402,-8.98943328857422,8.39962114606585,-1.06851756572723,2.16525527409145,-0.122967470437288,0.619676101952791,-1.5370933804661,8.85251574218273,0.55555556,0.66666667,0.6,0.2,1,0.55555556,0.4,3,87.7810668945312,-5.48668797810872,0,0,97.3836,1,0.33333333,"2024-07-13",0
"Justin Lawrence",17639,"2024-07-12","@NYM",19,2024,"COL","A",29,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,74.7261559756931,78.3097583844777,1,0,1,0,0,0,3,81.0000844896721,0,1,1,0.00127801776397973,0,0.00127801776397973,0.0949999988079071,0.0103317014873028,0.0526000000536442,0.0263000000268221,0.0526000000536442,0.492999970912933,1,1,0.0242969151586294,4.81605276492214e-10,0,0,1,94,NA,NA,NA,0.212085232138634,NA,21.2085232138634,NA,NA,1,1,NA,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1.55414312658747,80,53.9302,80,NA,NA,NA,80,48.36682,80,-2.47782,0.36036,89.06,117.5,119.18,NA,NA,NA,89.06,117.5,119.18,1,NA,NA,94.1999969482422,NA,NA,-10.1131153106689,NA,NA,-1.84962868690491,NA,NA,0.214739695191383,NA,NA,21.4739695191383,NA,NA,NA,1,1,NA,1,1,1,NA,1,NA,94.3123016357422,NA,-9.88432025909424,NA,-2.53472995758057,NA,0.214739695191383,NA,21.4739695191383,NA,NA,1,1,NA,1,1,1,1,93.8280639648438,4.33209323883057,0,0,93.8281,0,0,"2024-07-12",0
"Justin Lawrence",17639,"2024-07-09","@CIN",19,2024,"COL","A",29,0,0,18,1,0,0,0,0,0,0,0,2,12,4,4,4,2,2,0,0,1,0,1,4.5,9,18,0.5,0,0,4,5,0,1,0,0,0,0.08333333,0.16666667,-0.08333333,7.01908324416539,9,0.4,3,0.285714285714286,0.625,18.1664797782898,-0.166479778289794,8.94650079384446,385.732287954622,420.62397278689,217.988148623898,0.8,0,0.444444444,0.555555555,0.2,0.4,2,9,19,27,46,-0.0384400337934494,-0.092289961874485,0.0538499280810356,-2.87800002098083,-0.272151291370392,0.286230772733688,0.293500006198883,0.34400001168251,0.0299999993294477,1,1,-0.489457547664642,0.355160199317634,0,0,0.67391304,93.51612903,0.32608696,83,NA,-2.20775318145752,-1.03435266017914,-7.12178445631458,-6.89568440119425,0.15384615,0.75,0.41304348,0.5,0.93333333,0.84210526,0.43478261,0.5,0.06521739,5,2,2,2,2,5,9,0.55555556,0.22222222,0.22222222,0.22222222,0.22222222,0.55555556,14.2213187560099,20.87078,51.15886,21.61209,62.73956,59.79428,48.96739,34.68519,53.58544,26.10079,1.07686,5.69238,92.16,66.52,61.86,119.96,114.32,111.28,101.86347826087,80.7930434782609,76.9517391304348,0.67391304,0.32608696,NA,93.393546811996,82.8799967447917,NA,-10.2188326927923,6.23146769205729,NA,0.31670779566611,2.60766881306966,NA,-2.22500546649098,-1.03342927247286,NA,-7.17743698868059,-6.88952848315239,NA,0.05,0.69230769,0.41304348,0,0.88888889,0.84210526,0.56521739,19.14705882,0.67391304,0.32608696,93.4997322328629,82.9550699869792,-9.90493380638861,6.84706675211589,-0.608099599038401,1.74904390970866,-2.22500546649098,-1.03342927247286,-7.17743698868059,-6.88952848315239,0.05,0.69230769,0.41304348,0,0.88888889,0.84210526,0.56521739,9,89.7831285264757,20.6305541992188,2,0.22222222,112.673,5,0.55555556,"2024-07-09",0
"Justin Lawrence",17639,"2024-07-07","KCR",19,2024,"COL","H",29,0,0,18,1,0,0,0,0,0,0,0,1,6,3,2,2,0,0,0,0,1,0,1,9,0,27,1,0,0,4,1,0,0,0,0,0,0.16666667,0,0.16666667,1.753034646165,0,0.5,3,0.6,0.33333333,1.1664797782898,16.8335202217102,2.67848818451166,385.732287954622,28.6064470675336,66.5170884121943,4,0,0.8,0.2,0,0,0,0,4,13,17,-0.0320959985256195,-0.0448400005698204,0.0127440011128783,-1.37100005149841,-0.119321137666702,0.210114285349846,0.199599996209145,0.199599996209145,0.00999999977648258,1,1,-0.0954174920916557,-0.0573374644415415,0,0,0.47058824,95,0.52941176,83.88888889,NA,-1.33783268928528,0.583833515644073,-16.722908616066,6.48703906271193,0.54545455,0.66666667,0.58823529,0.33333333,0.75,0.5,0.35294118,1,0.29411765,3,2,0,1,3,1,5,0.6,0.4,0,0.2,0.6,0.2,0.520415699159642,80,55.95436,80,56.53392,61.84152,47.37067,76.99761,62.13403,75.1569,-1.55185,1.74932,83.68,127.82,117.7,125.26,102.86,108.02,105.692941176471,114.605882352941,112.575294117647,0.47058824,0.52941176,NA,95,83.7555541992188,NA,-7.93799734115601,6.89730241563585,NA,0.227537527680397,1.14175383249919,NA,-1.35914384573698,0.597581297159195,NA,-16.9892980717123,6.63979219065772,NA,0.625,0.55555556,0.58823529,0.4,0.6,0.5,0.52941176,18.27272727,0.47058824,0.52941176,95.1006622314453,83.8269653320312,-7.97804975509644,7.7069574991862,0.0967297479510307,1.0087497499254,-1.35914384573698,0.597581297159195,-16.9892980717123,6.63979219065772,0.57142857,0.6,0.58823529,0.5,0.5,0.5,0.58823529,5,80.3546081542969,-3.06152057647705,0,0,98.3429,1,0.2,"2024-07-07",0
"Justin Lawrence",17639,"2024-07-02","MIL",19,2024,"COL","H",29,0,0,0,1,0,0,0,0,0,0,0,0.1,2,0,0,0,0,0,0,1,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0,0,0,1,6.16648290753691,-6.16648290753691,6.16648290753691,0,143.905791497916,150.807004792197,0,0,0,0,0,0,0,0,5,11,16,-0.23344399034977,-0.297163993120193,0.0637200027704239,-0.144999980926514,-0.0126196667551994,4.65199995040894,3.46640014648438,6.93280029296875,NA,0,1,-0.0159910134971142,-0.03419041230648,0,1,0.5,93.625,0.5,83.125,NA,-0.227173373103142,0.150032699108124,-2.83966716378927,1.87540873885155,0.5,0.66666667,0.5625,0.8,1,0.88888889,0.375,0.5,0.0625,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6.67205419291662,34.48563,42.03371,31.77951,25.76239,61.31151,20,29.64688,54.14262,20,1.38988,6.16191,105.06,70.4,59.8,139.68,45.76,52.78,122.37,58.08,56.29,0.5,0.5,NA,93.6624984741211,83.0875015258789,NA,-6.95465755462646,7.33711814880371,NA,-0.364680111408234,0.371449083089828,NA,-0.233051717281342,0.151071913540363,NA,-2.91314646601677,1.88839891925454,NA,0.5,0.66666667,0.5625,0.8,1,0.88888889,0.375,22.21428571,0.5,0.5,93.556526184082,82.934211730957,-7.02851629257202,8.01517486572266,-0.416130244731903,0.209080412983894,-0.233051717281342,0.151071913540363,-2.91314646601677,1.88839891925454,0.5,0.66666667,0.5625,0.8,1,0.88888889,0.375,0,NA,NA,0,NA,NA,0,NA,"2024-07-02",0
"Justin Lawrence",17639,"2024-07-01","MIL",19,2024,"COL","H",29,0,0,0,1,0,0,0,0,0,0,1,0.2,4,2,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,2,0,2,0,0,0,0,0,0,0,3.65572908401489,0,0.5,3.00000312924711,0.5,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,74.7261559756931,78.3097583844777,2,0.5,0.5,0,0,0,1,13.500014081612,5,6,11,-0.227551981806755,-0.290892004966736,0.0633400082588196,-0.700999915599823,-0.0610095709562302,2.83780002593994,1.93799996376038,3.87599992752075,2.45920014381409,1,1,-0.063136100769043,-0.017049951710601,0,1,0.45454545,94.6,0.54545455,84.16666667,NA,0.00930183380842209,-0.565660715103149,0.186036676168442,-9.42767858505249,0,0.83333333,0.45454545,NA,0.8,0.8,0.54545455,0.5,0.09090909,1,3,0,0,2,2,4,0.25,0.75,0,0,0.5,0.5,11.2371346754785,69.67929,44.56498,67.46772,80,62.8125,80,80,57.88154,80,-2.62904,0.13353,76.54,134,123.7,96.74,162.88,168.58,87.5581818181818,149.752727272727,148.18,0.45454545,0.54545455,NA,94.4599975585938,84.2000020345052,NA,-8.3964599609375,3.04211107889811,NA,0.229975128173828,1.89721345901489,NA,0.0149001516401768,-0.574472345411777,NA,0.298003032803535,-9.57453909019629,NA,0,0.625,0.45454545,NA,0.8,0.8,0.72727273,19.85714286,0.45454545,0.54545455,94.3580444335937,84.1193135579427,-8.42726821899414,3.77657826741536,-0.0676334083080292,1.64977931976318,0.0149001516401768,-0.574472345411777,0.298003032803535,-9.57453909019629,0,0.625,0.45454545,NA,0.8,0.8,0.72727273,4,93.9090118408203,7.85011720657349,0,0,108.283,3,0.75,"2024-07-01",0
"Justin Lawrence",17639,"2024-06-30","@CHW",19,2024,"COL","A",29,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,74.7261559756931,114.84853560366,1,0.333333333,0.333333333,0.333333333,0,0,1,9,2,5,7,0.13662201166153,-0.0739419907331467,0.210564002394676,0.497000008821487,0.0512107163667679,2.78839993476868,2.2564001083374,2.2564001083374,4.3523998260498,1,1,0.0371623337268829,0.0118342287668913,1,0,0.71428571,92.8,0.28571429,83,NA,0.448319733142853,0.122311130166054,8.96639466285706,6.11555650830269,0.33333333,1,0.71428571,1,0.75,0.8,0.57142857,0.33333333,0.14285714,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,6.64495991597215,80,61.45904,80,20,53.06307,20,71.97319,57.76915,79.82199,-1.2397,2.21754,100.7,126.82,133.48,104.12,102.18,87.4,101.677142857143,119.78,120.314285714286,0.71428571,0.28571429,NA,92.7200012207031,82.8999938964844,NA,-11.7401184082031,3.69164133071899,NA,-0.141320836544037,5.42903995513916,NA,0.456688605248928,0.123577434569597,NA,9.13377210497856,6.17887172847986,NA,0.5,0.8,0.71428571,1,0.75,0.8,0.71428571,19,0.71428571,0.28571429,92.6130981445312,82.8084487915039,-11.0083801269531,5.56576013565063,-1.07973051071167,4.48933506011963,0.456688605248928,0.123577434569597,9.13377210497856,6.17887172847986,0.5,0.8,0.71428571,1,0.75,0.8,0.71428571,3,81.3492787679036,22.2391993204753,0,0,85.546,0,0,"2024-06-30",0
"Justin Lawrence",17639,"2024-06-28","@CHW",19,2024,"COL","A",29,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,0,0,0,0,9,9,0,0,0,2,1,0,0,0,0,0,0,0.25,-0.25,9.17835408401489,0,0.333333333333333,2,0.333333333333333,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,143.905719337933,187.345706390858,2,0,0.666666666,0.333333333,0,0,1,9,10,8,18,-0.104943990707397,-0.205367967486382,0.100423976778984,-0.66700005531311,-0.0687274634838104,2.19463992118835,1.20539999008179,2.41079998016357,0.397000014781952,1,1,-0.0148182874545455,-0.0330000310286854,0,1,0.72222222,93.84615385,0.27777778,82.6,0.05555556,-0.356454730033875,0.0640980005264282,-2.74195946179904,1.28196001052856,0.1,0.625,0.33333333,1,0.8,0.83333333,0.44444444,0.5,0.05555556,0,1,2,1,2,0,3,0,0.33333333,0.66666667,0.33333333,0.66666667,0,5.28442327948626,52.41887,52.4942,43.33545,31.96637,58.06519,23.33528,50.27716,52.80873,38.08925,0.10819,4.23938,101.02,84.7,94.4,117.86,17.7,16.84,105.697777777778,66.0888888888889,72.8555555555556,0.72222222,0.27777778,NA,93.8384634164663,82.4200012207031,NA,-10.8367063082181,6.21353721618652,NA,-0.185246375890879,3.60168380737305,NA,-0.364666767418385,0.0642858110368252,NA,-2.80512898014142,1.2857162207365,NA,0,0.66666667,0.33333333,NA,0.83333333,0.83333333,0.5,20.64285714,0.72222222,0.27777778,93.8136174128606,82.3924377441406,-10.0877544696514,7.97449417114258,-1.25728328411396,2.42935409545898,-0.364666767418385,0.0642858110368252,-2.80512898014142,1.2857162207365,0,0.66666667,0.33333333,NA,0.83333333,0.83333333,0.5,3,78.4892171223958,-10.9449106852214,0,0,96.688,1,0.33333333,"2024-06-28",0
"Justin Lawrence",17639,"2024-06-25","@HOU",19,2024,"COL","A",29,0,0,0,1,0,0,0,0,0,0,0,1.2,6,0,0,0,0,1,0,0,0,0,0,0,5.40000205993731,0,0,0,0,5,0,0,0,0,0,0,0,0.16666667,-0.16666667,3.47778462891034,0,0,0.600000228881923,0,1,4.96648046493556,-4.96648046493556,4.96648046493556,0,116.233909826988,121.808077450089,5,0,1,0,0,0,1,5.40000205993731,8,9,17,0.00953406374901533,-0.000657989992760122,0.0101920533925295,1.13300001621246,0.120084792375565,0.0670333281159401,0.0710666626691818,0.121599994599819,0.0458000004291534,1,1,0.108921237289906,0.0333074721742183,0,0,0.70588235,95.66666667,0.29411765,84.8,NA,0.601409018039703,0.261603236198425,5.01174181699753,5.23206472396851,0,0.7,0.41176471,NA,1,1,0.58823529,0.66666667,0,5,0,0,1,2,2,5,1,0,0,0.2,0.4,0.4,3.99049153527209,42.45013,62.97976,30.86778,74.84225,57.76432,64.20045,56.11762,60.52678,40.27947,-0.25465,3.69512,98.64,73.2,77.42,96.48,125.18,133.18,98.004705882353,88.4882352941177,93.82,0.70588235,0.29411765,NA,95.4833374023438,84.6799987792969,NA,-11.2228012084961,5.92675628662109,NA,0.244629899660746,2.49983348846436,NA,0.604930851608515,0.264909837394953,NA,5.04109043007096,5.29819674789906,NA,0,0.7,0.41176471,NA,1,1,0.58823529,17.63636364,0.70588235,0.29411765,95.5711059570312,84.7378784179687,-10.6697794596354,7.03227386474609,-0.990536530812581,1.30707216262817,0.604930851608515,0.264909837394953,5.04109043007096,5.29819674789906,0,0.7,0.41176471,NA,1,1,0.58823529,5,88.31455078125,-16.7064834594727,0,0,100.058,2,0.4,"2024-06-25",0
"Justin Lawrence",17639,"2024-06-22","WSN",19,2024,"COL","H",29,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,6,2,2,1,1,0,0,0,0,0,0,0,0,13.5000032186516,0,0,0,4,1,1,0,0,0,0,0,0,0,3.65572908401489,6.75000160932579,0.333333333333333,1.50000035762795,0.2,0,12.9164821028715,-6.1664804935457,4.30048635332443,144.649642470146,299.559790507487,105.713847832508,4,0.166666666,0.666666666,0.166666666,0,1,1,6.75000160932579,11,17,28,-0.32888799905777,-0.463075965642929,0.134187966585159,-1.47300004959106,-0.128198444843292,1.52840006351471,2.01813340187073,2.26160001754761,0.356000006198883,1,1,-0.093927264213562,-0.121257232901322,0,1,0.5,93.92857143,0.5,83.07142857,NA,-1.33836472034454,-0.301997482776642,-9.55974800246102,-2.15712487697601,0.36842105,0.88888889,0.53571429,0.71428571,1,0.86666667,0.32142857,0.5,0.07142857,3,2,1,0,5,1,6,0.5,0.33333333,0.16666667,0,0.83333333,0.16666667,15.6849443866536,51.07036,39.04613,42.18828,20,54.1101,20,30.70871,47.89385,20,1.32391,6.06296,76.56,135.96,119.76,110.52,65.06,56.16,93.54,100.51,87.96,0.48275862,0.48275862,0.03448276,93.7714320591518,83.0499965122768,89,-7.01783970424107,5.85530798775809,-5.80905151367188,0.523311512810843,1.37365232195173,2.24101901054382,-1.33790300041437,-0.310344342142344,-0.0350487045943737,-9.5564500029598,-2.21674530101674,-3.50487045943737,0.36842105,0.8,0.51724138,0.71428571,1,0.86666667,0.34482759,20.13636364,0.51724138,0.48275862,93.4902506510417,83.0716116768973,-7.02923024495443,6.66460146222796,0.438624350229899,1.07285751615252,-1.37295170500875,-0.310344342142344,-9.15301136672497,-2.21674530101674,0.35,0.88888889,0.51724138,0.71428571,1,0.86666667,0.31034483,6,86.5027364095052,0.238491733868917,1,0.16666667,104.922,1,0.16666667,"2024-06-22",0
"Justin Lawrence",17639,"2024-06-20","LAD",19,2024,"COL","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,74.7261559756931,114.84853560366,2,0,0.666666666,0.333333333,0,0,0,0,6,8,14,0.0267760045826435,-0.0141160003840923,0.0408920049667358,0.629000008106232,0.0547432564198971,0.483400017023087,0.40599998831749,0.40599998831749,NA,0,1,0.0463880114257336,0.00900297665808506,0,0,0.57142857,93.375,0.42857143,83.5,NA,0.287974417209625,-0.101102262735367,3.59968021512032,-1.68503771225611,0.3,0.75,0.42857143,1,0.66666667,0.83333333,0.28571429,0.33333333,0.07142857,1,0,2,0,2,1,3,0.33333333,0,0.66666667,0,0.66666667,0.33333333,1.32677954499978,69.63994,46.52128,69.77109,48.94192,56.79988,42.12295,67.02291,51.92473,65.70741,-0.93216,2.67885,91.28,142.52,143.22,106.46,100.6,104.02,97.7857142857143,124.554285714286,126.42,0.57142857,0.42857143,NA,93.3874969482422,83.3666687011719,NA,-7.27384328842163,5.82058970133464,NA,0.165914922952652,1.99584643046061,NA,0.290821354836226,-0.103298131376505,NA,3.63526693545282,-1.72163552294175,NA,0.42857143,0.42857143,0.42857143,1,0.66666667,0.83333333,0.5,18.5,0.57142857,0.42857143,93.4242782592773,83.4008178710938,-7.21512603759766,6.43509801228841,0.00566550437361002,2.14053471883138,0.290821354836226,-0.103298131376505,3.63526693545282,-1.72163552294175,0.33333333,0.5,0.42857143,1,0.75,0.83333333,0.57142857,3,90.716542561849,1.18759028116862,0,0,109.577,1,0.33333333,"2024-06-20",0
"Justin Lawrence",17639,"2024-06-17","LAD",19,2024,"COL","H",29,0,0,13.5000032186516,1,0,0,0,0,0,0,0,1.1,7,2,2,2,0,1,0,0,0,0,2,13.5000032186516,6.75000160932579,13.5000032186516,2,0,0,2,1,1,0,0,0,0,0.28571429,0.14285714,0.14285714,3.80856581413144,0,0.333333333333333,2.25000053644193,0.5,0.33333333,2.41647959947582,11.0835236191758,3.55048617451045,289.299284940291,57.431261011709,87.5895508145396,2,0.25,0.5,0.25,0,0,4,27.0000064373032,13,29,42,-0.000135999463964254,-0.00295999995432794,0.00282400054857135,-0.870000004768372,-0.0757180079817772,0.02280000038445,0.0421333312988281,0.10639999806881,NA,0,1,-0.153933718800545,0.147968830130762,0,0,0.52380952,94.18181818,0.47619048,84.55,NA,-1.0215699672699,0.273227542638779,-4.64349985122681,1.36613771319389,0.46428571,0.78571429,0.57142857,0.92307692,0.90909091,0.91666667,0.33333333,0.57142857,0.04761905,2,2,0,0,2,2,4,0.5,0.5,0,0,0.5,0.5,3.7364041526702,80,31.93506,80,44.86928,63.99183,40.07263,76.96741,49.449,79.45118,-1.54997,1.75214,93.84,136.2,116.06,131.96,99.94,103.98,111.992380952381,118.933333333333,110.307619047619,0.52380952,0.47619048,NA,94.0363658558239,84.425,NA,-7.56534784490412,5.26829643249512,NA,0.28280630978671,1.87279376983643,NA,-1.03676739707589,0.281178001314402,NA,-4.71257907761769,1.40589000657201,NA,0.38888889,0.70833333,0.57142857,0.85714286,0.94117647,0.91666667,0.57142857,19.6,0.52380952,0.47619048,94.1511674360795,84.5268920898438,-7.18525140935724,6.16899681091309,0.0841625495390459,1.75569515228271,-1.03676739707589,0.281178001314402,-4.71257907761769,1.40589000657201,0.38888889,0.70833333,0.57142857,0.85714286,0.94117647,0.91666667,0.57142857,4,97.2491989135742,9.22374248504639,0,0,104.008,3,0.75,"2024-06-17",0
"Justin Lawrence",17639,"2024-05-25","PHI",19,2024,"COL","H",29,0,1,40.5000422448361,1,0,0,0,0,0,0,1,0.2,5,3,3,3,0,1,0,0,0,0,0,0,13.500014081612,40.5000422448361,0,0,0,2,0,2,0,0,0,0,0,0.2,-0.2,7.43248908401489,0,0.75,6.00000625849423,0.75,0.25,7.66648447216047,32.8335577726756,7.66648447216047,867.898553186637,178.495609259027,187.055627996056,2,0.5,0.5,0,0,0,0,0,8,9,17,-0.495283961296082,-0.564059972763062,0.0687760040163994,-1.46700000762939,-0.127676248550415,1.89039993286133,2.23859977722168,4.47719955444336,1.52840006351471,1,1,-0.131995424628258,-0.130004141012022,0,1,0.58823529,95.3,0.41176471,85,NA,-1.23823380470276,-0.565291881561279,-12.3823380470276,-8.07559830801828,0.18181818,1,0.47058824,0.5,1,0.875,0.35294118,0.6,0.05882353,2,1,1,0,3,1,4,0.5,0.25,0.25,0,0.75,0.25,15.696348940758,54.42151,55.02736,42.49019,56.23656,59.18304,45.77184,60.01516,57.69522,45.10694,-0.49679,3.33191,91.08,119,104.96,91.06,115.86,111.34,91.0717647058824,117.707058823529,107.587058823529,0.58823529,0.41176471,NA,95.2700012207031,84.9285714285714,NA,-7.37244491577148,6.83355058942522,NA,-0.455813121795654,1.81467247009277,NA,-1.24213920161128,-0.575558055192232,NA,-12.4213920161128,-8.2222579313176,NA,0.2,0.85714286,0.47058824,1,0.83333333,0.875,0.41176471,18.66666667,0.58823529,0.41176471,95.6303283691406,85.2739693777902,-6.90285415649414,7.73248999459403,-0.668978500366211,1.63202149527413,-1.24213920161128,-0.575558055192232,-12.4213920161128,-8.2222579313176,0.1,1,0.47058824,1,0.85714286,0.875,0.41176471,4,87.6524810791016,9.82242012023926,0,0,112.721,1,0.25,"2024-05-25",0
"Justin Lawrence",17639,"2024-05-23","@OAK",19,2024,"COL","A",29,0,0,0,1,0,0,0,0,0,0,0,1.1,6,1,1,0,0,2,0,0,0,0,0,0,13.5000032186516,6.75000160932579,0,0,0,2,1,1,0,0,0,0,0,0.33333333,-0.33333333,11.4582846324343,0,0.25,2.25000053644193,0.25,0.66666667,7.66648085117366,-7.66648085117366,8.80048742620829,0,178.495525759598,214.45962994032,2,0.25,0.5,0.25,0,0,5,33.750008046629,15,14,29,-0.0134359914809465,-0.346276015043259,0.332840025424957,0.27400004863739,0.0300438608974218,3.9760570526123,3.65826654434204,2.20760011672974,0.844399988651276,1,1,-0.00672279950231314,0.00334357448034848,0,0,0.51724138,94.6,0.48275862,84.57142857,NA,-0.891182899475098,1.0460467338562,-5.94121932983398,7.47176238468715,0.15789474,0.5,0.27586207,1,1,1,0.34482759,0.16666667,0,3,1,0,2,2,0,4,0.75,0.25,0,0.5,0.5,0,12.1991976077449,20,53.86442,20,54.23109,56.77922,52.17162,35.8284,57.14491,30.02229,1.00584,5.58585,90.36,41.32,36.64,101.1,107.78,111.94,95.5448275862069,73.4041379310345,72.991724137931,0.51724138,0.48275862,NA,94.5399983723958,84.4857177734375,NA,-8.9229014078776,5.3308835710798,NA,-0.599867884318034,3.00580923897879,NA,-0.911112997680902,1.06212816014886,NA,-6.07408665120602,7.58662971534899,NA,0,0.47058824,0.27586207,NA,1,1,0.5862069,18.65217391,0.51724138,0.48275862,94.7826334635417,84.7217320033482,-7.85963439941406,6.75320979527065,-1.58024991353353,1.81947408403669,-0.911112997680902,1.06212816014886,-6.07408665120602,7.58662971534899,0,0.47058824,0.27586207,NA,1,1,0.5862069,4,71.1173095703125,11.1219778060913,0,0,83.1546,0,0,"2024-05-23",0
