"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","XX%","wFB","wSL","wCB","wFB/C","wSL/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCU%","pfxvFA","pfxvSI","pfxvSL","pfxvCU","pfxFA-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCU","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piSI%","piSL%","pivCU","pivFA","pivSI","pivSL","piCU-X","piFA-X","piSI-X","piSL-X","piCU-Z","piFA-Z","piSI-Z","piSL-Z","piwCU","piwFA","piwSI","piwSL","piwCU/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Yohan Ramirez",19444,"2024-06-05","@PIT",22,2024,"LAD","A",29,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,1,6.75000160932579,0,0,1,0,0,0,3,0,0,0,0,0,0.25,0,0.25,6.25129158401489,0,0,0,0,1,1.66647942066184,-1.66647942066184,5.06849914576575,0,41.425354942005,124.273432692632,0,0,0,1,0,0,2,13.5000032186516,3,9,12,-0.00145399628672749,-0.0183460097759962,0.0168920140713453,0.0350000262260437,0.0034877946600318,0.218299999833107,0.247266665101051,0.319000005722046,0.171399995684624,1,1,0.0524678193032742,-0.059128361162363,0,0,0.5,94,0.33333333,79.75,0.16666667,80,NA,0.505073487758636,0.392579048871994,0.106812082231045,8.41789146264394,9.81447622179985,5.34060411155224,0.4,0.42857143,0.41666667,0.5,1,0.8,0.58333333,0.5,0.08333333,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,-0.194968343425066,80,58.05022,80,20,65.46935,20,74.63243,67.24044,64.07142,66.26127,62.21463,57.38448,70.65231,64.26893,64.32726,-1.15764,2.34063,78.74,183.38,174.08,104.14,2.56,-9.76000000000001,101.1,133.26,139.2,130.3,100.8,121.76,107.613333333333,109.01,114.373333333333,0.16666667,0.33333333,0.33333333,0.16666667,94.8499984741211,93.2249984741211,79.6750030517578,79.6999969482422,-5.58564376831055,-9.46893882751465,10.3120708465576,6.87989234924316,7.60830402374268,2.13267230987549,0.743920862674713,-7.24977779388428,0.144624400883913,0.366541929543018,0.39684996753931,0.108140081167221,7.23122004419565,9.16354823857546,9.92124918848276,5.40700405836105,0.4,0.42857143,0.41666667,0.5,1,0.8,0.58333333,16.75,0.16666667,0.16666667,0.33333333,0.33333333,79.4337997436523,94.6308517456055,92.9965972900391,79.4067764282227,7.59072017669678,-5.17062473297119,-9.26962471008301,11.2899503707886,-8.54061985015869,7.01840972900391,1.33052003383636,-0.114779494702816,0.108140081167221,0.144624400883913,0.366541929543018,0.39684996753931,5.40700405836105,7.23122004419565,9.16354823857546,9.92124918848276,0.4,0.42857143,0.41666667,0.5,1,0.8,0.58333333,3,94.1263834635417,46.3783976236979,0,0,99.2423,1,0.33333333,"2024-06-05",0
"Yohan Ramirez",19444,"2024-06-04","@PIT",22,2024,"LAD","A",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.5251498850985,66.5170884121943,1,0,0.5,0.5,0,0,0,0,7,9,16,0.0325479805469513,0,0.0325479805469513,0.521000027656555,0.0519182868301868,0.423133313655853,0.548999965190887,0.548999965190887,NA,0,1,0.076979786157608,-5.84483746332715e-05,0,0,0.375,95.66666667,0.125,82,0.5,82.75,NA,0.856203973293304,-0.0712025240063667,-0.0567803494632244,14.2700662215551,-3.56012620031834,-0.709754368290305,0.27272727,0.6,0.375,1,1,1,0.3125,0.66666667,0,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,-0.361952237219233,56.51647,63.08661,56.97826,80,65.22868,80,68.76554,45.99551,80,31.61297,64.65028,63.69305,69.99855,59.42659,80,-1.11703,2.40155,89.1,133.52,117.94,85.72,166.66,144.64,103.02,99.16,129.9,111.64,94.44,111.08,93.89375,128.40625,124.33125,0.1875,0.1875,0.125,0.5,95.5666707356771,95.6666666666667,81.8999938964844,82.5749969482422,-5.88186645507812,-10.6360003153483,9.13724708557129,6.85510921478271,6.56874211629232,5.24106248219808,1.85909390449524,-6.4044623374939,0.543178141117096,0.325329564511776,-0.0725650899112225,-0.0592188835144043,18.1059380372365,10.8443188170592,-3.62825449556112,-0.740236043930054,0.33333333,0.42857143,0.375,1,1,1,0.4375,18.53846154,0.5,0.1875,0.1875,0.125,82.3374862670898,95.3789265950521,95.4308675130208,81.6750030517578,7.74322891235352,-5.34247334798177,-10.0348065694173,10.1781005859375,-8.08855819702148,5.96485010782878,4.47760009765625,0.855825006961823,-0.0592188835144043,0.543178141117096,0.325329564511776,-0.0725650899112225,-0.740236043930054,18.1059380372365,10.8443188170592,-3.62825449556112,0.33333333,0.42857143,0.375,1,1,1,0.4375,2,88.0407943725586,-3.81913280487061,0,0,93.6895,0,0,"2024-06-04",0
"Yohan Ramirez",19444,"2024-05-31","COL",22,2024,"LAD","H",29,0,0,0,1,0,0,0,0,0,0,0,1.2,6,1,0,0,0,1,0,0,0,0,0,0,5.40000205993731,5.40000205993731,0,0,0,4,1,0,0,0,0,0,0,0.16666667,-0.16666667,6.17789573778489,0,0.2,1.20000045776385,0.2,1,4.96648046493556,-4.96648046493556,5.87368585474008,0,119.966789348956,143.731352144663,4,0,0.8,0.2,0,0,1,5.40000205993731,11,11,22,0.00794000085443258,-0.00776000041514635,0.0157000012695789,0.606000006198883,0.0641269832849503,0.103714287281036,0.121999993920326,0.121999993920326,0.223999992012978,1,1,0.0344313271343708,0.0421251537766673,0,0,0.86363636,94.47368421,0.13636364,81,NA,NA,NA,-0.295706272125244,-0.18442477285862,NA,-1.55634880065918,-6.14749242862066,NA,0.15384615,0.66666667,0.36363636,1,1,1,0.40909091,0.16666667,0,1,3,1,1,3,1,5,0.2,0.6,0.2,0.2,0.6,0.2,3.30657391864613,NA,NA,NA,76.36974,78.33289,80,65.44056,68.26583,63.30471,20,68.60091,33.97749,66.15426,66.50011,71.79135,-0.87819,2.75981,NA,NA,NA,98.96,102.14,108.32,106.4,113.58,132.56,123.82,77.14,87.62,108.099090909091,107.570909090909,124.228181818182,0.09090909,0.77272727,0.13636364,NA,94.8500061035156,94.4588264016544,81.1333312988281,NA,-6.79080104827881,-10.8668589872472,10.5874519348145,NA,9.53089714050293,4.09542712043313,0.823982397715251,NA,-1.05767009779811,0.763206552714109,-0.18821831420064,NA,-52.8835048899055,4.489450310083,-6.27394380668799,NA,0.14285714,0.46666667,0.36363636,1,1,1,0.68181818,18.8125,NA,0.09090909,0.77272727,0.13636364,NA,94.9613952636719,94.602632410386,81.2731323242188,NA,-5.43125009536743,-9.79672510483686,11.9334996541341,NA,8.47899055480957,3.02422848869773,-0.546171307563782,NA,-1.05767009779811,0.763206552714109,-0.18821831420064,NA,-52.8835048899055,4.489450310083,-6.27394380668799,0.16666667,0.4375,0.36363636,1,1,1,0.72727273,5,81.8075134277344,-5.55693244934082,0,0,97.0061,2,0.4,"2024-05-31",0
"Yohan Ramirez",19444,"2024-05-29","@NYM",22,2024,"LAD","A",29,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,2,0,0,0,0,0,0.25,0,0.25,3.28666658401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,29.5251498850985,103.055865631376,0.5,0,0.333333333,0.666666666,0,0,1,9,2,10,12,0.0583620145916939,-0.0322520099580288,0.0906140208244324,0.458999991416931,0.0499184355139732,1.10509991645813,1.12259995937347,1.12259995937347,0.975600004196167,1,1,0.0340268947184086,0.0187846327484882,0,0,0.75,94.88888889,0.25,82,NA,NA,NA,-0.102809593081474,0.404815763235092,NA,-1.14232881201638,13.4938587745031,NA,0.33333333,0.77777778,0.66666667,0,0.71428571,0.625,0.75,0.5,0.25,0,1,2,0,2,1,3,0,0.33333333,0.66666667,0,0.66666667,0.33333333,-0.0819961743001485,NA,NA,NA,60.3282,74.91605,51.00456,80,66.91385,80,80,80,67.50046,80,76.34076,80,-3.48275,-1.14703,NA,NA,NA,101.4,107.84,117.36,106.46,144.46,156.28,155.56,132.44,163.84,117.47,132.3,148.44,0.25,0.5,0.25,NA,94.9666646321615,94.9333292643229,81.6333312988281,NA,-6.71574401855469,-10.3864682515462,8.59002621968587,NA,9.21208826700846,4.20033899943034,3.20150375366211,NA,0.252764467149973,-0.358754109591246,0.409528288990259,NA,8.42548223833243,-5.97923515985409,13.650942966342,NA,0.5,0.7,0.66666667,0,0.71428571,0.625,0.83333333,19.125,NA,0.25,0.5,0.25,NA,95.0130310058594,94.9723002115885,81.6766662597656,NA,-6.01980018615723,-9.65035629272461,9.67382939656576,NA,8.37638346354167,3.17615826924642,1.91577037175496,NA,0.252764467149973,-0.358754109591246,0.409528288990259,NA,8.42548223833243,-5.97923515985409,13.650942966342,0.66666667,0.66666667,0.66666667,0.5,0.66666667,0.625,0.75,3,89.5169576009115,20.8885447184245,0,0,94.5951,0,0,"2024-05-29",0
"Yohan Ramirez",19444,"2024-05-26","@CIN",22,2024,"LAD","A",29,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,2,1,1,0,0,0,0,0,0,0,5.51506241997356,0,0.25,1,0.25,1,9.16647977828979,-9.16647977828979,10.6784881845117,0,219.928566982771,259.842877178056,2,0.25,0.5,0.25,0,0,1,9,9,8,17,0.00368000287562609,-0.00365999946370721,0.0073400023393333,0.560999989509583,0.0530496500432491,0.0811666697263718,0.0609999969601631,0.0609999969601631,NA,0,1,0.0141162620857358,0.031222580668711,0,0,0.88235294,94.2,0.11764706,81.5,NA,NA,NA,-0.377931207418442,-0.0611964836716652,NA,-2.51954138278961,-3.05982418358326,NA,0,0.75,0.35294118,NA,1,1,0.47058824,0.33333333,0,3,0,1,0,4,0,4,0.75,0,0.25,0,1,0,10.5621380028859,NA,NA,NA,55.97002,75.36188,47.09791,36.71908,56.0442,27.59951,45.98721,71.59207,25.137,42.70736,58.41405,27.62045,0.57848,4.94481,NA,NA,NA,90.36,111.52,110.06,108.3,86.12,93.02,154.44,97.14,129.2,110.562352941176,91.8988235294118,100.283529411765,0.17647059,0.70588235,0.11764706,NA,94.2999979654948,94.1166687011719,81.6999969482422,NA,-6.98872820536296,-9.20853551228841,9.39122676849365,NA,8.60862795511881,3.50529511769613,2.07920408248901,NA,0.54774047806859,-0.896547589451075,-0.0623212568461895,NA,18.2580159356197,-7.47122991209229,-3.11606284230947,NA,0,0.66666667,0.35294118,NA,1,1,0.52941176,20.18181818,NA,0.17647059,0.70588235,0.11764706,NA,94.4431966145833,94.242665608724,81.7670516967773,NA,-6.39808019002279,-8.81042162577311,10.4330501556396,NA,7.81147638956706,2.69990412394206,1.07342743873596,NA,0.54774047806859,-0.896547589451075,-0.0623212568461895,NA,18.2580159356197,-7.47122991209229,-3.11606284230947,0,0.66666667,0.35294118,NA,1,1,0.52941176,4,92.2370300292969,15.7222290039062,0,0,101.126,1,0.25,"2024-05-26",0
"Yohan Ramirez",19444,"2024-05-24","@CIN",22,2024,"LAD","A",29,0,1,27,1,0,0,0,0,0,0,0,0,3,0,3,3,0,1,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.33333333,-0.33333333,NA,0,0,1,0,0,12.1664797782898,14.8335202217102,12.1664797782898,668.27725643619,291.329848394399,295.801270746072,0,0,0,0,0,0,0,0,12,1,13,-0.208280012011528,-0.208280012011528,0,-1.56200003623962,-0.147706851363182,2.61800003051758,0.619499981403351,1.2389999628067,3.59899997711182,1,1,-0.0738757848739624,-0.00568113246127197,0,1,0.61538462,94.25,0.38461538,81,NA,NA,NA,-0.872046887874603,-0.128785714507103,NA,-10.9005860984325,-2.57571429014206,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,538.104778158492,NA,NA,NA,20,73.20937,20,20,67.81099,20,42.67417,66.12927,30.67671,20,70.70132,20,7.79245,15.76577,NA,NA,NA,78.72,-52.04,-60.44,113.36,-217,-193.22,107.24,83.66,98.34,100.347692307692,-50.6046153846154,-40.2261538461538,0.30769231,0.30769231,0.38461538,NA,94.8000030517578,93.5,81.1400024414063,NA,-7.38852548599243,-10.4502267837524,8.75913314819336,NA,8.64327239990234,1.93865180015564,1.77740383148193,NA,-0.351199347525835,-0.541571550071239,-0.131623104214668,NA,-8.77998368814588,-13.539288751781,-2.63246208429337,NA,0,0,0,NA,NA,NA,0.15384615,19.9,NA,0.30769231,0.30769231,0.38461538,NA,95.1383972167969,93.8652954101562,81.480859375,NA,-6.12432241439819,-9.7850399017334,9.88895568847656,NA,7.74492502212524,1.04776048660278,0.519156217575073,NA,-0.351199347525835,-0.541571550071239,-0.131623104214668,NA,-8.77998368814588,-13.539288751781,-2.63246208429337,0,0,0,NA,NA,NA,0.15384615,0,NA,NA,0,NA,NA,0,NA,"2024-05-24",0
"Yohan Ramirez",19444,"2024-05-21","ARI",22,2024,"LAD","H",29,0,0,0,1,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,3,2,0,0,0,0,0,0,0,6.03472908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,5.4344923876226,0,77.1260041595167,133.117924213251,1,0.25,0.375,0.375,0,0,0,0,14,20,34,0.0101800002157688,-0.0040399981662631,0.0142199983820319,0.955999970436096,0.101164020597935,0.0844999998807907,0.0889999940991402,0.121999993920326,NA,0,1,0.0955416634678841,0.0249317120366172,0,0,0.47058824,93.8125,0.41176471,80.64285714,0.11764706,79.5,NA,0.32760426402092,0.288680702447891,-0.00421513244509697,2.04752665013075,2.06200501748494,-0.105378311127424,0.05555556,0.75,0.38235294,1,0.91666667,0.92307692,0.47058824,0.5,0.02941176,2,3,3,0,7,1,8,0.25,0.375,0.375,0,0.875,0.125,4.3412379266186,37.07719,55.74096,36.95506,NA,NA,NA,78.51062,52.97948,70.89726,47.49579,73.43389,40.97983,65.93508,63.86275,59.49177,-0.86458,2.78022,81.38,84.54,67.44,NA,NA,NA,97.8,158.08,164.88,112.96,89.98,106,102.241212121212,120.275151515152,128.089696969697,NA,0.47058824,0.41176471,0.11764706,NA,93.8312530517578,80.6357160295759,79.625,NA,-11.2257623672485,8.53000913347517,7.19182825088501,NA,3.17337560653687,3.19400869097028,-5.27429103851318,NA,0.37365273013711,0.289910148829222,-0.00509621575474739,NA,2.33532956335694,2.07078677735158,-0.127405393868685,0.06666667,0.63157895,0.38235294,1,0.91666667,0.92307692,0.55882353,18.61538462,0.11764706,NA,0.47058824,0.41176471,79.7688751220703,NA,93.9804763793945,80.7511945452009,8.63858032226562,NA,-10.1372308731079,9.79694584437779,-7.02205514907837,NA,2.06085443496704,2.03928470611572,-0.00509621575474739,NA,0.37365273013711,0.289910148829222,-0.127405393868685,NA,2.33532956335694,2.07078677735158,0.06666667,0.63157895,0.38235294,1,0.91666667,0.92307692,0.55882353,8,93.2633514404297,9.72901248931885,1,0.125,105.84,4,0.5,"2024-05-21",0
"Yohan Ramirez",19444,"2024-05-14","PHI",25,2024,"NYM","H",29,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,1,0,2,18,0,18,2,0,0,2,1,0,0,0,0,0,0.4,0,0.4,1.04688908401489,0,0.4,2,0.666666666666667,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.4655956081077,18.1856412207288,2,0,0.666666666,0.333333333,0,0,0,0,9,13,22,0.0338259935379028,-0.0951739996671677,0.12899999320507,0.458999991416931,0.0499184355139732,1.03219997882843,0.615600049495697,0.615600049495697,0.548200011253357,1,1,0.0120708383619785,0.0206999369061009,0,0,0.54545455,94.16666667,0.45454545,81.9,NA,NA,NA,-0.0175048261880875,-0.165690585970879,NA,-0.145873551567396,-1.65690585970879,NA,0.3125,0.83333333,0.45454545,0.6,0.8,0.7,0.27272727,0.4,0.13636364,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,-0.572109643943872,NA,NA,NA,NA,NA,NA,47.12,52.69119,37.6401,20,72.73827,20,31.77037,64.48381,20,1.25795,5.96402,NA,NA,NA,NA,NA,NA,93.38,116.78,121.48,111.1,61.2,69.7,101.434545454545,91.5163636363636,97.9436363636364,NA,0.54545455,0.45454545,NA,NA,94.2000020345052,81.7699951171875,NA,NA,-10.8828392028809,8.43073883056641,NA,NA,2.89980443318685,1.26344394683838,NA,NA,-0.0194371677935123,-0.169803772121668,NA,NA,-0.16197639827927,-1.69803772121668,NA,0.23076923,0.77777778,0.45454545,0.33333333,0.85714286,0.7,0.40909091,19.64705882,NA,NA,0.54545455,0.45454545,NA,NA,94.3533325195312,81.9039428710937,NA,NA,-10.3506100972493,9.55450973510742,NA,NA,1.85866673787435,-0.128933775424957,NA,NA,-0.0194371677935123,-0.169803772121668,NA,NA,-0.16197639827927,-1.69803772121668,0.23076923,0.77777778,0.45454545,0.33333333,0.85714286,0.7,0.40909091,3,77.5577036539714,13.7038370768229,0,0,95.9841,1,0.33333333,"2024-05-14",0
"Yohan Ramirez",19444,"2024-05-10","ATL",25,2024,"NYM","H",29,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,3,13.5,0,0,3,0,0,2,0,1,0,0,0,0,0.5,0,0.5,0.108729085015059,0,0,0,0,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,5.84820447127473,5.81258759727958,2,0.333333333,0.666666666,0,0,0,1,4.5,6,19,25,0.0223340038210154,0,0.0223340038210154,0.917999982833862,0.0998368635773659,0.15033333003521,0.197999984025955,0.22299998998642,0.22299998998642,1,1,0.148224174976349,0.000339046604550697,0,0,0.44,94.63636364,0.56,82.07142857,NA,NA,NA,0.928958415985107,0.562953412532806,NA,8.44507650895552,4.02109580380576,NA,0.4,0.6,0.48,0.66666667,0.66666667,0.66666667,0.4,0.66666667,0.16,2,1,0,1,1,1,3,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,0.689765591992197,NA,NA,NA,NA,NA,NA,80,63.12376,66.46029,80,68.68331,76.30461,80,70.48779,80,-2.65097,0.10064,NA,NA,NA,NA,NA,NA,120.88,128.2,147.26,135.78,135.9,148.18,129.224,132.512,147.7752,NA,0.44,0.56,NA,NA,94.3818137428977,81.9285714285714,NA,NA,-11.1172700361772,9.8666512625558,NA,NA,3.38932834972035,0.926230362483433,NA,NA,0.94043056666851,0.568970240652561,NA,NA,8.54936878789555,4.06407314751829,NA,0.41666667,0.53846154,0.48,0.6,0.71428571,0.66666667,0.52,19.15789474,NA,NA,0.44,0.56,NA,NA,94.8346058238636,82.3503243582589,NA,NA,-10.4491584084251,10.8402731759208,NA,NA,2.39505212957209,-0.283817529678345,NA,NA,0.94043056666851,0.568970240652561,NA,NA,8.54936878789555,4.06407314751829,0.41666667,0.53846154,0.48,0.6,0.71428571,0.66666667,0.52,3,84.9948425292969,-15.9631754557292,0,0,104.328,1,0.33333333,"2024-05-10",0
"Yohan Ramirez",19444,"2024-05-01","NYY",2,2024,"BAL","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.6143182700941,64.7888072114456,1,0,0.5,0.5,0,0,0,0,3,7,10,0.0152999963611364,0,0.0152999963611364,0.467000007629395,0.0502150543034077,0.204666659235954,0.266000002622604,0.266000002622604,NA,0,1,0.0746586993336678,9.69859267122147e-05,0,0,0.2,95.5,0.8,82.75,NA,NA,NA,0.116818115115166,0.611402928829193,NA,5.84090575575829,7.64253661036491,NA,0.28571429,0.66666667,0.4,1,1,1,0.3,0.33333333,0,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,-0.362137671471596,NA,NA,NA,NA,NA,NA,80,42.8712,80,50.42824,69.55152,55.53942,70.27249,72.71221,78.18516,-1.13404,2.37603,NA,NA,NA,NA,NA,NA,78.66,169.46,160.12,115.76,94.78,107.46,108.34,109.716,117.992,NA,0.2,0.8,NA,NA,95.4499969482422,82.6875,NA,NA,-10.0738582611084,10.4216184616089,NA,NA,2.51198291778564,0.219057843089104,NA,NA,0.118383914232254,0.660551335662603,NA,NA,5.9191957116127,8.25689169578254,NA,0.16666667,0.75,0.4,1,1,1,0.4,18.28571429,NA,NA,0.2,0.8,NA,NA,95.3860473632812,82.6455230712891,NA,NA,-9.59482002258301,11.0339422225952,NA,NA,1.39305448532104,-1.27426719665527,NA,NA,0.118383914232254,0.660551335662603,NA,NA,5.9191957116127,8.25689169578254,0.2,0.6,0.4,1,1,1,0.5,2,106.992034912109,2.25537109375,1,0.5,107.145,2,1,"2024-05-01",0
"Yohan Ramirez",19444,"2024-04-23","@LAA",2,2024,"BAL","A",29,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,1,0,0,2,13.5000032186516,0,0,2,0,0,0,1,0,1,0,0,0,0.5,0,0.5,0.799854084014893,0,0,0,0,1,2.41647959947582,-2.41647959947582,3.55048617451045,0,59.2154942703031,86.4819978911584,0,0,0,1,1,0,0,0,9,12,21,0.0126640079542994,-0.00296999933198094,0.0156340077519417,0.740000009536743,0.0750887840986252,0.124799996614456,0.146599993109703,0.214199990034103,NA,0,1,0.0769419819116592,0.0245324435518469,0,0,0.28571429,93.66666667,0.71428571,80.8,NA,NA,NA,-0.31231364607811,0.768836200237274,NA,-5.20522743463516,5.12557466824849,NA,0.33333333,0.66666667,0.42857143,0.4,0.75,0.55555556,0.28571429,0.5,0.19047619,0,0,1,1,0,0,1,0,0,1,1,0,0,0.333013695031668,NA,NA,NA,59.34332,72.76693,60.0891,20,66.89963,20,39.11287,76.74893,26.68024,24.47342,80,20,1.71128,6.64401,NA,NA,NA,84.8,109.32,101.56,128.48,-162.14,-150.38,118.2,60.52,83.78,114.897142857143,35.6828571428572,52.8685714285714,0.14285714,0.14285714,0.71428571,NA,93.7000020345052,93.6333312988281,80.913330078125,NA,-7.44597371419271,-10.8484814961751,10.2510518391927,NA,8.51094563802083,3.22852261861165,2.61523284912109,NA,0.0895345062017441,-0.409169282764196,0.759639035910368,NA,2.98448354005814,-13.6389760921399,5.06426023940245,NA,0.23076923,0.75,0.42857143,0.33333333,0.66666667,0.55555556,0.38095238,20.4375,NA,0.14285714,0.14285714,0.71428571,NA,94.1106363932292,94.0797729492188,81.3281819661458,NA,-6.5176035563151,-10.143440246582,11.3494344075521,NA,7.30985005696615,2.13951142628988,1.17633463541667,NA,0.0895345062017441,-0.409169282764196,0.759639035910368,NA,2.98448354005814,-13.6389760921399,5.06426023940245,0.25,0.66666667,0.42857143,0.33333333,0.66666667,0.55555556,0.42857143,1,77.4267578125,74.3917083740234,0,0,77.4268,0,0,"2024-04-23",0
"Yohan Ramirez",19444,"2024-04-20","@KCR",2,2024,"BAL","A",29,0,0,54.0000563264481,1,0,0,0,0,0,0,0,0.1,3,1,2,2,0,1,0,1,2,0,0,0,27.000028163224,27.000028163224,0,0,0,0,0,1,0,0,0,0,0,0.33333333,-0.33333333,11.7253957421829,0,1,6.00000625849423,1,0.33333333,21.1664985537725,32.8335577726756,21.1664985537725,1375.22207884764,533.233681264751,524.725571778343,0,1,0,0,0,0,0,0,6,4,10,-0.0540039986371994,-0.0801059976220131,0.0261020008474588,-1.5349999666214,-0.150269210338593,1.09663999080658,0.288599997758865,0.577199995517731,0.877199947834015,1,1,-0.0754762887954712,0.0262313231823903,0,0,0.3,95.33333333,0.5,81.4,0.2,79,NA,-0.560880482196808,-0.463952928781509,-0.096498891711235,-18.6960160732269,-9.27905857563019,-4.82494458556175,0,0.75,0.3,NA,1,1,0.4,0.33333333,0,1,0,0,0,1,0,1,1,0,0,0,1,0,86.8027501632085,20,55.46821,20,20,67.00183,20,NA,NA,NA,80,75.50704,80,20,73.42954,20,2.34556,7.59543,75.6,0.519999999999996,-8.10000000000001,84.92,-152.42,-160.2,NA,NA,NA,139.12,140.7,166.06,110.156,24.728,33.35,0.3,NA,0.5,0.2,95.0333353678385,NA,81.2799987792969,79.0999984741211,-5.44023323059082,NA,10.0737945556641,5.7894492149353,8.66278266906738,NA,1.66259231567383,-8.21501731872559,-0.574772283434868,NA,-0.471209894865751,-0.0984223820269108,-19.1590761144956,NA,-9.42419789731503,-4.92111910134554,0,0.75,0.3,NA,1,1,0.4,19.42857143,0.2,0.3,NA,0.5,79.4284057617188,95.3731994628906,NA,81.586376953125,6.89816474914551,-4.21038659413656,NA,10.9693000793457,-10.5303993225098,7.61676025390625,NA,0.584468793869019,-0.0984223820269108,-0.574772283434868,NA,-0.471209894865751,-4.92111910134554,-19.1590761144956,NA,-9.42419789731503,0,0.75,0.3,NA,1,1,0.4,1,78.6731643676758,17.877950668335,0,0,78.6732,0,0,"2024-04-20",0
