"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxCU%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvCU","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwCU","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSI%","piSL%","pivCH","pivCU","pivFA","pivSI","pivSL","piCH-X","piCU-X","piFA-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFA","piwSI","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Genesis Cabrera",17490,"2024-08-04","@NYY",14,2024,"TOR","A",27,0,0,9,1,0,0,0,0,0,0,0,1,6,1,1,1,1,2,1,0,0,0,1,9,18,9,0.5,0,0,2,1,0,0,0,0,0,0.16666667,0.33333333,-0.16666667,9.04497908516723,9,0.25,3,0,1,20.1664797782898,-11.1664797782898,8.67848818451166,226.31131824936,500.001315486727,214.054224759549,2,0,0.666666666,0.333333333,0,1,1,9,10,15,25,-0.163663983345032,-0.239263966679573,0.0755999907851219,-0.508999943733215,-0.0528556630015373,1.14453327655792,1.50839996337891,1.50839996337891,1.80519998073578,1,1,-0.117104262113571,-0.0258920025623114,0,1,0.4,96.1,0.36,90.44444444,0.2,79,0.04,89,0.16,-0.91412740945816,-0.405632257461548,0.0975206792354584,0.177071928977966,-9.1412740945816,-4.50702508290609,1.95041358470917,17.7071928977966,0.3125,0.55555556,0.4,0.8,0.8,0.8,0.36,0.5,0.08,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,19.290894802169,80,31.01029,80,40.94941,35.65256,46.34809,54.38935,62.98842,71.05544,80,53.58818,80,20,36.4941,20,27.99078,43.64925,29.7093,1.49276,6.31623,110.1,176.68,166.02,95.66,88.14,94.04,123.22,79.16,92.22,97.64,134.42,144.22,107.54,11.48,28.56,109.0025,66.2475,78.2258333333333,0.28,0.36,0.12,0.2,0.04,96.1428571428571,90.2777777777778,96.1666666666667,78.9,89.0999984741211,5.11389596121652,1.05641057756212,8.22742652893066,-2.33004531860352,8.24936199188232,10.4396820068359,3.89132648044162,8.23915608723958,-1.69069728851318,4.93265008926392,0.254870813339949,-0.415647495537996,-1.16372786462307,0.0984566435217857,0.179726630449295,3.64101161914212,-4.61830550597774,-38.790928820769,1.96913287043571,17.9726630449295,0.23529412,0.75,0.4,0.75,0.83333333,0.8,0.32,24.72222222,0.04,0.2,0.28,0.12,0.36,88.7535018920898,78.5678405761719,95.8558872767857,95.8815307617188,89.9724663628472,7.96823978424072,-3.26967811584473,4.55723735264369,7.67221705118815,0.0201425221231249,3.96834993362427,-3.04215602874756,9.65254320417132,7.11976369222005,2.60397868686252,0.179726630449295,0.0984566435217857,0.254870813339949,-1.16372786462307,-0.415647495537996,17.9726630449295,1.96913287043571,3.64101161914212,-38.790928820769,-4.61830550597774,0.2,0.7,0.4,1,0.71428571,0.8,0.4,3,84.562733968099,1.70157035191854,1,0.33333333,109.307,1,0.33333333,"2024-08-04",0
"Genesis Cabrera",17490,"2024-08-02","@NYY",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,0.2,4,1,0,0,0,1,0,0,0,0,1,13.500014081612,13.500014081612,13.500014081612,1,0,0,1,0,1,0,0,0,0,0.25,0.25,0,5.94041658401489,0,0.333333333333333,3.00000312924711,0.5,1,4.66648134291335,-4.66648134291335,4.66648134291335,0,114.280393430749,114.245245356712,1,0.5,0.5,0,0,0,1,13.500014081612,8,17,25,0.00680801086127758,-0.0790360048413277,0.0858440101146698,0.0220000147819519,0.00228452682495117,1.35780000686646,1.46413338184357,2.31480002403259,2.53200006484985,1,1,-0.0279600843787193,0.0329740855768701,0,0,0.16,95.75,0.76,90.26315789,0.04,79,0.04,88,NA,0.0824104025959969,-0.416923820972443,0.0389156937599182,-0.0373910665512085,2.06026006489992,-2.19433589985496,3.89156937599182,-3.73910665512085,0.42857143,0.81818182,0.6,0.5,0.88888889,0.73333333,0.44,0.5,0.16,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,7.92350960064182,20,47.18313,20,80,42.30679,80,NA,NA,NA,56.3064,50.73927,68.01969,25.17378,23.37998,32.53425,32.59371,35.14504,34.06132,1.2068,5.88729,139.56,10.1,18.12,86.42,159.54,163.36,NA,NA,NA,102.2,139.9,165.8,123.8,90.34,104.64,119.4792,97.828,113.3136,NA,0.76,0.16,0.04,0.04,NA,90.226318359375,95.875,78.9000015258789,87.9000015258789,NA,0.93010089271947,8.88538074493408,-4.0329213142395,10.510157585144,NA,3.80772962068257,8.23360347747803,-1.221794962883,4.31904125213623,NA,-0.405223805457354,0.0833352096378803,0.039364367723465,-0.0380783230066299,NA,-2.13275687082818,2.08338024094701,3.9364367723465,-3.80783230066299,0.33333333,0.84615385,0.6,0.25,0.90909091,0.73333333,0.52,23.04761905,0.04,0.04,NA,0.16,0.76,87.7592010498047,78.7429962158203,NA,95.7904968261719,90.1316303453947,9.6325101852417,-5.02357006072998,NA,8.46642208099365,0.120811688272577,2.84387993812561,-2.29135990142822,NA,7.18248748779297,2.51943427638004,-0.0380783230066299,0.039364367723465,NA,0.0833352096378803,-0.405223805457354,-3.80783230066299,3.9364367723465,NA,2.08338024094701,-2.13275687082818,0.33333333,0.84615385,0.6,0.25,0.90909091,0.73333333,0.52,2,92.8358154296875,4.54091024398804,0,0,95.1741,1,0.5,"2024-08-02",0
"Genesis Cabrera",17490,"2024-07-29","@BAL",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,2,18,0,9,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.5883735991869,15.0336680287444,1,0,0.5,0.5,0,0,0,0,8,14,22,0.0159600004553795,-0.0220400001853704,0.0380000025033951,0.467000007629395,0.0502150505781174,0.477600008249283,0.398000001907349,0.398000001907349,NA,0,1,0.0249913185834885,0.00842576721992965,0,0,0.31818182,96,0.54545455,90.5,0.04545455,80,0.09090909,88.5,NA,-0.231983065605164,0.656088829040527,-0.0344077162444592,-0.0712025240063667,-3.31404379435948,5.46740690867106,-3.44077162444592,-3.56012620031834,0.42857143,0.75,0.54545455,0.5,0.83333333,0.66666667,0.36363636,0.75,0.18181818,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,-1.02168210383816,20,35.79018,20,20,38.99746,20,29.87986,56.38064,20,71.38615,43.88064,64.32263,36.68051,29.18688,26.69908,34.23825,38.31981,20,1.10463,5.73404,85.34,37.58,27.1,89.7,41,45.52,124.78,74.3,90.7,94.76,113.38,123.38,126.18,86.78,101.2,113.540909090909,85.1372727272727,96.0190909090909,0.09090909,0.54545455,0.22727273,0.04545455,0.09090909,96,90.4416707356771,95.9199951171875,80.3000030517578,88.5500030517578,5.02040195465088,1.30036091804504,8.87490921020508,-1.45316660404205,9.28308296203613,9.9413013458252,3.67457135518392,7.87925720214844,-0.602563321590424,7.28289937973022,-0.0238532871007919,0.653227526694536,-0.213123355060816,-0.0350487045943737,-0.0725650899112225,-1.1926643550396,5.44356272245447,-4.26246710121632,-3.50487045943737,-3.62825449556112,0.27272727,0.81818182,0.54545455,0.33333333,0.77777778,0.66666667,0.5,23.11111111,0.09090909,0.04545455,0.09090909,0.22727273,0.54545455,88.4891052246094,80.1904983520508,95.9127960205078,95.8421020507812,90.3578898111979,8.14724540710449,-2.99017000198364,4.61777496337891,8.28722229003906,0.180850863456726,5.64921474456787,-2.21215009689331,9.0672607421875,6.79076614379883,2.41129350662231,-0.0725650899112225,-0.0350487045943737,-0.0238532871007919,-0.213123355060816,0.653227526694536,-3.62825449556112,-3.50487045943737,-1.1926643550396,-4.26246710121632,5.44356272245447,0.27272727,0.81818182,0.54545455,0.33333333,0.77777778,0.66666667,0.5,2,92.0813446044922,28.9737071990967,0,0,92.6459,0,0,"2024-07-29",2
"Genesis Cabrera",17490,"2024-07-28","TEX",14,2024,"TOR","H",27,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,6,4,2,2,1,0,0,0,0,0,0,0,0,54.0000563264481,0,0,0,1,3,2,1,0,0,0,0,0,0,7.34739574882223,13.500014081612,0.666666666666667,6.00000625849423,0.6,0.76923077,22.666500118396,4.33352804482799,9.97052470346011,678.934662932121,562.214879879326,246.196953174255,0.333333333,0.333333333,0.166666666,0.5,0.333333333,0.333333333,0,0,6,12,18,-0.0301460213959217,-0.0568120442330837,0.0266660246998072,-2.09800004959106,-0.221658751368523,0.333299994468689,0.128600001335144,0.128600001335144,0.863399982452393,1,1,-0.18375626206398,0.0933091516643017,0,0,0.44444444,95.75,0.33333333,89.16666667,0.05555556,79,0.16666667,88.33333333,NA,-1.54739272594452,-1.2677835226059,0.267350673675537,-0.0139084346592426,-19.3424090743065,-21.1297253767649,26.7350673675537,-0.463614488641421,0.45454545,0.71428571,0.55555556,0.8,1,0.9,0.38888889,0.83333333,0.05555556,5,0,1,2,0,4,6,0.83333333,0,0.16666667,0.33333333,0,0.66666667,16.6113355017726,20.6261,54.64561,20,80,37.9984,80,48.18631,43.66273,50.19133,80,63.65729,80,68.50593,60.61187,79.10565,73.7975,57.74413,80,-1.35304,2.04753,100.62,69.6,63.12,81.68,147.66,147.2,128.16,45.24,20.32,101.32,142.06,145.42,127.64,140.06,154.02,110.376666666667,124.248888888889,127.718888888889,0.05555556,0.33333333,0.38888889,0.05555556,0.16666667,95.3000030517578,88.9666646321615,95.7571411132812,79.3000030517578,88.1333312988281,7.27814817428589,2.0487543741862,9.45266941615513,-3.23632431030273,10.8672269185384,9.95364093780518,2.88679281870524,7.56703513009208,-2.93269205093384,5.38177808125814,-1.48475968837738,-1.28255939111114,-0.0849427208304405,0.252764463424683,-0.0145951472222805,-148.475968837738,-21.3759898518523,-1.21346744043486,25.2764463424683,-0.48650490740935,0.25,0.8,0.55555556,0.5,1,0.9,0.55555556,21.63636364,0.16666667,0.05555556,0.05555556,0.38888889,0.33333333,88.0699971516927,79.2449035644531,95.2174987792969,95.7205113002232,88.909434000651,10.7291641235352,-3.93105006217957,7.15938997268677,9.36788286481585,1.49064493179321,3.88522020975749,-4.7389497756958,8.70178031921387,6.30758013044085,1.22930987675985,-0.0145951472222805,0.252764463424683,-1.48475968837738,-0.0849427208304405,-1.28255939111114,-0.48650490740935,25.2764463424683,-148.475968837738,-1.21346744043486,-21.3759898518523,0.28571429,0.72727273,0.55555556,0.5,1,0.9,0.61111111,6,91.5463663736979,32.5688298543294,1,0.16666667,104.8,3,0.5,"2024-07-28",0
"Genesis Cabrera",17490,"2024-07-26","TEX",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4,1,0,0,0,0,0,0,0,0,2.88472908401489,0,0.4,2,0.4,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,76.9525195600348,114.543946394147,4,0,0.8,0.2,0,0,0,0,9,12,21,0.0392040126025677,-0.0260540135204792,0.0652580261230469,0.357999980449677,0.0378235578536987,0.688040018081665,0.786866664886475,0.458599984645844,0.901000022888184,1,1,0.0215053390711546,0.0354739231407629,0,0,0.19047619,96,0.42857143,89.11111111,0.04761905,77,0.33333333,87.57142857,NA,-0.233495205640793,0.0523927509784698,0.0389156937599182,-0.111725360155106,-5.83738014101982,0.582141677538554,3.89156937599182,-1.59607657364437,0.30769231,0.875,0.52380952,0.25,1,0.72727273,0.38095238,0.6,0.14285714,3,1,1,0,3,2,5,0.6,0.2,0.2,0,0.6,0.4,1.24267190107604,20,30.02413,20,20,37.1541,20,43.60835,69.63842,30.36672,69.33576,70.16623,29.44054,44.88264,40.64921,20,20,44.4492,20,2.53663,7.88204,79.92,26.86,17.2,88.56,58.32,63.98,135.6,78.76,103.84,52.74,207.78,216.14,118.64,116.12,131.76,103.585714285714,82.6419047619048,90.3752380952381,0.14285714,0.42857143,0.04761905,0.04761905,0.33333333,95.7999979654948,89.0666639539931,96,77.3000030517578,87.6714303152902,6.19156710306803,1.04897605048286,8.46245098114014,-2.80233788490295,8.15964181082589,10.5169175465902,2.91227934095595,8.61115074157715,-2.0314199924469,8.78699111938477,-0.583927065134048,0.052363209426403,0.347049951553345,0.039364367723465,-0.115026380866766,-19.4642355044683,0.581813438071145,34.7049951553345,3.9364367723465,-1.64323401238237,0.30769231,0.875,0.52380952,0.25,1,0.72727273,0.38095238,21,0.33333333,0.04761905,0.14285714,0.04761905,0.42857143,87.5704258510045,77.2042999267578,95.7416381835938,95.9225006103516,88.984124077691,8.09476852416992,-3.26365995407104,6.26472663879395,8.25140953063965,0.527309735616048,7.26472418648856,-3.78770995140076,9.62186686197917,7.33237981796265,1.31208928426107,-0.115026380866766,0.039364367723465,-0.583927065134048,0.347049951553345,0.052363209426403,-1.64323401238237,3.9364367723465,-19.4642355044683,34.7049951553345,0.581813438071145,0.30769231,0.875,0.52380952,0.25,1,0.72727273,0.38095238,5,99.6740112304688,2.63832054138184,0,0,108.983,3,0.6,"2024-07-26",0
"Genesis Cabrera",17490,"2024-07-24","TBR",14,2024,"TOR","H",27,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,52.0672962702293,52.0512824543046,1,0,1,0,0,0,4,36,8,9,17,0.104077994823456,-0.0249199718236923,0.128997966647148,0.479000002145767,0.0506075024604797,1.48979997634888,1.83860003948212,1.83860003948212,0.32480001449585,1,1,0.0513767972588539,0.0184835843197018,1,0,0.35294118,95.83333333,0.29411765,90,0.17647059,78,0.17647059,88.33333333,NA,-0.174003571271896,0.416595757007599,0.0907827615737915,0.0974093228578568,-2.90005952119827,8.33191514015198,3.02609205245972,3.24697742859522,0.33333333,0.6,0.41176471,0.5,1,0.71428571,0.29411765,0.5,0.11764706,1,0,0,0,1,0,1,1,0,0,0,1,0,1.5125444813825,20,33.57219,20,43.76027,35.6848,41.91248,80,80,80,20,63.59469,20,49.09806,24.39925,64.84333,27.45529,42.22544,24.08206,1.52603,6.36614,98.16,36.04,29.54,120.48,85.86,85.14,100.74,135.38,144.16,106.08,1.31999999999999,3.2,126.88,126.34,142.28,113.027058823529,67.0223529411765,71.5058823529412,0.05882353,0.29411765,0.29411765,0.17647059,0.17647059,96.0999984741211,89.9599975585938,95.8599975585937,78.1333312988281,88,6.38631725311279,0.666313934326172,10.0927085876465,-4.34177716573079,9.41153717041016,12.2394952774048,3.49650421142578,8.54929962158203,-1.19613695144653,7.16082827250163,0.039364367723465,0.421673629432917,-0.219257261604071,0.0916969515383244,0.0977058075368404,3.9364367723465,8.43347258865833,-4.38514523208141,3.05656505127748,3.25686025122801,0.27272727,0.66666667,0.41176471,0.33333333,1,0.71428571,0.35294118,19.61538462,0.17647059,0.17647059,0.05882353,0.29411765,0.29411765,87.9154357910156,77.9992370605469,95.964599609375,95.7567993164062,89.8522827148438,9.67888005574544,-4.52480665842692,6.62831020355225,10.3043418884277,0.217307996749878,5.65993626912435,-2.47333431243896,11.2834997177124,7.32492980957031,1.68410739898682,0.0977058075368404,0.0916969515383244,0.039364367723465,-0.219257261604071,0.421673629432917,3.25686025122801,3.05656505127748,3.9364367723465,-4.38514523208141,8.43347258865833,0.27272727,0.66666667,0.41176471,0.33333333,1,0.71428571,0.35294118,1,91.3264999389648,1.39494407176971,0,0,91.3265,0,0,"2024-07-24",0
"Genesis Cabrera",17490,"2024-07-23","TBR",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.5883735991869,-22.5814263197472,1,0,1,0,0,0,0,0,5,11,16,0.026400001719594,0,0.026400001719594,0.479000002145767,0.0506075024604797,0.355133324861526,0.46340000629425,0.46340000629425,0.274800002574921,1,1,0.0742978975176811,4.03858013734437e-05,0,0,0.3125,95.6,0.25,88.75,0.3125,78.6,0.125,88.5,NA,0.00603260472416878,0.487723976373672,0.359579712152481,-0.108625918626785,0.120652094483376,12.1930994093418,7.19159424304962,-5.43129593133926,0.5,1,0.6875,0.4,0.83333333,0.63636364,0.375,0.66666667,0.25,1,0,0,1,0,0,1,1,0,0,1,0,0,-1.5823493799086,20,20,20,64.34037,34.97316,75.36625,20,38.08406,20,43.72545,54.65055,45.20998,20,27.05732,20,20,30.77102,20,2.36997,7.63205,95,17.5,-17.82,110.06,162.54,148.5,134.6,41.42,30.84,93.84,83.56,82.58,137.5,57.14,77.5,115.06375,88.11125,82.8925,0.125,0.25,0.1875,0.3125,0.125,95.4499969482422,88.8249969482422,95.9666748046875,78.5200012207031,88.3999938964844,5.01482582092285,1.15982449054718,9.25403340657552,-3.27702941894531,7.51157474517822,9.55766582489014,2.64382934570312,7.07049306233724,-1.39433031082153,8.2121410369873,-0.0380783230066299,0.494773954153061,0.0436800308525562,0.3522894307971,-0.110842883586884,-1.9039161503315,12.3693488538265,1.45600102841854,7.045788615942,-5.54214417934418,0.5,1,0.6875,0.4,0.83333333,0.63636364,0.375,24.30769231,0.125,0.3125,0.125,0.1875,0.25,88.2680053710938,78.3421569824219,95.2924499511719,95.8066609700521,88.6392517089844,7.59762477874756,-3.64948806762695,5.20569515228271,9.30244318644206,0.632423281669617,6.78848505020142,-2.82480182647705,8.89969444274902,5.8256467183431,1.33378255367279,-0.110842883586884,0.3522894307971,-0.0380783230066299,0.0436800308525562,0.494773954153061,-5.54214417934418,7.045788615942,-1.9039161503315,1.45600102841854,12.3693488538265,0.5,1,0.6875,0.4,0.83333333,0.63636364,0.375,1,70.3273315429688,-45.6934852600098,0,0,70.3273,0,0,"2024-07-23",0
"Genesis Cabrera",17490,"2024-07-21","DET",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,1,0,0.2,4,1,0,0,0,1,0,0,0,0,1,13.500014081612,13.500014081612,13.500014081612,1,0,0,0,1,1,0,0,0,0,0.25,0.25,0,6.49179158401489,0,0.333333333333333,3.00000312924711,0.5,1,4.66648134291335,-4.66648134291335,6.93449631797012,0,114.280393430749,170.667945732913,0,0.5,0,0.5,0,0,0,0,9,9,18,-0.0723339542746544,-0.146466001868248,0.0741320475935936,-0.301999986171722,-0.0319070257246494,1.84895002841949,1.69780004024506,0.796200037002563,4.71180009841919,1,1,-0.0183043088763952,-0.0208173294387767,0,1,0.33333333,96.83333333,0.33333333,89.33333333,0.11111111,78,0.22222222,89,NA,0.306795388460159,-0.608656108379364,0.00450797751545906,0.035609558224678,5.11325647433599,-10.1442684729894,0.225398875772953,0.890238955616951,0.1,0.57142857,0.29411765,1,0.75,0.8,0.41176471,0.5,0.05555556,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,7.51729792365031,40.26412,27.72646,38.25635,64.98037,38.03747,71.71952,20,50.0641,20,37.17989,55.25628,38.67749,70.07531,33.22314,68.74963,41.58921,38.32423,38.5556,0.64794,5.049,94.96,87.68,81.08,93.04,106.16,111.94,156.14,23.56,44.04,91.84,96.16,96.76,130.78,157.84,184.28,116.363333333333,103.846666666667,115.348888888889,0.16666667,0.33333333,0.16666667,0.11111111,0.22222222,97.0333353678385,89.3833312988281,96.8333333333333,77.8000030517578,88.8000030517578,6.52109718322754,0.893820365269979,8.31966018676758,-4.06768703460693,7.82486772537231,9.45569483439128,3.14761034647624,6.85411580403646,-3.44518613815308,6.92375421524048,0.0165363252162933,-0.619776945561171,0.334340382367373,0.00431566312909126,0.0355749912559986,0.551210840543111,-10.3296157593528,11.1446794122458,0.215783156454563,0.889374781399965,0,0.55555556,0.27777778,NA,0.8,0.8,0.5,21.35714286,0.22222222,0.11111111,0.16666667,0.16666667,0.33333333,88.6170043945312,77.5758514404297,96.8634338378906,96.6683349609375,89.1861368815104,8.07082557678223,-4.3696551322937,6.55317306518555,8.57148615519206,0.366440812746684,6.11654758453369,-4.95447492599487,8.92919667561849,6.04216639200846,1.94742663701375,0.0355749912559986,0.00431566312909126,0.0165363252162933,0.334340382367373,-0.619776945561171,0.889374781399965,0.215783156454563,0.551210840543111,11.1446794122458,-10.3296157593528,0,0.55555556,0.27777778,NA,0.8,0.8,0.5,2,95.1890563964844,18.068775177002,0,0,95.5717,1,0.5,"2024-07-21",0
"Genesis Cabrera",17490,"2024-07-19","DET",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.5883735991869,-22.5814263197472,1,0,1,0,0,0,0,0,4,9,13,0.0148839969187975,0,0.0148839969187975,0.479000002145767,0.0506075024604797,0.196066662669182,0.216866672039032,0.168600007891655,0.128600001335144,1,1,0.0759322866797447,-1.93460697906767e-05,0,0,0.46153846,96.33333333,0.53846154,88.14285714,NA,NA,NA,NA,NA,0.152381151914597,0.569693922996521,NA,NA,2.53968586524328,8.13848461423601,NA,NA,0.28571429,0.16666667,0.23076923,0.5,1,0.66666667,0.46153846,0.33333333,0.07692308,1,0,0,0,0,1,1,1,0,0,0,0,1,-1.5823493799086,NA,NA,NA,NA,NA,NA,77.99014,67.09763,34.69693,20,52.59659,20,79.41737,54.10743,63.58536,38.31773,54.18664,25.50762,0.85119,5.35388,NA,NA,NA,NA,NA,NA,131.24,95.64,112.98,79.54,50.36,41.14,136.28,119.98,150.46,114.069230769231,91.3307692307692,105.530769230769,0.07692308,0.53846154,0.38461538,NA,NA,97.3000030517578,88.2000034877232,96.0200012207031,NA,NA,4.29049062728882,0.248269864491054,7.84779891967773,NA,NA,10.3838310241699,1.61062404087612,7.1119499206543,NA,NA,0.179726630449295,0.576631885021925,-0.0258929431438446,NA,NA,17.9726630449295,8.23759835745607,-0.517858862876892,NA,NA,0.33333333,0.14285714,0.23076923,0.5,1,0.66666667,0.53846154,17.2,NA,NA,0.07692308,0.38461538,0.53846154,NA,NA,97.1643981933594,95.878662109375,88.0582449776786,NA,NA,4.33129978179932,8.10459976196289,-0.0260077161448342,NA,NA,9.18354034423828,5.86742401123047,0.157464487212045,NA,NA,0.179726630449295,-0.0258929431438446,0.576631885021925,NA,NA,17.9726630449295,-0.517858862876892,8.23759835745607,0.33333333,0.14285714,0.23076923,0.5,1,0.66666667,0.53846154,1,103.36141204834,-19.2045097351074,0,0,103.361,1,1,"2024-07-19",0
"Genesis Cabrera",17490,"2024-07-14","@ARI",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,0.1,2,1,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,1,1,0,0,0,0,0,0,0,0,6.03472908401489,0,0.5,3.00000312924711,0.5,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,76.9525195600348,189.774252798055,1,0,0.5,0.5,0,0,0,0,4,2,6,-0.174180001020432,-0.241200014948845,0.0670200139284134,-1.22000002861023,-0.123232327401638,3.27500009536743,2.07100009918213,4.14200019836426,1.32000005245209,1,1,-0.0304005071520805,-0.0227842244351989,0,1,0.33333333,95.5,NA,NA,0.16666667,78,0.5,87.66666667,NA,-0.429545164108276,NA,-0.0344077162444592,0.249823227524757,-21.4772582054138,NA,-3.44077162444592,8.32744091749191,0.2,1,0.33333333,1,1,1,0.16666667,NA,0,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,1.06772068425483,44.36754,43.80437,50.80338,20,41.95774,20,NA,NA,NA,67.07838,43.95235,71.31709,NA,NA,NA,34.28963,42.88062,44.51595,1.10144,5.72925,70.84,119,110.68,81.4,41.38,37.82,NA,NA,NA,87.64,118.32,117,NA,NA,NA,78.2,105.836666666667,100.643333333333,NA,NA,0.33333333,0.16666667,0.5,NA,NA,95.4499969482422,78,87.9000040690104,NA,NA,8.71849727630615,-2.11182999610901,8.28844769795736,NA,NA,8.30879878997803,-2.48079919815063,8.4098154703776,NA,NA,-0.436161153018475,-0.0350487045943737,0.252764489501715,NA,NA,-21.8080576509237,-3.50487045943737,8.42548298339049,0,1,0.33333333,NA,1,1,0.33333333,22,0.5,0.16666667,NA,0.33333333,NA,87.7395324707031,77.8110961914062,NA,95.3320999145508,NA,7.87336031595866,-3.26357007026672,NA,8.44523048400879,NA,7.12343343098958,-4.38192987442017,NA,7.34324502944946,NA,0.252764489501715,-0.0350487045943737,NA,-0.436161153018475,NA,8.42548298339049,-3.50487045943737,NA,-21.8080576509237,NA,0,1,0.33333333,NA,1,1,0.33333333,2,86.3651428222656,14.0077981948853,0,0,97.0665,1,0.5,"2024-07-14",0
