"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","SF%","SFv","XX%","wFB","wSL","wCB","wSF","wFB/C","wSL/C","wCB/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxFS%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvFS","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwFS","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFS%","piSI%","piSL%","pivCU","pivFA","pivFS","pivSI","pivSL","piCU-X","piFA-X","piFS-X","piSI-X","piSL-X","piCU-Z","piFA-Z","piFS-Z","piSI-Z","piSL-Z","piwCU","piwFA","piwFS","piwSI","piwSL","piwCU/C","piwFA/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Reed Garrett",16866,"2024-07-01","@WSN",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,1,0,0,0.1,2,1,0,0,0,0,0,0,0,0,1,27.000028163224,0,27.000028163224,1,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.5,3.00000312924711,1,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-67.0933479346499,-66.6847344309602,0,1,0,0,0,0,0,0,2,4,6,0.041312001645565,-0.0478560030460358,0.0891680046916008,-0.569000005722046,-0.0590861923992634,2.56180000305176,0.811199963092804,1.62239992618561,NA,0,1,-0.00402920320630074,0.0201553651222785,0,0,0.33333333,98,NA,NA,NA,NA,0.66666667,89.5,NA,-0.372251063585281,NA,NA,0.174610778689384,-18.6125531792641,NA,NA,4.36526946723461,0.66666667,NA,0.66666667,0.25,NA,0.25,NA,0.5,0.5,0,1,0,0,1,0,1,0,1,0,0,1,0,5.18436104394111,20,70.13211,20,80,64.48664,42.78257,NA,NA,NA,NA,NA,NA,77.87388,63.18389,49.2592,59.83467,71.86851,20,-0.48558,3.34872,96.24,-21.22,-13.64,98.1,141.16,145.82,NA,NA,NA,NA,NA,NA,120.3,138.36,153.9,112.59,112.23,124.63,0.16666667,NA,0.66666667,0.16666667,NA,98.3000030517578,NA,89.5250015258789,97.9000015258789,NA,-6.85944080352783,NA,-7.91020393371582,-10.4670705795288,NA,9.26909637451172,NA,0.392204642295837,6.50607681274414,NA,-0.436161160469055,NA,0.176200918853283,0.057969942688942,NA,-43.6161160469055,NA,4.40502297133207,5.7969942688942,NA,0.66666667,NA,0.66666667,0.25,NA,0.25,0,19.5,NA,0.16666667,0.66666667,0.16666667,NA,NA,98.5379028320312,89.6827545166016,98.0580978393555,NA,NA,-6.5827898979187,-7.39298009872437,-10.2294998168945,NA,NA,7.84343004226685,-1.4103194475174,5.06868982315063,NA,NA,-0.436161160469055,0.176200918853283,0.057969942688942,NA,NA,-43.6161160469055,4.40502297133207,5.7969942688942,NA,0.66666667,NA,0.66666667,0.25,NA,0.25,0,1,87.0056076049805,10.2606391906738,0,0,87.0056,0,0,"2024-07-01",0
"Reed Garrett",16866,"2024-06-29","HOU",25,2024,"NYM","H",31,0,1,9,1,0,0,0,0,0,0,1,0,3,1,1,1,0,2,0,0,1,0,0,0,18,9,0,0,0,0,0,1,0,0,0,0,0,0.66666667,-0.66666667,NA,0,1,3,1,0.66666667,9.16647977828979,-0.166479778289794,9.16647977828979,227.074849031134,224.672405185716,223.304099958874,0,1,0,0,0,0,0,0,11,7,18,-0.605924010276794,-0.605924010276794,0,-2.90100002288818,-0.315497547388077,5.21735000610352,1.72259998321533,3.44519996643066,1.78380000591278,1,1,-0.0956973358988762,-0.0204390186811222,0,1,0.16666667,97.66666667,0.5,91.77777778,NA,NA,0.33333333,88.83333333,NA,-0.444777488708496,-0.424015820026398,NA,-0.22301185131073,-14.8259162902832,-4.7112868891822,NA,-3.71686418851217,0.21428571,0.75,0.33333333,0.33333333,0.33333333,0.33333333,0.22222222,0.66666667,0.22222222,0,0,1,0,1,0,1,0,0,1,0,1,0,85.1093821561564,80,43.96665,80,20,47.21135,20,20,52.47509,20,46.24156,43.4705,43.97716,20,33.28697,20,20,43.58892,20,3.04779,8.64878,61.32,360.76,331.62,126.42,-3,8.96000000000001,103.84,-19.08,-6.89999999999999,110.5,14.2,44.9,125.76,-9.52,5.5,114.253333333333,21.7866666666667,40.8244444444444,0.05555556,0.44444444,0.33333333,0.11111111,0.05555556,97.5999984741211,92.0875015258789,88.7666625976562,97.0500030517578,88.3000030517578,-4.86862754821777,0.92813503742218,-4.00402069091797,-9.21295928955078,5.77429866790771,8.08240222930908,4.02632665634155,1.20346546173096,4.40028953552246,2.48491191864014,-0.416426986455917,-0.387290231883526,-0.228139124810696,-0.0350219719111919,-0.0483221560716629,-41.6426986455917,-4.84112789854407,-3.80231874684493,-1.7510985955596,-4.83221560716629,0.23076923,0.6,0.33333333,0.33333333,0.33333333,0.33333333,0.27777778,22.28571429,NA,0.05555556,0.33333333,0.11111111,0.5,NA,97.5445022583008,88.7291463216146,97.0366516113281,91.6353352864583,NA,-4.3635401725769,-4.1768217086792,-9.08456516265869,1.80017365349664,NA,6.84074020385742,-0.0247308760881424,2.56425499916077,2.52930005391439,NA,-0.416426986455917,-0.228139124810696,-0.0350219719111919,-0.435612387955189,NA,-41.6426986455917,-3.80231874684493,-1.7510985955596,-4.84013764394654,0.23076923,0.6,0.33333333,0.33333333,0.33333333,0.33333333,0.27777778,1,98.1519165039062,9.72739887237549,0,0,98.1519,1,1,"2024-06-29",0
"Reed Garrett",16866,"2024-06-28","HOU",25,2024,"NYM","H",31,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,9,0,18,1,0,0,2,0,2,0,0,0,0,0.2,0,0.2,2.00296908401489,0,0.4,2,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,30.1620045506571,29.9783111930123,2,0.5,0.5,0,0,0,0,0,5,10,15,0.00521198380738497,-0.0159680098295212,0.0211799927055836,0.458999991416931,0.0499184355139732,0.183719992637634,0.137799993157387,0.137799993157387,NA,0,1,-0.0536733530461788,0.0820425236114367,0,0,0.13333333,96.5,0.46666667,90.57142857,NA,NA,0.4,89.83333333,NA,-0.758123278617859,-0.130541563034058,NA,0.357071697711945,-37.9061639308929,-1.86487947191511,NA,5.95119496186574,0.54545455,0.75,0.6,0.5,0.66666667,0.55555556,0.26666667,0.6,0.26666667,1,2,1,1,2,1,4,0.25,0.5,0.25,0.25,0.5,0.25,5.68985661162749,NA,NA,NA,48.64954,68.08725,42.89963,80,48.49984,80,59.55383,49.59662,66.74214,20,52.17037,20,24.40798,58.52764,34.58375,1.71535,6.65012,NA,NA,NA,110.94,115.16,123.1,105.82,158.2,172.32,98.18,113.98,127.78,114.76,13.02,34.64,107.532,79.6493333333333,95.8386666666667,NA,0.33333333,0.4,0.13333333,0.13333333,NA,92.4599975585938,89.8666687011719,96.8500061035156,85.75,NA,1.946706199646,-6.23265902201335,-9.67435455322266,9.36853790283203,NA,3.07308235168457,1.22037688891093,5.33165407180786,0.481047987937927,NA,0.298074908554554,0.34990306571126,-0.765533357858658,-0.431845515966415,NA,5.96149817109108,5.83171776185433,-38.2766678929329,-21.5922757983208,0.44444444,0.83333333,0.6,0.25,0.8,0.55555556,0.4,21.6,NA,NA,0.4,0.13333333,0.46666667,NA,NA,90.007314046224,97.0059967041016,90.6629725864955,NA,NA,-6.1516482035319,-9.75026512145996,4.42784009660993,NA,NA,-0.380456328392029,4.20780992507935,1.39527239118304,NA,NA,0.34990306571126,-0.765533357858658,-0.133770607411861,NA,NA,5.83171776185433,-38.2766678929329,-1.91100867731231,0.44444444,0.83333333,0.6,0.25,0.8,0.55555556,0.4,4,81.2842559814453,-19.7296581268311,0,0,102.887,1,0.25,"2024-06-28",0
"Reed Garrett",16866,"2024-06-25","NYY",25,2024,"NYM","H",31,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,5,1,1,1,1,0,0,0,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,2,1,1,0,0,0,0,0.2,0,0.2,2.84676908401489,6.75000160932579,0.2,0.750000178813977,0,1,11.4164817452435,-4.66648013591775,2.80048599569648,170.306177377507,279.378503188447,69.4652537965709,2,0.25,0.5,0.25,0,1,0,0,2,12,14,0.0239220168441534,-0.0555559694766998,0.0794779881834984,-2.8050000667572,-0.305057108402252,0.710200011730194,1.07006669044495,0.372999995946884,NA,0,1,-0.0480688810348511,0.0817523736412148,0,0,0.28571429,98,0.42857143,92.5,NA,NA,0.28571429,90,NA,-1.45780336856842,0.529674828052521,NA,0.499644219875336,-36.4450842142105,8.82791380087535,NA,12.4911054968834,0.5,0.5,0.5,0.5,0.8,0.71428571,0.71428571,1,0.14285714,2,2,0,0,2,2,4,0.5,0.5,0,0,0.5,0.5,14.5089062369907,42.05827,62.79079,24.11984,80,80,76.66574,NA,NA,NA,80,52.07993,80,70.21382,44.08313,80,80,56.27472,80,-2.15414,0.84588,123.34,77.34,95,118.2,145.9,163.08,117.36,83.76,102.9,107.1,155.2,172.86,124.14,152.78,170.36,116.974285714286,132.057142857143,149.765714285714,0.21428571,0.35714286,0.28571429,0.07142857,0.07142857,98.4000040690104,93.1400024414063,89.8249969482422,97.3000030517578,88.8000030517578,-5.65288543701172,1.17150049209595,-6.3582124710083,-10.4452638626099,4.80650329589844,9.56337674458822,4.50392570495606,1.11330556869507,5.60104179382324,2.81470966339111,-1.51476435363293,0.481282874941826,0.505940247327089,0.054773960262537,0.054773960262537,-50.4921451210976,9.62565749883652,12.6485061831772,5.4773960262537,5.4773960262537,0.33333333,0.54545455,0.5,0,0.83333333,0.71428571,0.78571429,18.44444444,NA,0.21428571,0.28571429,0.07142857,0.42857143,NA,98.4421691894531,89.8007202148438,97.340202331543,92.387196858724,NA,-5.29723326365153,-6.15402221679688,-10.2034997940063,2.30220365524292,NA,8.27324295043945,-0.164015263319016,4.34588003158569,3.241561571757,NA,-1.51476435363293,0.505940247327089,0.054773960262537,0.536056835204363,NA,-50.4921451210976,12.6485061831772,5.4773960262537,8.93428058673938,0.33333333,0.54545455,0.5,0,0.83333333,0.71428571,0.78571429,4,91.2764739990234,6.2680835723877,1,0.25,109.415,3,0.75,"2024-06-25",0
"Reed Garrett",16866,"2024-06-23","@CHC",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.1620045506571,66.5170884121943,1,0.333333333,0.333333333,0.333333333,0,0,0,0,5,11,16,0.0467879995703697,-0.0394400022923946,0.0862279981374741,0.468999981880188,0.0502679534256458,0.977899968624115,0.988399982452393,0.988399982452393,0.848399996757507,1,1,0.0131700625643134,0.0346753214949575,0,0,0.3125,96.8,0.3125,87.2,NA,NA,0.375,88.5,NA,0.258904159069061,-0.452700167894363,NA,0.152576118707657,5.17808318138123,-9.05400335788727,NA,2.54293531179428,0.45454545,0.8,0.5625,0.6,1,0.77777778,0.3125,1,0.125,2,0,1,1,2,0,3,0.66666667,0,0.33333333,0.33333333,0.66666667,0,2.82508216143325,80,61.38779,80,61.52253,50.61568,60.27414,71.23637,66.74498,74.99822,39.60518,69.55839,44.8432,61.15939,52.27932,55.89946,66.69564,61.80638,65.56182,-0.91183,2.70935,80.74,139.96,130.92,118.2,91.6,95.96,121.14,113.3,120.82,101.36,131.86,158.26,130.32,107.24,121.2,120.08625,108.42875,117.71875,0.0625,0.0625,0.375,0.25,0.25,97.1999969482422,92.6999969482422,88.2833353678385,96.75,85.625,-5.75077247619629,1.24791872501373,-6.7624683380127,-9.7805061340332,6.87653255462646,8.59687900543213,4.96112680435181,1.35426092147827,5.82701110839844,0.56292188167572,0.039364367723465,0.312645822763443,0.153992637991905,0.222093809396029,-0.768262922763824,3.9364367723465,31.2645822763443,2.56654396653175,5.55234523490071,-19.2065730690956,0.375,0.75,0.5625,0.33333333,1,0.77777778,0.5,24.08333333,NA,0.0625,0.375,0.25,0.3125,NA,97.6595001220703,88.7630513509115,97.2372741699219,87.505419921875,NA,-5.65774011611938,-6.65246327718099,-9.57074737548828,6.50680236816406,NA,7.48749017715454,0.160433292388916,4.88653755187988,0.290478181838989,NA,0.039364367723465,0.153992637991905,0.222093809396029,-0.455617100000381,NA,3.9364367723465,2.56654396653175,5.55234523490071,-9.11234200000763,0.44444444,0.71428571,0.5625,0.5,1,0.77777778,0.4375,3,85.4468383789062,8.18555577596029,0,0,102.364,1,0.33333333,"2024-06-23",0
"Reed Garrett",16866,"2024-06-18","@TEX",25,2024,"NYM","A",31,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.1620045506571,66.5170884121943,1,0,0.5,0.5,0,0,1,9,5,7,12,0.105596005916595,0,0.105596005916595,0.49099999666214,0.0509864985942841,1.40306663513184,1.80519998073578,1.80519998073578,3.44440007209778,1,1,0.0752726048231125,-1.174174466477e-05,1,0,0.33333333,97,0.33333333,91.25,NA,NA,0.33333333,88.5,NA,0.176815047860146,0.482735067605972,NA,0.0686709433794022,4.42037619650364,12.0683766901493,NA,1.71677358448505,0.16666667,0.66666667,0.41666667,1,0.75,0.8,0.5,0.66666667,0.08333333,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,-0.355073006517256,54.60088,45.96541,70.54925,36.23346,54.21524,44.2751,80,46.83005,79.45976,74.64805,49.67904,71.2987,20,52.86773,20,22.28008,53.26005,21.77442,1.84755,6.84842,99.52,112.16,100.48,100.04,99.26,106.34,102.52,140.4,148.08,103.28,146.34,164.46,124.9,-2.44,19.36,109.256666666667,82.7083333333333,94.3783333333333,0.16666667,0.25,0.33333333,0.16666667,0.08333333,97.3499984741211,92.4000040690104,88.5,96.75,86.8000030517578,-5.85814571380615,0.72067395846049,-8.04914665222168,-10.1364040374756,5.6884388923645,9.17340469360352,4.23985926310221,1.33285701274872,6.16356754302979,2.62419080734253,0.0120918154716492,0.450186163187027,0.0686638429760933,0.16641753911972,0.039364367723465,0.604590773582458,15.0062054395676,1.71659607440233,8.32087695598602,3.9364367723465,0,0.71428571,0.41666667,NA,0.8,0.8,0.58333333,22.22222222,NA,0.16666667,0.33333333,0.16666667,0.33333333,NA,97.5913467407227,88.7551727294922,96.9641494750977,91.2401733398438,NA,-5.48808002471924,-7.22859764099121,-9.63661003112793,2.63152146339417,NA,7.90169525146484,-0.136354744434357,4.85083484649658,2.95990252494812,NA,0.0120918154716492,0.0686638429760933,0.16641753911972,0.489550530910492,NA,0.604590773582458,1.71659607440233,8.32087695598602,12.2387632727623,0,0.71428571,0.41666667,NA,0.8,0.8,0.58333333,2,80.7509384155273,16.5918025970459,0,0,97.5168,1,0.5,"2024-06-18",0
"Reed Garrett",16866,"2024-06-15","SDP",25,2024,"NYM","H",31,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,30.1620045506571,29.9783111930123,2,0,1,0,0,0,0,0,3,5,8,0.0125500066205859,0,0.0125500066205859,0.458999991416931,0.0499184317886829,0.163599997758865,0.310400009155273,0.310400009155273,NA,0,1,0.0804226920008659,-0.00371115903933297,0,0,0.5,96.25,0.375,89,NA,NA,0.125,88,NA,0.305311679840088,0.153872102499008,NA,0.2312992811203,7.6327919960022,5.12907008330027,NA,23.12992811203,0.25,0.75,0.5,0,1,0.75,0.5,0.66666667,0.125,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,-0.208687369851438,63.19151,57.70259,57.9669,80,80,80,20,44.37551,20,31.0014,56.253,36.03234,20,80,20,33.47457,65.76056,24.47213,1.15207,5.8052,108.18,104.5,101.48,126.78,170.04,203.16,89.44,26.44,29.74,98.06,77.14,78.04,147.34,-40.5,-0.420000000000002,110.5275,77.97,86.625,0.375,0.25,0.125,0.125,0.125,96.5333353678385,91.6000061035156,87.5999984741211,96.0999984741211,84.4000015258789,-5.50539843241374,0.696100890636444,-8.55198764801025,-11.4439353942871,4.18879222869873,9.87934748331706,5.39025545120239,1.25967860221863,5.80154132843018,0.22179788351059,0.059255987405777,0.190496761351824,0.23420649766922,0.249788403511047,-0.0350487045943737,1.97519958019257,9.52483806759119,23.420649766922,24.9788403511047,-3.50487045943737,0.4,0.66666667,0.5,0.5,1,0.75,0.375,20.4,NA,0.375,0.125,0.125,0.375,NA,96.6047668457031,87.6119003295898,96.2083969116211,89.2591349283854,NA,-5.0087464650472,-8.63309955596924,-11.2156000137329,2.42535495758057,NA,8.71913019816081,-0.0359807014465332,4.28920984268188,2.83146858215332,NA,0.059255987405777,0.23420649766922,0.249788403511047,0.15544805675745,NA,1.97519958019257,23.420649766922,24.9788403511047,5.181601891915,0.4,0.66666667,0.5,0.5,1,0.75,0.375,2,103.621856689453,-1.01809978485107,0,0,107.21,2,1,"2024-06-15",0
"Reed Garrett",16866,"2024-06-12","MIA",25,2024,"NYM","H",31,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.4655956081077,18.1856412207288,0,0,0,1,0,0,0,0,4,10,14,0.00205601216293871,0,0.00205601216293871,0.458999991416931,0.0499184317886829,0.0284000001847744,0.0626000016927719,0.0626000016927719,NA,0,1,0.0468520410358906,0.0255427529627717,0,0,0.42857143,97.5,0.42857143,91.16666667,NA,NA,0.14285714,88,NA,0.47321018576622,0.309238225221634,NA,0,7.886836429437,5.15397042036057,NA,0,0.28571429,0.85714286,0.57142857,1,0.5,0.625,0.5,0.33333333,0.21428571,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.641875175238,36.24914,63.26522,28.69262,20,20,20,20,56.19655,20,37.81799,50.61208,50.39583,24.25352,50.76529,46.24986,21.96229,53.75694,25.35444,1.86729,6.87803,101.92,84.56,83.46,102.22,5.31999999999999,-19.64,106.3,4.80000000000001,16.74,111.92,71.4,99.66,141.58,36.5,55.12,111.491428571429,61.6371428571428,73.0671428571429,0.35714286,0.35714286,0.14285714,0.07142857,0.07142857,97.5199951171875,92.4400024414062,88.1499938964844,96.5,85.6999969482422,-5.13065567016602,1.17698678970337,-5.69736766815186,-9.31043434143066,5.79540205001831,9.64381256103516,5.46520690917969,0.78511917591095,5.6419825553894,3.76499557495117,0.244414694607258,0.347631096839905,0,0.23420649766922,-0.0350487045943737,4.88829389214516,6.95262193679809,0,23.420649766922,-3.50487045943737,0.28571429,0.85714286,0.57142857,1,0.5,0.625,0.5,18.63636364,NA,0.35714286,0.14285714,0.07142857,0.42857143,NA,97.7018798828125,88.2754516601562,96.6224975585938,91.4743855794271,NA,-4.34246406555176,-5.25148010253906,-8.66699028015137,2.6850201288859,NA,8.68696975708008,-0.160552501678467,4.67628002166748,4.33538182576497,NA,0.244414694607258,0,0.23420649766922,0.312582392245531,NA,4.88829389214516,0,23.420649766922,5.20970653742552,0.28571429,0.85714286,0.57142857,1,0.5,0.625,0.5,1,97.628044128418,29.5461559295654,1,1,97.628,1,1,"2024-06-12",0
"Reed Garrett",16866,"2024-06-09","@PHI",25,2024,"NYM","A",31,1,0,5.40000205993731,1,0,0,0,0,0,0,0,1.2,8,1,1,1,0,1,0,1,0,0,2,10.8000041198746,5.40000205993731,5.40000205993731,2,0,0,1,2,1,0,0,0,0,0.25,0.125,0.125,4.20860408401489,0,0.166666666666667,1.20000045776385,0.25,0.66666667,4.36648023605364,1.03352182388367,6.18089101566266,136.244961392009,107.966175934659,151.155187150701,0.5,0.25,0.25,0.5,0,0,3,16.2000061798119,10,17,27,-0.0559020303189754,-0.200563997030258,0.144661962985992,0.319999992847443,0.0327700972557068,1.4079749584198,1.06924998760223,0.731000006198883,4.70260000228882,1,1,0.0159158315509558,-0.0556196842258041,0,0,0.33333333,97,0.40740741,90.18181818,NA,NA,0.25925926,88.57142857,NA,-0.462046831846237,0.383138477802277,NA,0.236987844109535,-5.13385368718041,3.48307707092979,NA,3.38554063013622,0.375,0.54545455,0.44444444,0.5,0.83333333,0.66666667,0.40740741,0.75,0.14814815,1,1,2,1,2,1,4,0.25,0.25,0.5,0.25,0.5,0.25,4.78076378102056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.52,194.6,177.16,110.38,86.08,107.46,109.22,67.86,97.94,93.02,167.86,158.74,132.5,-34.88,-10.14,111.521481481481,77.2422222222222,91.437037037037,0.03703704,0.25925926,0.25925926,0.2962963,0.14814815,97.5999984741211,92.5428553989955,88.7000034877232,96.8000030517578,85.9749984741211,-3.49515295028687,0.901922362191336,-6.40571049281529,-10.0502700805664,6.61495780944824,10.9126043319702,4.84287479945591,1.25257165091378,6.18593263626099,0.813512086868286,0.039364367723465,0.714550696313381,0.206932086497545,-0.51034951582551,-0.347551010549068,3.9364367723465,10.2078670901912,2.95617266425065,-6.37936894781888,-8.68877526372671,0.33333333,0.58333333,0.44444444,0.4,0.85714286,0.66666667,0.44444444,22.57894737,NA,0.03703704,0.25925926,0.2962963,0.40740741,NA,97.8345031738281,88.9069475446429,97.0448379516602,90.381308815696,NA,-3.00988006591797,-6.0601555960519,-9.64483642578125,3.70153773914684,NA,9.71376037597656,-0.115568859236581,4.90850257873535,2.30517300692472,NA,0.039364367723465,0.206932086497545,-0.51034951582551,0.366999685764313,NA,3.9364367723465,2.95617266425065,-6.37936894781888,3.33636077967557,0.28571429,0.61538462,0.44444444,0.25,0.875,0.66666667,0.48148148,4,90.9631958007812,25.4363327026367,0,0,104.952,2,0.5,"2024-06-09",0
"Reed Garrett",16866,"2024-06-04","@WSN",25,2024,"NYM","A",31,0,0,9,1,0,0,0,0,0,0,0,1,6,1,1,1,0,2,0,0,0,0,2,18,18,9,1,0,0,1,1,0,0,0,0,0,0.33333333,0.33333333,0,7.12050685733112,0,0.25,3,0.5,0.66666667,5.1664797782898,3.8335202217102,6.67848818451166,227.074849031134,127.417204868187,163.179982795125,1,0,0.5,0.5,0,0,0,0,15,16,31,0.0174559969455004,-0.0575080029666424,0.0749640017747879,-0.50900000333786,-0.052855659276247,0.603349983692169,0.428799986839294,0.428799986839294,NA,0,1,-0.077907457947731,0.106839251131315,0,0,0.22580645,96.71428571,0.48387097,87.2,NA,NA,0.29032258,88.33333333,NA,-0.248169898986816,0.415660262107849,NA,-0.488164812326431,-3.54528427124023,2.77106841405233,NA,-5.42405347029368,0.15789474,0.5,0.29032258,0.66666667,0.83333333,0.77777778,0.38709677,0.5,0.06451613,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,3.56983956804468,57.79061,50.19254,55.90752,20,67.97532,20,49.18046,51.78649,46.52662,20,67.56159,20,20,59.43432,20,23.33538,61.73825,20,1.78199,6.75008,110.58,62.44,52.16,112.34,72.5,84.1,102.2,88.04,102.6,115.8,32.52,57.9,117.62,24.26,36.36,110.81935483871,55.1122580645161,65.8,0.19354839,0.16129032,0.29032258,0.03225806,0.32258065,96.9666646321615,92.1,88.1999986436632,96.3000030517578,84.6799987792969,-4.1838264465332,1.43372468948364,-7.00848134358724,-9.05383014678955,7.63775482177734,8.75447336832682,3.65469512939453,1.69978809356689,5.65416669845581,0.231914210319519,-0.230748191475868,0.184759948402643,-0.499477755278349,-0.0242429338395596,0.23435540869832,-3.84580319126447,3.69519896805286,-5.5497528364261,-2.42429338395596,2.3435540869832,0.16666667,0.46153846,0.29032258,0.66666667,0.83333333,0.77777778,0.41935484,20.33333333,NA,0.19354839,0.29032258,0.03225806,0.48387097,NA,96.8607279459635,88.0634087456597,96.1731033325195,87.0198323567708,NA,-3.85308170318604,-6.64747534857856,-8.80029964447021,6.19834594726562,NA,8.04616864522298,0.27441324128045,4.2585301399231,0.394095389048258,NA,-0.230748191475868,-0.499477755278349,-0.0242429338395596,0.419115357100964,NA,-3.84580319126447,-5.5497528364261,-2.42429338395596,2.79410238067309,0.16666667,0.46153846,0.29032258,0.66666667,0.83333333,0.77777778,0.41935484,2,90.1303329467773,27.4054317474365,0,0,94.9243,0,0,"2024-06-04",0
