"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","XX%","wFB","wSL","wCT","wCB","wFB/C","wSL/C","wCT/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_KC","pb_s_KC","pb_c_KC","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_KC","sp_l_KC","sp_p_KC","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxSI%","pfxKC%","pfxvFC","pfxvSI","pfxvKC","pfxFC-X","pfxSI-X","pfxKC-X","pfxFC-Z","pfxSI-Z","pfxKC-Z","pfxwFC","pfxwSI","pfxwKC","pfxwFC/C","pfxwSI/C","pfxwKC/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFC%","piSI%","piSL%","pivCU","pivFC","pivSI","pivSL","piCU-X","piFC-X","piSI-X","piSL-X","piCU-Z","piFC-Z","piSI-Z","piSL-Z","piwCU","piwFC","piwSI","piwSL","piwCU/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Brendon Little",21574,"2024-07-30","@BAL",14,2024,"TOR","A",27,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,1,9,0,9,1,0,0,2,1,0,0,0,0,0,0.25,0,0.25,2.16704158401489,9,0.25,1,0,1,14.1664797782898,-5.16647977828979,2.67848818451166,226.31131824936,350.689975747894,64.7888072114456,2,0,0.666666666,0.333333333,0,1,0,0,6,12,18,-0.0205600019544363,-0.0290600061416626,0.0085000041872263,-0.532999992370605,-0.0573118291795254,0.118500001728535,0.196000009775162,0.196000009775162,0.0780000016093254,1,1,-0.127222791314125,-0.0462793323528105,0,0,0.33333333,94.83333333,NA,NA,0.38888889,94.14285714,0.27777778,87.8,NA,0.0750575810670853,NA,-1.0477077960968,0.252726942300797,1.25095968445142,NA,-14.9672542299543,5.05453884601593,0.33333333,0.44444444,0.38888889,0.33333333,1,0.71428571,0.5,0.25,0.11111111,0,1,2,0,2,1,3,0,0.33333333,0.66666667,0,0.66666667,0.33333333,12.9110187087114,20,71.13524,20,50.10852,52.0251,43.95651,80,66.1821,37.60146,54.62463,62.6148,20,-0.1619,3.83424,117.4,41.12,58.5,126.2,87.72,113.2,84.38,148.8,151.22,107.003333333333,95.94,109.752222222222,0.38888889,0.33333333,0.27777778,94.1285749162946,94.7999979654948,87.4400024414062,0.477834667478289,9.48951975504557,-1.07645683288574,3.78328405107771,0.987297932306925,-4.52209091186523,-1.0431970693171,0.0748435407876968,0.255384176969528,-14.9028152759586,1.24739234646161,5.10768353939056,0.33333333,0.44444444,0.38888889,0.33333333,1,0.71428571,0.5,18.71428571,0.27777778,0.38888889,0.33333333,NA,87.2901184082031,93.982657296317,94.6628621419271,NA,-2.07157421112061,-0.385282005582537,8.87774149576823,NA,-6.16067199707031,2.81475012642997,-0.162315994501114,NA,0.255384176969528,-1.0431970693171,0.0748435407876968,NA,5.10768353939056,-14.9028152759586,1.24739234646161,NA,0.33333333,0.44444444,0.38888889,0.33333333,1,0.71428571,0.5,3,96.0792541503906,-0.544162273406982,0,0,97.5278,2,0.66666667,"2024-07-30",0
"Brendon Little",21574,"2024-07-29","@BAL",14,2024,"TOR","A",27,0,0,9,1,0,0,0,0,0,1,0,1,6,2,1,1,0,1,0,0,0,0,2,18,9,18,2,0,0,2,0,1,0,0,0,0,0.33333333,0.16666667,0.16666667,3.31006240967923,0,0.4,3,0.666666666666667,0.66666667,2.1664797782898,6.8335202217102,2.1664797782898,226.31131824936,52.0672962702293,52.0512824543046,2,0.333333333,0.666666666,0,0,0,0,0,11,13,24,-0.0613000020384789,-0.185000002384186,0.123700007796288,-0.73199999332428,-0.078709676861763,1.60300004482269,0.952000021934509,0.824000000953674,2.8659999370575,1,1,-0.0576809644699097,0.0194401657647174,0,1,0.58333333,95.14285714,NA,NA,0.08333333,94,0.33333333,87.875,NA,-0.42304939031601,NA,0.0931044071912766,-0.17849425971508,-3.02178135940007,NA,4.65522035956383,-2.2311782464385,0.07692308,0.90909091,0.45833333,0,0.8,0.72727273,0.45833333,0.5,0.125,2,1,0,1,0,2,3,0.66666667,0.33333333,0,0.33333333,0,0.66666667,3.83013133259765,22.21812,76.41588,27.62811,71.49851,56.36643,62.62934,80,52.12551,80,43.57151,65.42016,43.59814,0.52479,4.86428,122.78,45.52,76.94,129.32,100.24,124.74,93.1,145.78,142.32,122.486666666667,72.115,98.3216666666667,0.08333333,0.58333333,0.33333333,94.25,95.1142839704241,87.6624984741211,0.953246653079987,9.67786625453404,-1.29921162128448,4.13043212890625,0.0260586397988456,-4.17153692245483,0.094138327986002,-0.433990657329559,-0.182740557938814,4.7069163993001,-3.09993326663971,-2.28425697423518,0,0.84615385,0.45833333,NA,0.72727273,0.72727273,0.54166667,23.23529412,0.33333333,0.08333333,0.58333333,NA,87.5943603515625,94.1334533691406,95.0562569754464,NA,-2.22578501701355,0.10197725892067,8.79956926618304,NA,-5.77752733230591,3.2506799697876,-1.14895902361189,NA,-0.182740557938814,0.094138327986002,-0.433990657329559,NA,-2.28425697423518,4.7069163993001,-3.09993326663971,NA,0.15384615,0.81818182,0.45833333,0.5,0.77777778,0.72727273,0.45833333,3,102.850067138672,-9.72817357381185,0,0,111.573,2,0.66666667,"2024-07-29",2
"Brendon Little",21574,"2024-07-26","TEX",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,2,1,0,0,0,0,0,0,0.25,-0.25,9.17835408401489,0,0,1,0,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,151.608189429451,189.176655168198,2,0,0.666666666,0.333333333,0,0,1,9,8,14,22,0.0667720288038254,-0.0249199718236923,0.0916920006275177,0.357999980449677,0.037823561578989,1.16385006904602,1.38606667518616,0.481000006198883,1.78479993343353,1,1,0.0488390624523163,0.00853261331564305,1,0,0.72727273,95.1875,NA,NA,0.04545455,93,0.22727273,87.8,NA,0.305329233407974,NA,0.177071928977966,-0.122333601117134,1.90830770879984,NA,17.7071928977966,-2.44667202234268,0.38461538,0.88888889,0.59090909,1,0.875,0.92307692,0.40909091,0.25,0.04545455,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,4.63612851601751,50.5428,48.25619,42.71452,64.4215,60.49694,65.02979,80,80,80,58.53956,49.99509,54.41059,-0.40512,3.46941,94.52,130.86,144.12,155.62,91.88,151.34,150.48,109.26,146.44,110.95,121.019090909091,145.866363636364,0.04545455,0.72727273,0.22727273,92.5999984741211,95.15625,87.4,0.723188817501068,10.3292722702026,-1.45224199295044,1.71609055995941,-0.701879620552063,-3.98303337097168,0.179726630449295,0.305366553366184,-0.124844636768103,17.9726630449295,1.90854095853865,-2.49689273536205,0.33333333,0.9,0.59090909,1,0.88888889,0.92307692,0.45454545,21.44444444,0.22727273,0.04545455,0.72727273,NA,87.2845764160156,92.5204010009766,95.0718231201172,NA,-1.73027400970459,0.268164992332458,10.0791320800781,NA,-5.77265014648438,0.463584005832672,-2.15078473091125,NA,-0.124844636768103,0.179726630449295,0.305366553366184,NA,-2.49689273536205,17.9726630449295,1.90854095853865,NA,0.27272727,0.90909091,0.59090909,1,0.9,0.92307692,0.5,3,85.8198852539062,10.2182629903158,0,0,100.57,1,0.33333333,"2024-07-26",0
"Brendon Little",21574,"2024-07-24","TBR",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,1,0.1,3,1,0,0,0,1,0,0,0,0,0,0,27.000028163224,27.000028163224,0,0,0,1,0,1,0,0,0,0,0,0.33333333,-0.33333333,10.9178401874764,0,0.5,6.00000625849423,0.5,1,12.1664891660311,-12.1664891660311,12.1664891660311,0,300.919762784323,300.827211911999,1,0.5,0.5,0,0,0,0,0,8,3,11,-0.135286003351212,-0.199729979038239,0.064443975687027,-0.779999971389771,-0.0824088752269745,2.13934993743896,0.668799996376038,1.33759999275208,1.53619992733002,1,1,-0.0558325611054897,-0.00740440680877476,0,1,0.36363636,94.25,NA,NA,0.36363636,93.75,0.27272727,86.66666667,NA,-0.286242663860321,NA,-0.12096107006073,-0.158590063452721,-7.15606659650803,NA,-3.02402675151825,-5.28633544842402,0,1,0.27272727,NA,0.66666667,0.66666667,0.27272727,NA,0.09090909,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,17.6261150132587,20,78.64568,20,20,42.51412,20,80,56.83245,69.43487,20,58.49254,20,2.22365,7.41257,125.6,-37.34,-17.3,85.54,21.78,14.78,107.36,134.7,149.84,108.041818181818,41.3436363636364,52.2272727272727,0.36363636,0.36363636,0.27272727,93.6500015258789,94.2750015258789,86.6666666666667,0.280345797538757,10.3524398803711,-0.852095365524292,4.36179447174072,1.41357123851776,-4.63110955556234,-0.122999101877213,-0.293670333921909,-0.161796059459448,-3.07497754693031,-7.34175834804773,-5.3932019819816,0,1,0.27272727,NA,0.66666667,0.66666667,0.27272727,18.5,0.27272727,0.36363636,0.36363636,NA,86.5700988769531,93.5374526977539,94.1657257080078,NA,-0.917475382486979,-0.023774990811944,10.3050422668457,NA,-7.12642288208008,3.1919527053833,-0.129390478134155,NA,-0.161796059459448,-0.122999101877213,-0.293670333921909,NA,-5.3932019819816,-3.07497754693031,-7.34175834804773,NA,0,1,0.27272727,NA,0.66666667,0.66666667,0.27272727,2,82.6810684204102,-18.4343700408936,0,0,84.4786,0,0,"2024-07-24",0
"Brendon Little",21574,"2024-07-23","TBR",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.5883735991869,-22.5814263197472,1,0,1,0,0,0,0,0,2,8,10,0.0232040006667376,0,0.0232040006667376,0.479000002145767,0.0506075024604797,0.312266677618027,0.347666680812836,0.22859999537468,0.204799994826317,1,1,0.0743431076407433,-3.482459325993e-05,0,0,0.5,94.6,NA,NA,NA,NA,0.5,87.4,NA,0.575404584407806,NA,NA,0.16930578649044,11.5080916881561,NA,NA,3.38611572980881,0.75,1,0.8,0.16666667,0.5,0.25,0.2,1,0.6,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.5823493799086,80,53.83918,65.26896,44.65965,54.08024,34.22811,NA,NA,NA,68.36063,51.25304,47.39238,-1.01527,2.55419,116.72,138.68,151.7,145.26,88.92,118.44,NA,NA,NA,130.99,113.8,135.07,NA,0.5,0.5,NA,94.7200012207031,87.2400024414062,NA,9.62179489135742,-0.721785449981689,NA,-0.153026115894318,-3.41283569335938,NA,0.58244888857007,0.159373287111521,NA,11.6489777714014,3.18746574223041,0.75,1,0.8,0.16666667,0.5,0.25,0.2,17.71428571,0.5,NA,0.5,NA,87.08486328125,NA,94.5508178710938,NA,-0.842356586456299,NA,9.68097229003906,NA,-5.0112979888916,NA,-1.40704164505005,NA,0.159373287111521,NA,0.58244888857007,NA,3.18746574223041,NA,11.6489777714014,NA,0.75,1,0.8,0.16666667,0.5,0.25,0.2,1,77.8910598754883,-2.37276339530945,0,0,77.8911,0,0,"2024-07-23",0
"Brendon Little",21574,"2024-07-20","DET",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.9525195600348,76.9288520456552,2,0,1,0,0,0,3,40.5000422448361,3,5,8,-0.000189999816939235,-0.00945399980992079,0.00926399976015091,0.53600001335144,0.0566296875476837,0.184799998998642,0.107400000095367,0.214800000190735,0.190999999642372,1,1,0.0221271403133869,-0.023155277856508,0,0,0.5,95.25,NA,NA,NA,NA,0.5,88,NA,0.367513120174408,NA,NA,0.173169538378716,9.1878280043602,NA,NA,4.32923845946789,0.4,0.33333333,0.375,0.5,1,0.66666667,0.375,0.5,0.125,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,1.36348034327887,47.66351,38.14154,34.51602,63.86389,51.349,61.30709,NA,NA,NA,56.39398,41.20385,46.41157,-0.27182,3.66936,85.74,124.56,119.16,129.58,113.3,142.38,NA,NA,NA,107.66,118.93,130.77,NA,0.5,0.5,NA,95.0999984741211,87.9749984741211,NA,9.01326179504395,-0.54567414522171,NA,0.892233967781067,-2.86166191101074,NA,0.372241590172052,0.175375316292048,NA,9.30603975430131,4.38438290730119,0.4,0.33333333,0.375,0.5,1,0.66666667,0.375,19.5,0.5,NA,0.5,NA,87.7192764282227,NA,94.8588485717773,NA,-0.716560006141663,NA,9.11757278442383,NA,-4.6435923576355,NA,-0.428405255079269,NA,0.175375316292048,NA,0.372241590172052,NA,4.38438290730119,NA,9.30603975430131,NA,0.4,0.33333333,0.375,0.5,1,0.66666667,0.375,2,95.5814056396484,-10.2265615463257,0,0,101.339,1,0.5,"2024-07-20",0
"Brendon Little",21574,"2024-07-14","@ARI",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,0,0,0,0,2,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.1820729804239,27.173712862954,1,0,1,0,0,0,0,0,3,9,12,0.0824800282716751,-0.0974999815225601,0.179980009794235,0.377000004053116,0.0380808115005493,2.93300008773804,2.26733350753784,1.83000004291534,4.07399988174438,1,1,0.0245253965258598,0.00359598970133413,1,0,0.5,94.83333333,NA,NA,0.16666667,94,0.33333333,87.5,NA,-0.262186199426651,NA,0.269379317760468,0.150927394628525,-4.36976999044418,NA,13.4689658880234,3.77318486571312,0.16666667,0.66666667,0.41666667,0,1,0.8,0.5,0.75,0.08333333,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,0.157477071304737,72.0475,54.33816,74.6558,80,50.66958,67.70955,80,53.17481,80,80,50.24228,80,-2.01406,1.056,120.24,92.5,103.08,132.08,139.62,164.3,101.22,126.22,131.42,121.172,118.092,133.236,0.16666667,0.5,0.33333333,94.0500030517578,94.8833312988281,87.6750030517578,0.513141989707947,9.88662846883138,-1.36438608169556,3.52459836006165,0.197066267331441,-3.65863037109375,0.272709637880325,-0.265099935233593,0.152124334126711,13.6354818940163,-4.41833225389322,3.80310835316777,0.2,0.57142857,0.41666667,0,1,0.8,0.58333333,19.375,0.33333333,0.16666667,0.5,NA,87.5014495849609,93.9245452880859,94.7663981119792,NA,-2.18107008934021,-0.182613492012024,9.4007085164388,NA,-5.72154998779297,2.35552501678467,-1.13058519363403,NA,0.152124334126711,0.272709637880325,-0.265099935233593,NA,3.80310835316777,13.6354818940163,-4.41833225389322,NA,0.16666667,0.66666667,0.41666667,0,1,0.8,0.5,3,100.212310791016,9.54177284240723,0,0,100.212,1,0.33333333,"2024-07-14",0
"Brendon Little",21574,"2024-07-12","@ARI",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.9525195600348,76.9288520456552,3,0,1,0,0,0,1,9,5,6,11,0.108980007469654,0,0.108980007469654,0.510999977588654,0.0516161620616913,1.42333328723907,1.9099999666214,1.9099999666214,1.72800004482269,1,1,0.0766000524163246,-3.32999580517079e-05,1,0,0.72727273,95.375,NA,NA,NA,NA,0.27272727,86.66666667,NA,0.447975903749466,NA,NA,0.188279822468758,5.59969879686832,NA,NA,6.27599408229192,0.25,0.66666667,0.36363636,0.5,1,0.75,0.27272727,0.33333333,0.09090909,0,2,1,3,0,0,3,0,0.66666667,0.33333333,1,0,0,1.36348034327887,58.75997,58.13786,63.08539,24.6386,47.05298,23.99459,NA,NA,NA,50.14774,50.07826,54.84474,0.11623,4.25144,117.74,87.28,123.8,89.24,91.8,86.8,NA,NA,NA,109.967272727273,88.5127272727273,113.709090909091,NA,0.72727273,0.27272727,NA,95.2874984741211,86.6333312988281,NA,9.63927936553955,-1.8720874786377,NA,0.658680975437164,-2.13277943929036,NA,0.453722316771746,0.190496765077114,NA,5.67152895964682,6.34989216923714,0.14285714,0.75,0.36363636,0,1,0.75,0.36363636,19.375,0.27272727,NA,0.72727273,NA,86.2626342773438,NA,94.9670715332031,NA,-2.27542002995809,NA,9.35811138153076,NA,-3.75259335835775,NA,-0.702454566955566,NA,0.190496765077114,NA,0.453722316771746,NA,6.34989216923714,NA,5.67152895964682,NA,0.14285714,0.75,0.36363636,0,1,0.75,0.36363636,3,84.0384826660156,-39.7241516113281,0,0,89.1087,0,0,"2024-07-12",0
"Brendon Little",21574,"2024-07-10","@SFG",14,2024,"TOR","A",27,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,6,2,1,1,0,2,0,0,0,0,0,0,27.000028163224,27.000028163224,0,0.25,0,4,0,0,0,1,0,0,0,0.33333333,-0.33333333,9.01695130162333,0,0.5,6.00000625849423,0.5,0.75,12.1664891660311,1.33352491558088,12.1664891660311,339.46733146606,300.919762784323,300.827211911999,4,0,1,0,0,0,0,0,11,12,23,-0.0419980026781559,-0.053056001663208,0.0110580008476973,-1.26699995994568,-0.13471557199955,0.320466667413712,0.27700001001358,0.27700001001358,1.61479997634888,1,1,-0.101857036352158,-0.0291956032783407,0,0,0.59090909,95.46153846,NA,NA,0.22727273,94.8,0.18181818,87,0.04347826,-0.927513659000397,NA,-0.0642523020505905,-0.105413928627968,-7.13472045384921,NA,-1.28504604101181,-2.6353482156992,0.15384615,0.55555556,0.31818182,0.5,1,0.85714286,0.40909091,0.66666667,0.04347826,3,1,0,0,3,1,4,0.75,0.25,0,0,0.75,0.25,6.67580605878298,46.88578,56.92286,40.61221,66.88718,59.56105,57.37833,20,48.54596,20,35.38789,53.90255,34.82724,1.03321,5.62691,102.44,96.86,100.88,161.88,87,131.28,89.9,-0.319999999999993,-5.88,110.397272727273,72.9809090909091,82.1436363636364,0.22727273,0.59090909,0.18181818,94.9400024414062,95.3846153846154,86.8249969482422,1.17197608947754,8.66290517953726,-2.79211831092834,4.20332794189453,-0.430379904233492,-4.0591459274292,-0.0677578672766685,-0.946141730993986,-0.107982635498047,-1.35515734553337,-7.27801331533836,-2.69956588745117,0.16666667,0.5,0.31818182,0.5,1,0.85714286,0.45454545,19.875,0.18181818,0.22727273,0.59090909,NA,87.0471038818359,95.1410766601562,95.6234318659856,NA,-3.21983003616333,0.282189726829529,8.08146667480469,NA,-5.68180513381958,2.8011360168457,-1.69887748131385,NA,-0.107982635498047,-0.0677578672766685,-0.917816758155823,NA,-2.69956588745117,-1.35515734553337,-7.06012890889094,NA,0.16666667,0.5,0.31818182,0.5,1,0.85714286,0.45454545,4,98.4558563232422,-5.24539947509766,0,0,107.035,3,0.75,"2024-07-10",0
"Brendon Little",21574,"2024-07-07","@SEA",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.9525195600348,76.9288520456552,1,0,1,0,0,0,0,0,3,4,7,0.129854008555412,0,0.129854008555412,0.720000028610229,0.0817717239260674,5.44640016555786,2.72320008277893,5.44640016555786,2.17919993400574,1,1,0.0238421726971865,-8.75771715563856e-10,1,0,1,95.28571429,NA,NA,NA,NA,NA,NA,NA,0.212085217237473,NA,NA,NA,3.02978881767818,NA,NA,NA,0.2,1,0.42857143,1,1,1,0.28571429,NA,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1.36348034327887,77.32426,69.29049,80,NA,NA,NA,NA,NA,NA,80,63.87985,80,-2.25714,0.69138,139.8,150.52,200.42,NA,NA,NA,NA,NA,NA,139.8,150.52,200.42,NA,1,NA,NA,95.3571428571429,NA,NA,8.9798960004534,NA,NA,-0.934904302869524,NA,NA,0.214739698916674,NA,NA,3.06770998452391,NA,0,0.75,0.42857143,NA,1,1,0.57142857,25.33333333,NA,NA,1,NA,NA,NA,95.1890171595982,NA,NA,NA,8.84995542253767,NA,NA,NA,-2.04668726239886,NA,NA,NA,0.214739698916674,NA,NA,NA,3.06770998452391,NA,0,0.75,0.42857143,NA,1,1,0.57142857,1,88.8213806152344,-23.1722660064697,0,0,88.8214,0,0,"2024-07-07",0
"Brendon Little",21574,"2024-07-06","@SEA",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,1,0,0.2,3,1,0,0,0,0,0,0,1,0,1,13.500014081612,0,13.500014081612,1,0,0,1,1,0,1,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.333333333333333,1.50000156462356,0.5,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,2.29677181860536,58.7187657997406,1,0,0.5,0.5,1,0,0,0,5,8,13,0.0295880045741796,-0.102957993745804,0.132545992732048,0.136000007390976,0.0154457706958055,2.36940002441406,0.78439998626709,1.56879997253418,1.70659995079041,1,1,-0.00348257715813816,0.0159701285506037,0,0,0.30769231,96.5,NA,NA,0.23076923,96.33333333,0.46153846,88.5,NA,0.0929416641592979,NA,-0.00390239804983139,-0.0193289071321487,2.32354160398245,NA,-0.13007993499438,-0.322148452202479,0.33333333,0.75,0.46153846,0.33333333,0.66666667,0.5,0.30769231,1,0.23076923,0,0,2,1,1,0,2,0,0,1,0.5,0.5,0,-1.37777906858299,42.13538,68.36619,41.29939,42.23659,64.00046,27.97633,20,59.23844,20,20,65.90403,20,2.47393,7.78799,105.8,92.34,100.92,125.02,29.88,71.52,97.5,10.08,18.22,112.755384615385,44.5292307692308,68.2661538461539,0.23076923,0.30769231,0.46153846,96.2999979654948,96.5250015258789,88.3166707356771,2.11239178975423,8.84553337097168,-2.74785391489665,4.79385725657145,-0.0430657267570496,-4.77772013346354,-0.00435131415724754,0.0938501693308353,-0.0387246757745743,-0.145043805241585,2.34625423327088,-0.645411262909571,0.28571429,0.66666667,0.46153846,0,0.75,0.5,0.46153846,19.7,0.46153846,0.23076923,0.30769231,NA,88.1793314615885,96.1578674316406,96.4088973999023,NA,-3.01228809356689,1.43747440973918,8.43613529205322,NA,-6.35424486796061,3.70986684163411,-1.2844215631485,NA,-0.0387246757745743,-0.00435131415724754,0.0938501693308353,NA,-0.645411262909571,-0.145043805241585,2.34625423327088,NA,0.28571429,0.66666667,0.46153846,0,0.75,0.5,0.46153846,2,71.0529937744141,37.9902801513672,0,0,77.4659,0,0,"2024-07-06",0
"Brendon Little",21574,"2024-07-03","HOU",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.9525195600348,76.9288520456552,2,0,1,0,0,0,0,0,3,9,12,0.0296099968254566,0,0.0296099968254566,1.53600001335144,0.162282094359398,0.542699992656708,0.251699984073639,0.503399968147278,0.122399993240833,1,1,0.0549138784408569,-0.000353352872199293,0,0,0.25,96,NA,NA,0.08333333,95,0.66666667,88.125,NA,-0.022280789911747,NA,0.0389156937599182,0.52404773235321,-0.742692997058233,NA,3.89156937599182,6.55059665441513,0.57142857,0.8,0.66666667,1,1,1,0.41666667,0.5,0,2,0,0,0,0,2,2,1,0,0,0,0,1,1.36348034327887,20,51.48168,20,62.73492,56.36035,64.66212,72.01121,59.43586,80,41.91705,55.2004,45.90894,0.62757,5.01845,111.28,57.52,63.96,152.84,97.12,149.88,98.4,137.1,141.06,137.913333333333,90.5516666666667,127.665,0.08333333,0.25,0.66666667,94.9000015258789,95.8666687011719,88.0625,0.715649247169495,9.7764581044515,-0.583185076713562,3.64793395996094,-0.754484017690023,-3.08679056167603,0.039364367723465,-0.0229568891227245,0.531209442764521,3.9364367723465,-0.765229637424151,6.64011803455651,0.57142857,0.8,0.66666667,1,1,1,0.41666667,25.1,0.66666667,0.08333333,0.25,NA,87.9651336669922,94.8093032836914,95.8002014160156,NA,-0.942418038845062,0.186467006802559,9.4888801574707,NA,-4.72497844696045,2.48431992530823,-1.72907336552938,NA,0.531209442764521,0.039364367723465,-0.0229568891227245,NA,6.64011803455651,3.9364367723465,-0.765229637424151,NA,0.625,0.75,0.66666667,1,1,1,0.33333333,2,93.5739822387695,5.35515308380127,0,0,96.5805,1,0.5,"2024-07-03",0
