"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","XX%","wFB","wSL","wCB","wFB/C","wSL/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCU%","pfxvFA","pfxvSI","pfxvSL","pfxvCU","pfxFA-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCU","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piSL%","piXX%","pivCU","pivFA","pivSL","pivXX","piCU-X","piFA-X","piSL-X","piXX-X","piCU-Z","piFA-Z","piSL-Z","piXX-Z","piwCU","piwFA","piwSL","piwXX","piwCU/C","piwFA/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Kyle Nicolas",27775,"2024-07-21","PHI",27,2024,"PIT","H",25,0,0,0,1,0,0,0,0,0,0,0,1,7,2,3,0,0,1,0,0,0,0,2,18,9,18,2,0.25,0,4,0,0,0,1,0,0,0.28571429,0.14285714,0.14285714,2.22713724058444,0,0.333333333333333,3,0.5,0,2.1664797782898,-2.1664797782898,2.1664797782898,0,54.0650892380557,54.144034788745,4,0,1,0,0,0,0,0,10,16,26,-0.146883994340897,-0.172923997044563,0.0260400027036667,-2.47900009155273,-0.247035369277,0.699400007724762,0.622800052165985,0.622800052165985,0.0675999969244003,1,1,-0.188480794429779,-0.0215334931289659,0,1,0.38461538,97,0.38461538,90.4,0.23076923,85.16666667,NA,-0.0377265065908432,-1.38680756092072,0.181492075324059,-0.377265065908432,-13.8680756092072,3.02486792206764,0.08333333,0.71428571,0.42307692,0,0.9,0.81818182,0.53846154,0.71428571,0.07692308,3,0,1,0,3,1,4,0.75,0,0.25,0,0.75,0.25,1.48856570372446,56.35923,60.39647,72.7796,20,40.31255,20,NA,NA,NA,61.72834,51.74232,66.97918,40.51415,48.59662,44.05707,0.71473,5.14919,136,110.34,117.54,83.68,40.38,14.1,113.7,109.66,118.42,108.0175,83.85,79.08,0.38461538,NA,0.38461538,0.23076923,96.9299987792969,NA,90.4599975585938,85,-5.72575263977051,NA,2.43130798339844,2.15502707163493,9.10555801391602,NA,1.85161361694336,-5.11843617757161,-0.0421921424567699,NA,-0.330143101513386,0.182619601488113,-0.421921424567699,NA,-3.30143101513386,3.04366002480189,0.18181818,0.6,0.42307692,0.5,0.88888889,0.81818182,0.57692308,19.77777778,0.23076923,0.38461538,0.38461538,NA,84.7708333333333,96.7195495605469,90.2222900390625,NA,2.63803672790527,-5.36230392456055,2.82440509796143,NA,-6.42587661743164,8.42297897338867,0.82685718536377,NA,0.182619601488113,-0.0421921424567699,-0.330143101513386,NA,3.04366002480189,-0.421921424567699,-3.30143101513386,NA,0.18181818,0.6,0.42307692,0.5,0.88888889,0.81818182,0.57692308,4,97.8259429931641,-5.81051683425903,0,0,101.104,3,0.75,"2024-07-21",0
"Kyle Nicolas",27775,"2024-07-19","PHI",27,2024,"PIT","H",25,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,8,2,1,1,0,2,0,0,0,0,3,20.2500048279774,13.5000032186516,13.5000032186516,1.5,0,0,2,1,0,0,0,0,0,0.375,0.25,0.125,4.88433845901489,0,0.333333333333333,3.00000071525591,0.666666666666667,0.75,3.1664797782898,3.583521831036,4.30048635332443,159.89549145925,78.1955776252467,105.713847832508,2,0,0.666666666,0.333333333,0,0,0,0,19,21,40,-0.0474720001220703,-0.144504010677338,0.0970320031046867,-0.370000004768372,-0.0368709526956081,1.01450002193451,0.587266683578491,0.351400017738342,0.449000000953674,1,1,-0.0659825429320335,0.0191890494912469,0,0,0.45,96.55555556,0.375,89,0.175,85.42857143,NA,-0.630492687225342,-0.135043784976006,0.0181580893695354,-3.5027371512519,-0.900291899840037,0.259401276707649,0.32142857,0.5,0.375,0.55555556,1,0.73333333,0.3,0.625,0.1,2,0,1,0,1,2,3,0.66666667,0,0.33333333,0,0.33333333,0.66666667,2.24352793488862,20,71.89373,20,37.64244,55.55836,32.24156,NA,NA,NA,50.22493,56.17907,52.36855,32.31187,59.81412,30.0186,1.22431,5.91356,129.14,14.78,28.7,84.04,92.04,85.88,100.22,97.3,109.94,98,80.492,84.896,0.45,NA,0.375,0.175,96.5333319769965,NA,88.9,85.2142857142857,-6.08133358425564,NA,2.65807495117188,2.84896005902972,10.0752851698134,NA,1.89799092610677,-5.47593525477818,-0.636899583041668,NA,-0.139809858053923,0.0365714617073536,-3.53833101689816,NA,-0.932065720359484,0.522449452962194,0.24,0.6,0.375,0.33333333,1,0.73333333,0.375,20.09375,0.175,0.45,0.375,NA,85.1289585658482,96.4832628038194,88.8189046223958,NA,3.37698582240513,-5.8023567199707,2.94857813517253,NA,-7.12960270472935,9.08436669243707,0.998196093241374,NA,0.0365714617073536,-0.636899583041668,-0.139809858053923,NA,0.522449452962194,-3.53833101689816,-0.932065720359484,NA,0.25,0.5625,0.375,0.33333333,1,0.73333333,0.4,3,93.9707438151042,8.81699625651042,0,0,105.814,2,0.66666667,"2024-07-19",0
"Kyle Nicolas",27775,"2024-07-14","@CHW",27,2024,"PIT","A",25,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,78.1955776252467,114.84853560366,2,0,0.666666666,0.333333333,0,0,4,36,0,7,7,0.087571993470192,0,0.087571993470192,0.496999979019165,0.0512107163667679,1.15606665611267,1.5706000328064,1.5706000328064,0.406399995088577,1,1,0.0758386999368668,-8.87481437262666e-05,1,0,0.57142857,97,NA,NA,0.42857143,84.66666667,NA,0.381843328475952,NA,0.292150378227234,9.5460832118988,NA,9.7383459409078,1,0.66666667,0.71428571,1,1,1,0.85714286,1,0,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,1.20027265978185,49.30614,57.48946,52.22868,80,48.80902,80,NA,NA,NA,NA,NA,NA,77.58354,46.61644,80,-1.58825,1.69472,143.68,72,82.62,77.62,106.96,97.96,NA,NA,NA,105.931428571429,91.9771428571429,91.3857142857143,0.57142857,NA,NA,0.42857143,96.9000015258789,NA,NA,84.6666666666667,-6.43548107147217,NA,NA,3.74593130747477,8.79513168334961,NA,NA,-5.31608136494954,0.38626715913415,NA,NA,0.295976687222719,9.65667897835374,NA,NA,9.86588957409064,1,0.66666667,0.71428571,1,1,1,0.85714286,17.75,0.42857143,0.57142857,NA,NA,84.634033203125,96.8831024169922,NA,NA,4.14695326487223,-6.11943531036377,NA,NA,-6.5531800587972,7.83377504348755,NA,NA,0.295976687222719,0.38626715913415,NA,NA,9.86588957409064,9.65667897835374,NA,NA,1,0.66666667,0.71428571,1,1,1,0.85714286,3,79.230224609375,-11.770263671875,0,0,100.192,1,0.33333333,"2024-07-14",0
"Kyle Nicolas",27775,"2024-07-13","@CHW",27,2024,"PIT","A",25,1,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,1,6.75000160932579,0,0,1,0,0,3,0,0,0,0,0,0,0.25,0,0.25,-0.797583415985107,0,0,0,0,1,1.66647942066184,-1.66647942066184,1.66647942066184,0,41.999836414723,42.0611643485404,3,0,1,0,0,0,2,13.5000032186516,2,12,14,0.134019985795021,0,0.134019985795021,0.816999971866608,0.0841834098100662,1.27259993553162,1.65153336524963,1.88300001621246,1.70340001583099,1,1,0.104168772697449,0.00114318124276228,1,0,0.57142857,97.125,0.35714286,90.8,0.07142857,83,NA,0.328114658594131,0.535537958145142,0.0389156937599182,4.10143323242664,10.7107591629028,3.89156937599182,0.5,0.75,0.64285714,0.66666667,1,0.88888889,0.57142857,0.75,0.07142857,2,1,0,1,1,1,3,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,0.162383017118599,80,50.36925,80,72.27236,53.82494,72.01544,NA,NA,NA,74.49272,60.28331,76.47451,80,55.28624,80,-1.9309,1.18074,97.06,158.18,165.46,96.56,117.6,107.36,122.76,129.34,141.94,105.952857142857,124.691428571429,123.86,0.57142857,NA,0.35714286,0.07142857,97.2125015258789,NA,90.7400024414062,83.0999984741211,-4.77669763565063,NA,2.97763614654541,5.75154304504395,10.0353879928589,NA,1.89777278900146,-6.68973684310913,0.331505171954632,NA,0.542569115757942,0.039364367723465,4.1438146494329,NA,10.8513823151588,3.9364367723465,0.6,0.66666667,0.64285714,0.66666667,1,0.88888889,0.64285714,20.5,0.07142857,0.57142857,0.35714286,NA,82.9698028564453,97.1552734375,90.6662780761719,NA,6.22109985351562,-4.29991626739502,3.62173004150391,NA,-8.09920978546143,9.09562969207764,0.556173801422119,NA,0.039364367723465,0.331505171954632,0.542569115757942,NA,3.9364367723465,4.1438146494329,10.8513823151588,NA,0.6,0.66666667,0.64285714,0.66666667,1,0.88888889,0.64285714,3,84.7042287190755,-29.7322184244792,0,0,95.0003,1,0.33333333,"2024-07-13",0
"Kyle Nicolas",27775,"2024-07-07","NYM",27,2024,"PIT","H",25,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.1955776252467,78.3097583844777,1,0,1,0,0,0,0,0,3,4,7,0.0518800057470798,0,0.0518800057470798,0.787999987602234,0.0785251632332802,2.05080008506775,1.02540004253387,2.05080008506775,NA,0,1,0.0252974461764097,4.76156596790345e-10,0,0,0.42857143,96.66666667,0.42857143,89.66666667,0.14285714,85,NA,0.00212088599801064,0.244372054934502,-0.0344077162444592,0.0706961999336878,8.14573516448339,-3.44077162444592,0,1,0.42857143,NA,0.66666667,0.66666667,0.42857143,NA,0.14285714,1,0,0,0,1,0,1,1,0,0,0,1,0,1.40595738852089,20,51.8211,20,20.74296,34.37519,20,NA,NA,NA,20,67.4869,23.05168,20,50.62501,20,2.72012,8.15727,90.52,42.66,48.06,76.24,88.3,53.24,104.38,78.48,107.8,90.34,77.5714285714286,75.8828571428571,0.42857143,NA,0.42857143,0.14285714,96.5999959309896,NA,89.5666707356771,85.1999969482422,-6.19425519307454,NA,2.05487712224325,1.89567744731903,8.62861887613932,NA,1.76214138666789,-4.87727546691895,0.00184798240661621,NA,0.247940421104431,-0.0350487045943737,0.0615994135538737,NA,8.26468070348104,-3.50487045943737,0,0.75,0.42857143,NA,0.66666667,0.66666667,0.57142857,20.33333333,0.14285714,0.42857143,0.42857143,NA,85.0550003051758,96.4900309244792,89.4243672688802,NA,2.34602999687195,-5.94018681844075,2.33629671732585,NA,-6.49692010879517,7.78229014078776,0.554002006848653,NA,-0.0350487045943737,0.00184798240661621,0.247940421104431,NA,-3.50487045943737,0.0615994135538737,8.26468070348104,NA,0,0.75,0.42857143,NA,0.66666667,0.66666667,0.57142857,1,94.7260971069336,-13.387526512146,0,0,94.7261,0,0,"2024-07-07",0
"Kyle Nicolas",27775,"2024-07-04","STL",27,2024,"PIT","H",25,0,0,0,1,0,0,0,0,0,0,0,0.2,3,0,0,0,0,1,0,0,0,0,0,0,13.500014081612,0,0,0,0,0,2,0,0,0,0,0,0,0.33333333,-0.33333333,14.4338401827424,0,0,1.50000156462356,0,1,7.66648447216047,-7.66648447216047,12.202514422274,0,186.782888632998,296.672073992465,0,0,0,1,0,0,0,0,4,3,7,0.0614340305328369,-0.0255659651011229,0.0869999974966049,0.27700001001358,0.0276033896952868,1.40520000457764,0.704500019550323,1.40900003910065,2.34279990196228,1,1,0.0279388390481472,0.0157802260904145,1,0,0.71428571,97,NA,NA,0.28571429,83.5,NA,0.00922052562236786,NA,0.176499828696251,0.184410512447357,NA,8.82499143481255,0.2,0.5,0.28571429,1,1,1,0.28571429,0.66666667,0,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,5.93701169155848,47.76271,45.70439,50.44488,49.61482,50.78975,43.11162,NA,NA,NA,NA,NA,NA,46.40201,41.74083,43.61324,0.34894,4.6005,98.18,103.66,107.46,86.58,47.16,38.92,NA,NA,NA,89.8942857142857,63.3028571428571,58.5028571428571,0.71428571,NA,NA,0.28571429,96.8599975585937,NA,NA,83.4499969482422,-5.43968048095703,NA,NA,1.23181080818176,9.31486663818359,NA,NA,-6.775390625,0.00518222898244858,NA,NA,0.178351406008005,0.103644579648972,NA,NA,8.91757030040026,0,0.5,0.28571429,NA,1,1,0.57142857,17,0.28571429,0.71428571,NA,NA,83.2848510742188,96.6731811523437,NA,NA,1.43577003479004,-5.40850219726562,NA,NA,-8.06244468688965,8.6479377746582,NA,NA,0.178351406008005,0.00518222898244858,NA,NA,8.91757030040026,0.103644579648972,NA,NA,0,0.5,0.28571429,NA,1,1,0.57142857,2,87.6288375854492,31.6016712188721,0,0,89.1696,0,0,"2024-07-04",0
"Kyle Nicolas",27775,"2024-07-03","STL",27,2024,"PIT","H",25,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,0,1,0,0,0,0,0.25,0.25,0,5.94041658401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,102.326066012438,102.47548198021,1,0.5,0.5,0,0,0,0,0,9,6,15,0.0812160149216652,-0.0205999836325645,0.10181599855423,0.521000027656555,0.0519182868301868,1.12249994277954,1.44620001316071,1.44620001316071,1.72619998455048,1,1,0.0492417402565479,0.0231110606893101,1,0,0.6,98.66666667,0.26666667,90.75,0.13333333,83.5,NA,0.291305899620056,0.275620669126511,-0.122333601117134,3.23673221800062,6.89051672816277,-6.1166800558567,0.15384615,1,0.26666667,1,1,1,0.13333333,0.5,0,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,8.1703538455487,20,52.0841,20,20,59.8175,20,NA,NA,NA,48.93214,68.23916,61.98969,20,60.11364,20,3.31056,9.04293,146.62,-62.62,-42.66,91.9,33.08,35,113,74.04,106.8,104.822666666667,31.2426666666667,43.792,0.6,NA,0.26666667,0.13333333,98.6111111111111,NA,90.8249969482422,83.8000030517578,-5.537781185574,NA,2.38488054275513,3.2925443649292,9.62602064344618,NA,1.75787389278412,-7.47671365737915,0.290982890874147,NA,0.279445100575686,-0.124844636768103,3.23314323193497,NA,6.98612751439214,-6.24223183840513,0.1,0.6,0.26666667,1,1,1,0.33333333,19,0.13333333,0.6,0.26666667,NA,83.5372009277344,98.4105428059896,90.5857543945312,NA,2.89393997192383,-5.51082568698459,2.73701500892639,NA,-8.05544471740723,8.78367784288194,0.942336738109589,NA,-0.124844636768103,0.290982890874147,0.279445100575686,NA,-6.24223183840513,3.23314323193497,6.98612751439214,NA,0.18181818,0.5,0.26666667,1,1,1,0.26666667,2,94.5270843505859,5.34057092666626,0,0,100.923,1,0.5,"2024-07-03",0
"Kyle Nicolas",27775,"2024-06-30","@ATL",27,2024,"PIT","A",25,0,0,0,1,0,0,0,0,0,1,0,2,8,1,0,0,0,1,0,0,0,0,3,13.5,4.5,4.5,3,0,0,3,1,0,0,0,0,0,0.375,0.125,0.25,2.53166658401489,0,0.142857142857143,1,0.25,1,1.6664797782898,-1.6664797782898,2.42248398140073,0,41.9998450444602,60.3305616004696,3,0,0.75,0.25,0,0,0,0,11,20,31,0.110659994184971,-0.123943999409676,0.234604001045227,1.01400005817413,0.103048786520958,1.39734995365143,1.06840002536774,1.05719995498657,1.06199991703033,1,1,0.0609765462577343,0.0182162099275035,1,0,0.4516129,96.85714286,0.25806452,90.875,0.29032258,84.22222222,NA,0.663385450839996,0.136002242565155,-0.0104584097862244,4.73846750599997,1.70002803206444,-0.116204553180271,0.35,0.63636364,0.4516129,0.42857143,0.85714286,0.64285714,0.35483871,0.5,0.16129032,1,2,1,0,3,1,4,0.25,0.5,0.25,0,0.75,0.25,0.717908040155291,39.13775,53.23726,34.36538,44.0074,51.47625,44.47348,NA,NA,NA,28.4242,43.70532,33.28752,34.39474,47.1911,34.12062,1.09491,5.71946,118.78,74,82.1,80.58,113.04,95.46,105.1,74.82,81.28,97.998064516129,91.8425806451613,87.921935483871,0.4516129,NA,0.25806452,0.29032258,96.8428606305804,NA,90.8625030517578,84.2777777777778,-5.35870088849749,NA,1.56681454181671,1.86889860365126,9.71852329799107,NA,2.67313122749329,-5.34134419759115,0.668253868818283,NA,0.124953780323267,-0.0124426297843456,4.77324192013059,NA,1.56192225404084,-0.138251442048285,0.33333333,0.5625,0.4516129,0.2,0.77777778,0.57142857,0.51612903,21.39130435,0.29032258,0.4516129,0.25806452,NA,84.5773790147569,97.1449933733259,91.1630249023438,NA,2.25874900817871,-4.9188483101981,2.2917788028717,NA,-6.35469012790256,8.79904283796038,1.6089448928833,NA,-0.0124426297843456,0.668253868818283,0.124953780323267,NA,-0.138251442048285,4.77324192013059,1.56192225404084,NA,0.33333333,0.5625,0.4516129,0.2,0.77777778,0.57142857,0.51612903,4,90.2314834594727,5.49678373336792,0,0,99.4467,1,0.25,"2024-06-30",0
"Kyle Nicolas",27775,"2024-06-29","@ATL",27,2024,"PIT","A",25,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,1,1,0,3.1664797782898,-3.1664797782898,4.67848818451166,0,78.1955776252467,114.84853560366,0,0,0,1,0,0,0,0,0,2,2,-0.188491985201836,-0.188491985201836,0,-0.760999977588654,-0.0773373991250992,2.57039999961853,2.57039999961853,2.57039999961853,NA,0,1,-0.0733317732810974,1.87205233259657e-09,0,1,0.5,98,NA,NA,0.5,82,NA,-0.502868592739105,NA,0.0389156937599182,-50.2868592739105,NA,3.89156937599182,NA,0.5,0.5,NA,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0.816381854728152,80,48.94964,80,80,56.20338,80,NA,NA,NA,NA,NA,NA,80,46.06243,80,-2.83144,-0.17007,98.84,124.88,134.76,95.24,89.54,91.36,NA,NA,NA,97.04,107.21,113.06,0.5,NA,NA,0.5,97.6999969482422,NA,NA,81.9000015258789,-5.3618278503418,NA,NA,3.88732671737671,10.5035762786865,NA,NA,-6.9214973449707,-0.510574221611023,NA,NA,0.039364367723465,-51.0574221611023,NA,NA,3.9364367723465,NA,0.5,0.5,NA,1,1,1,16,0.5,0.5,NA,NA,82.1728973388672,97.9852981567383,NA,NA,4.38857984542847,-4.9773998260498,NA,NA,-8.05891990661621,9.59646987915039,NA,NA,0.039364367723465,-0.510574221611023,NA,NA,3.9364367723465,-51.0574221611023,NA,NA,NA,0.5,0.5,NA,1,1,1,1,103.137710571289,20.6668949127197,1,1,103.138,1,1,"2024-06-29",0
"Kyle Nicolas",27775,"2024-06-26","@CIN",27,2024,"PIT","A",25,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,1,0,0,0,0,1,4.5,4.5,0,1,0,0,1,3,1,1,0,0,0,0.14285714,0.14285714,0,6.33558622503618,0,0,0.5,0,1,3.6664797782898,-3.6664797782898,5.9344923876226,0,90.2608218188422,145.200786011117,0.333333333,0.2,0.2,0.6,0.333333333,0,0,0,11,17,28,0.0426700003445148,-0.0217900034040213,0.064460001885891,1.12199997901917,0.106099285185337,0.439428567886353,0.435499995946884,0.486000001430511,0.233000010251999,1,1,0.109820269048214,-0.0127168864671561,0,0,0.57142857,96.5,0.35714286,90.1,0.07142857,85.5,NA,0.236416026949883,0.683476328849792,0.274170309305191,1.47760016843677,6.83476328849792,13.7085154652596,0.25,0.66666667,0.42857143,0.25,1,0.75,0.42857143,0.71428571,0.10714286,1,1,3,2,2,1,5,0.2,0.2,0.6,0.4,0.4,0.2,3.40153302661874,80,66.65026,80,35.17302,49.16035,42.2976,NA,NA,NA,36.75171,48.96793,42.69339,39.34423,48.95515,50.32283,0.78741,5.25821,114.08,202.32,198.58,84.12,71.44,55.6,108.12,100.3,103.66,94.8314285714286,91.0957142857143,82.9771428571429,0.57142857,NA,0.35714286,0.07142857,96.3812484741211,NA,90.1200012207031,85.5999984741211,-5.75401878356934,NA,2.06509552001953,1.58136332035065,10.3615226745605,NA,2.77249851226807,-4.59689331054688,0.277254894375801,NA,0.691209517419338,0.27762383595109,1.73284308984876,NA,6.91209517419338,13.8811917975545,0.25,0.5625,0.42857143,0.33333333,0.88888889,0.75,0.57142857,18.66666667,0.07142857,0.57142857,0.35714286,NA,85.611198425293,96.4249267578125,90.1228881835937,NA,1.67599987983704,-5.59548997879028,2.29525089263916,NA,-5.87592029571533,9.21128273010254,1.50397081375122,NA,0.27762383595109,0.277254894375801,0.691209517419338,NA,13.8811917975545,1.73284308984876,6.91209517419338,NA,0.28571429,0.57142857,0.42857143,0.25,1,0.75,0.5,5,84.7838745117188,33.2862640380859,0,0,96.5598,1,0.2,"2024-06-26",0
"Kyle Nicolas",27775,"2024-06-23","TBR",27,2024,"PIT","H",25,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,29.9346008508647,103.055865631376,0,0,0,1,0,0,0,0,4,6,10,0.0188060011714697,0,0.0188060011714697,0.521000027656555,0.0519182868301868,0.241866663098335,0.308999985456467,0.308999985456467,NA,0,1,0.0776838511228561,6.97381091736143e-05,0,0,0.6,98,0.1,92,0.3,86.66666667,NA,0.801285803318024,-0.0344077162444592,-0.000919044017791748,13.3547633886337,-3.44077162444592,-0.0306348005930583,0.2,1,0.6,0,0.4,0.33333333,0.5,0.33333333,0.4,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,-0.52749683732677,20,70.53541,20,71.34676,48.17385,72.03002,NA,NA,NA,20,44.61912,20,39.57207,51.06331,32.83334,0.77326,5.23698,132.82,-6.7,23.8,93.74,105.58,93.14,91.28,19.52,20.72,105.218,63.29,65.096,0.6,NA,0.1,0.3,97.8499959309896,NA,92.0999984741211,86.6666666666667,-5.84058380126953,NA,0.965374827384949,3.71605046590169,9.3052609761556,NA,2.62861084938049,-6.935027440389,0.811118900775909,NA,-0.0350487045943737,-0.0013216957449913,13.5186483462652,NA,-3.50487045943737,-0.0440565248330434,0.2,1,0.6,0,0.4,0.33333333,0.5,20.14285714,0.3,0.6,0.1,NA,86.4305318196615,97.6578369140625,91.8326034545898,NA,3.96235338846842,-5.97275670369466,1.26177000999451,NA,-7.98361015319824,8.62474314371745,1.07390999794006,NA,-0.0013216957449913,0.811118900775909,-0.0350487045943737,NA,-0.0440565248330434,13.5186483462652,-3.50487045943737,NA,0.2,1,0.6,0,0.4,0.33333333,0.5,2,86.8201065063477,45.0937805175781,0,0,88.5882,0,0,"2024-06-23",0
"Kyle Nicolas",27775,"2024-06-16","@COL",27,2024,"PIT","A",25,0,0,4.5,1,0,0,0,0,0,0,0,2,9,3,1,1,0,0,0,0,1,0,3,13.5,0,13.5,3,0,0,2,2,2,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.333333333333333,1.5,0.5,0.66666667,0.166479778289795,4.3335202217102,1.67848818451166,106.596968891463,5.80411246367368,42.3513648164615,1,0.333333333,0.333333333,0.333333333,0,0,0,0,8,26,34,0.00824399944394827,-0.00752400001510978,0.0157679989933968,0.258000016212463,0.022454310208559,0.0872000008821487,0.0864000022411346,0.119599997997284,NA,0,1,0.0503044612705708,0.044236815799943,0,0,0.58823529,97.65,0.20588235,91.85714286,0.20588235,84.28571429,NA,-0.445480048656464,0.220465168356895,0.321190237998962,-2.22740024328232,3.14950240509851,4.58843197141375,0.47368421,0.8,0.61764706,0.55555556,0.83333333,0.71428571,0.44117647,0.66666667,0.17647059,0,4,2,0,4,2,6,0,0.66666667,0.33333333,0,0.66666667,0.33333333,2.15940267350136,53.91131,59.15748,49.24101,54.8076,47.55124,64.8696,NA,NA,NA,57.19099,56.96712,58.70634,55.12463,48.59317,62.91359,-0.19296,3.78765,132.06,97.36,102.46,86.02,99.8,83.32,115.36,99.48,111.76,101.539411764706,99.2317647058824,93.1158823529412,0.58823529,NA,0.20588235,0.20588235,97.6049987792969,NA,91.7285679408482,84.2999965122768,-3.63584976196289,NA,1.67699350629534,0.871367318289621,7.99583969116211,NA,1.59310286385672,-4.48664746965681,-0.413062609732151,NA,0.222647860646248,0.324210677295923,-2.06531304866076,NA,3.18068372351783,4.63158110422747,0.46153846,0.71428571,0.61764706,0.33333333,0.86666667,0.71428571,0.61764706,19.64,0.20588235,0.58823529,0.20588235,NA,84.4087611607143,97.7682800292969,91.8485107421875,NA,1.06907973970686,-3.37771186828613,1.9457528250558,NA,-5.04994855608259,7.72129821777344,1.23869596208845,NA,0.324210677295923,-0.413062609732151,0.222647860646248,NA,4.63158110422747,-2.06531304866076,3.18068372351783,NA,0.46153846,0.71428571,0.61764706,0.33333333,0.86666667,0.71428571,0.61764706,6,86.2322387695312,16.3611335754395,1,0.16666667,112.436,2,0.33333333,"2024-06-16",0
