"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","XX%","wFB","wSL","wCT","wFB/C","wSL/C","wCT/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFC%","piSI%","piSL%","pivFC","pivSI","pivSL","piFC-X","piSI-X","piSL-X","piFC-Z","piSI-Z","piSL-Z","piwFC","piwSI","piwSL","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Brennan Bernardino",16835,"2024-07-23","@COL",3,2024,"BOS","A",32,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,3,27,0,9,3,0,0,0,0,1,0,0,0,0,0.75,0,0.75,-0.459145915985107,0,0.25,1,1,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-71.8911179813203,-72.3365655024484,0,1,0,0,0,0,0,0,4,12,16,0.0118359997868538,-0.0136119993403554,0.0254480000585318,0.629000008106232,0.0547432526946068,0.271200001239777,0.242800012230873,0.242800012230873,0.126399993896484,1,1,0.0361372455954552,0.00750582126570315,0,0,0.3125,92.2,0.375,79,0.3125,83.6,NA,-0.369211077690125,0.22714838385582,0.160241782665253,-7.38422155380249,3.78580639759699,3.20483565330505,0.42857143,0.44444444,0.4375,0,0.5,0.28571429,0.5625,0.75,0.3125,1,0,0,0,1,0,1,1,0,0,0,1,0,0.417660329876355,NA,43.1819,46.46145,37.944,61.66503,27.40963,80,NA,NA,NA,NA,NA,NA,45.87872,33.39361,50.3399,0.38145,4.64927,109.66,72.62,58.9,90.3,152.56,126.46,83.56,100.92,100.62,NA,NA,NA,95.45375,106.445,93.05,NA,0.3125,0.3125,0.375,NA,92.4,83.6600036621094,79.0333353678385,NA,7.39414825439453,-2.41366195678711,-8.28881136576335,NA,2.13357238769531,-1.79614772796631,-1.41107575098674,NA,-0.371212139725685,0.16206394508481,0.228560220450163,NA,-7.4242427945137,3.24127890169621,3.80933700750271,0.42857143,0.44444444,0.4375,0,0.5,0.28571429,0.5625,17.83333333,0.3125,0.3125,0.375,83.5470397949219,92.3030395507812,78.9532470703125,-3.57759590148926,6.54241027832031,-10.0670280456543,-2.24289398193359,1.85623188018799,-1.9407312075297,0.16206394508481,-0.371212139725685,0.228560220450163,3.24127890169621,-7.4242427945137,3.80933700750271,0.33333333,0.5,0.4375,0,0.4,0.28571429,0.625,1,97.7078247070312,15.7646188735962,0,0,97.7078,1,1,"2024-07-23",0
"Brennan Bernardino",16835,"2024-07-19","@LAD",3,2024,"BOS","A",32,0,1,27,1,0,0,0,0,0,0,1,0,3,2,3,3,1,1,1,0,0,0,0,0,9,18,0,0,0,0,2,0,0,0,0,0,0,0.33333333,-0.33333333,NA,9,1,3,1,0,19.1664797782898,7.83352022171021,9.19049659073353,634.145952987227,472.045107349072,226.79174951669,0,0,0,1,0,0.5,0,0,0,3,3,-0.670199990272522,-0.670199990272522,0,-3.75099992752075,-0.396931231021881,4.76933336257935,1.66600000858307,3.33200001716614,0.0759999975562096,1,1,-0.137034147977829,-0.00348863357713139,0,1,0.66666667,91,0.33333333,79,NA,NA,1.33333333,-0.681176066398621,-1.44932198524475,NA,-34.058803319931,-144.932198524475,NA,NA,1,1,NA,1,1,1,0.66666667,0,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,52.322152355982,NA,79.20836,50.14803,71.97063,80,73.65125,80,NA,NA,NA,NA,NA,NA,80,60.15843,80,-3.3629,-0.96726,88.34,100.42,92.82,102.82,122.62,134.52,NA,NA,NA,NA,NA,NA,97.9933333333333,115.22,120.62,NA,0.66666667,NA,0.33333333,NA,91.0999984741211,NA,78.5999984741211,NA,9.74822330474854,NA,-7.89868545532227,NA,2.38741636276245,NA,-1.11807763576508,NA,-0.726169019937515,NA,-1.4510326385498,NA,-36.3084509968758,NA,-145.10326385498,NA,1,1,NA,1,1,1,19,NA,0.66666667,0.33333333,NA,90.9123992919922,78.3412017822266,NA,9.37698554992676,-8.59811973571777,NA,1.4499499797821,-2.24405002593994,NA,-0.726169019937515,-1.4510326385498,NA,-36.3084509968758,-145.10326385498,NA,1,1,NA,1,1,1,2,97.5451049804688,26.6860275268555,1,0.5,105.519,1,0.5,"2024-07-19",0
"Brennan Bernardino",16835,"2024-07-14","KCR",3,2024,"BOS","H",32,0,0,0,1,0,0,0,0,0,1,0,0.2,2,0,0,0,0,0,0,0,1,0,1,13.500014081612,0,0,1,0,0,0,1,0,1,0,0,0,0.5,0,0.5,1.65247908401489,0,0,0,0,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,2.28192628596661,58.7187657997406,0,0,0,1,1,0,1,13.500014081612,6,8,14,0.102899983525276,-0.0292520187795162,0.132152006030083,0.561999976634979,0.0541425794363022,2.27959990501404,1.14240002632141,2.28480005264282,1.50039994716644,1,1,0.0452446863055229,-0.000105193494111123,1,0,0.35714286,91.4,0.35714286,77.2,0.28571429,84,NA,0.272587567567825,0.361089587211609,-0.117541313171387,5.45175135135651,7.22179174423218,-2.93853282928467,0.33333333,0.6,0.42857143,0.33333333,1,0.66666667,0.35714286,NA,0.14285714,0,1,0,1,0,0,1,0,1,0,1,0,0,-2.682509610946,NA,80,52.80057,80,58.20524,29.97494,54.32462,20,33.893,20,NA,NA,NA,75.4052,37.00744,50.79561,-1.45292,1.89771,2.59999999999999,167.7,107.02,97.02,95.9,97,77.98,64.6,56.3,NA,NA,NA,57.8585714285714,112.6,88.95,NA,0.35714286,0.28571429,0.35714286,NA,91.2,84.0500030517578,77.1599975585937,NA,8.88134460449219,-0.891675174236298,-9.39208526611328,NA,3.00988025665283,0.0676672831177711,-4.27469902038574,NA,0.276228450238705,-0.120725523680449,0.366481121629477,NA,5.52456900477409,-3.01813809201121,7.32962243258953,0.33333333,0.6,0.42857143,0.33333333,1,0.66666667,0.35714286,19.75,0.28571429,0.35714286,0.35714286,84.2023010253906,91.3681396484375,77.2955810546875,-2.2015426158905,7.96932601928711,-10.8740097045898,-0.88851398229599,2.24768199920654,-5.70845413208008,-0.120725523680449,0.276228450238705,0.366481121629477,-3.01813809201121,5.52456900477409,7.32962243258953,0.4,0.5,0.42857143,0.5,1,0.66666667,0.28571429,1,58.0722808837891,61.2352142333984,0,0,58.0723,0,0,"2024-07-14",0
"Brennan Bernardino",16835,"2024-07-06","@NYY",3,2024,"BOS","A",32,0,1,27.000028163224,1,0,0,0,0,0,0,0,0.2,4,2,2,2,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,1,1,1,1,0,0,1,1,0,0,0,6.03472908401489,0,0.5,3.00000312924711,0.5,0,3.1664797782898,23.8335483849342,5.43449475334657,634.146614453692,76.4551252906048,133.351552421855,1,0.333333333,0.333333333,0.333333333,0,0,1,13.500014081612,3,11,14,-0.0119440034031868,-0.0927520096302032,0.0808080062270164,-0.0519999861717224,-0.00539979338645935,1.46319997310638,1.47653341293335,1.70960009098053,2.99079990386963,1,1,-0.0170600917190313,0.00889715867999526,0,0,0.57142857,92.5,0.28571429,79.25,0.14285714,85,NA,0.0829574689269066,-0.598472774028778,0.0495179928839207,1.03696836158633,-14.9618193507195,2.47589964419603,0.5,0.5,0.5,1,0.8,0.85714286,0.71428571,0.75,0.07142857,1,1,2,0,1,3,4,0.25,0.25,0.5,0,0.25,0.75,6.24149373114265,NA,78.28562,48.49465,62.30983,80,55.14688,80,80,38.44231,80,NA,NA,NA,80,46.67311,80,-2.97692,-0.38829,103.48,131.74,135.86,117.36,119.84,121.18,105.96,104.92,92.5,NA,NA,NA,111.765714285714,121.108571428571,121.277142857143,NA,0.57142857,0.14285714,0.28571429,NA,92.5500030517578,84.9000015258789,79.3000030517578,NA,10.5668973922729,-1.4627890586853,-7.57779216766357,NA,3.28616881370544,0.290794432163239,-0.882514297962189,NA,0.125069990754128,0.0501701384782791,-0.607944183051586,NA,1.56337488442659,2.50850692391396,-15.1986045762897,0,0.58333333,0.5,NA,0.85714286,0.85714286,0.85714286,17.5,0.14285714,0.57142857,0.28571429,84.7396011352539,92.4435882568359,79.1736526489258,-2.77262997627258,9.31786155700684,-9.74186515808105,-0.425830990076065,2.47525382041931,-2.02842593193054,0.0501701384782791,0.125069990754128,-0.607944183051586,2.50850692391396,1.56337488442659,-15.1986045762897,0,0.63636364,0.5,NA,0.85714286,0.85714286,0.78571429,4,102.436289469401,8.03388977050781,1,0.25,103.035,3,0.75,"2024-07-06",0
"Brennan Bernardino",16835,"2024-07-04","@MIA",3,2024,"BOS","A",32,0,0,0,1,0,0,0,0,0,0,1,0.1,3,2,0,0,0,0,0,0,0,0,0,0,0,54.0000563264481,0,0,0,1,0,2,0,0,0,0,0,0,0,4.72206241920756,0,0.666666666666667,6.00000625849423,0.666666666666667,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.4551252906048,76.9288520456552,1,0.666666666,0.333333333,0,0,0,0,0,4,6,10,-0.328719973564148,-0.436959981918335,0.108239986002445,-1.48600006103516,-0.147860705852509,3.97533321380615,1.67799997329712,3.35599994659424,2.27999997138977,1,1,-0.0745451226830482,-0.00814479433384944,0,1,0.7,92.14285714,0.2,79.5,0.1,88,NA,-0.40823957324028,0.156371891498566,-0.463952898979187,-5.83199390343257,7.81859457492828,-46.3952898979187,0.42857143,0.66666667,0.5,1,1,1,0.3,0.66666667,0,2,1,0,0,3,0,3,0.66666667,0.33333333,0,0,1,0,15.9684791318814,NA,80,59.30363,80,37.57263,74.24556,40.71148,NA,NA,NA,54.35891,51.15631,72.15633,54.05055,65.11166,64.11145,-0.12623,3.88775,132.06,207.62,172.22,119.56,81.94,107.2,NA,NA,NA,91.38,90.82,96,119.242,107.964,119.084,0.1,0.7,NA,0.2,87.5999984741211,92.2714320591518,NA,79.5500030517578,0.0155074074864388,11.8559025355748,NA,-7.64996576309204,2.09062528610229,2.67913273402623,NA,-0.875951945781708,-0.47120988368988,-0.415149860084057,NA,0.15867967903614,-47.120988368988,-5.9307122869151,NA,7.93398395180702,0,0.83333333,0.5,NA,1,1,0.6,23.28571429,0.1,0.7,0.2,87.6435012817383,92.3443865094866,79.6136474609375,-0.917490005493164,10.8818413870675,-8.56824493408203,0.948499023914337,1.37135423932757,-2.31580018997192,-0.47120988368988,-0.415149860084057,0.15867967903614,-47.120988368988,-5.9307122869151,7.93398395180702,0,0.83333333,0.5,NA,1,1,0.6,3,94.6905822753906,2.67957274119059,0,0,100.705,1,0.33333333,"2024-07-04",0
"Brennan Bernardino",16835,"2024-07-03","@MIA",3,2024,"BOS","A",32,0,0,0,1,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.4551252906048,76.9288520456552,1,0,1,0,0,0,0,0,2,2,4,0.0754999965429306,0,0.0754999965429306,0.449000000953674,0.0446766167879105,2.89400005340576,1.44700002670288,2.89400005340576,1.74600005149841,1,1,0.0260884575545788,-3.50136253324251e-10,1,0,0.5,91,0.5,78,NA,NA,NA,0.220566660165787,-0.00848141312599182,NA,11.0283330082893,-0.424070656299591,NA,0.5,0.5,0.5,1,0,0.5,0.5,1,0.25,1,0,0,0,1,0,1,1,0,0,0,1,0,1.45977924691138,NA,36.75383,45.56771,49.77972,80,64.53109,80,NA,NA,NA,NA,NA,NA,80,48.29404,80,-2.31392,0.60621,86.14,77.48,66.26,110.8,180.06,201.94,NA,NA,NA,NA,NA,NA,98.47,128.77,134.1,NA,0.5,NA,0.5,NA,91.1500015258789,NA,77.9499969482422,NA,10.0938405990601,NA,-8.93368721008301,NA,2.83432292938232,NA,-0.631048142910004,NA,0.223697487264872,NA,-0.00895778834819794,NA,11.1848743632436,NA,-0.447889417409897,0,0.66666667,0.5,NA,0.5,0.5,0.75,18,NA,0.5,0.5,NA,91.2171478271484,78.0476989746094,NA,9.19077014923096,-9.83704948425293,NA,1.53635501861572,-2.01164555549622,NA,0.223697487264872,-0.00895778834819794,NA,11.1848743632436,-0.447889417409897,0,0.66666667,0.5,NA,0.5,0.5,0.75,1,57.9947090148926,-26.4483451843262,0,0,57.9947,0,0,"2024-07-03",0
"Brennan Bernardino",16835,"2024-06-30","SDP",3,2024,"BOS","H",32,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,13.500014081612,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0.333333333333333,1.50000156462356,0.333333333333333,1,3.1664797782898,-3.1664797782898,5.43449475334657,0,76.4551252906048,133.351552421855,1,0.333333333,0.333333333,0.333333333,0,0,0,0,5,6,11,0.0163999870419502,-0.0299760047346354,0.0463759899139404,0.206000000238419,0.0198458582162857,0.925333321094513,0.681999981403351,0.681999981403351,0.65200001001358,1,1,-0.000132408342324197,0.017855737512565,0,0,0.63636364,90.57142857,0.09090909,78,0.27272727,85.66666667,NA,0.61722606420517,-0.498966187238693,-0.120304301381111,8.81751520293099,-49.8966187238693,-4.01014337937037,0.375,0.33333333,0.36363636,1,1,1,0.27272727,0.33333333,0,1,2,0,0,3,0,3,0.33333333,0.66666667,0,0,1,0,6.24149373114265,NA,72.93788,31.4491,73.2015,63.9613,67.67037,66.55013,NA,NA,NA,20,46.82098,20,53.08713,55.38553,53.3601,-0.06638,3.97752,99.24,126.72,112,119.04,101.82,134.04,NA,NA,NA,81.34,58.9,50.18,106.958181818182,92.3781818181818,109.165454545455,0.27272727,0.63636364,NA,0.09090909,85.6666666666667,90.4571446010045,NA,77.5999984741211,0.560125589370728,10.4614639282227,NA,-5.84726095199585,1.95019324620565,3.02767753601074,NA,-2.45440292358398,-0.12266531586647,0.625182542949915,NA,-0.506222903728485,-4.08884386221568,8.93117918499878,NA,-50.6222903728485,0.2,0.5,0.36363636,1,1,1,0.54545455,17.625,0.27272727,0.63636364,0.09090909,85.6576944986979,90.4388602120536,77.568603515625,-0.907643556594849,9.70359039306641,-7.13210010528564,0.808403015136719,1.94909422738212,-3.74697995185852,-0.12266531586647,0.625182542949915,-0.506222903728485,-4.08884386221568,8.93117918499878,-50.6222903728485,0.2,0.5,0.36363636,1,1,1,0.54545455,3,89.5764567057292,23.7716471354167,0,0,94.6867,0,0,"2024-06-30",0
"Brennan Bernardino",16835,"2024-06-23","@CIN",3,2024,"BOS","A",32,1,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,3,2,1,1,0,0,0,0,0,0,1,27.000028163224,0,54.0000563264481,1,0,0,0,0,2,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.666666666666667,6.00000625849423,1,0.5,-2.83352648020443,29.8335546434285,-2.83352648020443,634.146614453692,-71.8912727186715,-72.3367211985741,0,1,0,0,0,0,4,108.000112652896,5,9,14,-0.101789981126785,-0.114560008049011,0.0127700213342905,-1.27999997138977,-0.121040187776089,0.835000038146973,0.703000009059906,0.481000006198883,1.65799999237061,1,1,-0.0884446278214455,-0.0334595356234773,0,1,0.35714286,91.4,0.5,77.14285714,0.14285714,85,NA,-0.707695066928864,-0.32589989900589,0.0778313875198364,-14.1539013385773,-4.65571284294128,3.89156937599182,0,0.75,0.42857143,NA,0.66666667,0.66666667,0.57142857,1,0.14285714,2,0,0,1,0,1,2,1,0,0,0.5,0,0.5,11.344722131105,NA,22.68042,36.96884,20,80,39.44356,80,80,28.92937,80,64.14729,54.73258,74.08316,53.19757,31.4162,60.58867,-0.07324,3.96723,94.28,82.5,62.66,112.1,174.82,154.3,82.8,165.14,165,83.68,86.26,85.32,99.0671428571429,121.642857142857,104.317142857143,0.07142857,0.35714286,0.07142857,0.5,84.9000015258789,91.4400024414062,84.6999969482422,77.0714285714286,0.589392960071564,9.97913589477539,-1.08177840709686,-8.08607482910156,0.729149580001831,2.03280925750732,1.87321603298187,-2.04769883837019,0.039364367723465,-0.713480055332184,0.039364367723465,-0.332772392779589,3.9364367723465,-14.2696011066437,3.9364367723465,-4.7538913254227,0,0.66666667,0.42857143,NA,0.66666667,0.66666667,0.64285714,18.09090909,0.14285714,0.35714286,0.5,84.9707489013672,91.6259826660156,77.2542114257812,-1.531609416008,8.733251953125,-9.52552468436105,0.404435992240906,1.2285044670105,-3.02383858816964,0.0787287354469299,-0.713480055332184,-0.332772392779589,3.9364367723465,-14.2696011066437,-4.7538913254227,0,0.6,0.42857143,NA,0.66666667,0.66666667,0.71428571,2,91.6947326660156,17.6039886474609,1,0.5,111.216,1,0.5,"2024-06-23",0
"Brennan Bernardino",16835,"2024-06-22","@CIN",3,2024,"BOS","A",32,0,0,0,1,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.4551252906048,76.9288520456552,1,0,1,0,0,0,1,13.500014081612,1,4,5,0.0806899815797806,0,0.0806899815797806,1.24500000476837,0.117730498313904,1.17750000953674,0.605000019073486,1.21000003814697,0.873000025749207,1,1,0.0681178122758865,0.000408710803740414,1,0,0.6,91.33333333,0.2,78,0.2,84,NA,0.32859742641449,0.0495179928839207,-0.0344077162444592,10.9532475471497,4.95179928839207,-3.44077162444592,0.33333333,1,0.6,1,1,1,0.4,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1.45977924691138,NA,80,48.54867,80,80,31.48506,80,33.47558,51.43626,20,NA,NA,NA,80,35.82596,80,-3.15569,-0.65644,77.64,163.62,151.5,88.9,165.62,150.1,85.88,90.92,89.16,NA,NA,NA,86.044,150.28,138.192,NA,0.6,0.2,0.2,NA,91.5666707356771,84.1999969482422,77.6999969482422,NA,9.19994481404622,0.440419614315033,-9.8490161895752,NA,3.04707145690918,1.33384680747986,-0.563285529613495,NA,0.332877222448587,-0.0350487045943737,0.0501701384782791,NA,11.0959074149529,-3.50487045943737,5.01701384782791,0,0.75,0.6,NA,1,1,0.8,25.33333333,0.2,0.6,0.2,84.2936019897461,91.7043965657552,77.8419036865234,-0.925063014030457,8.10154342651367,-11.3043003082275,0.0564429014921188,2.31460666656494,-1.66738998889923,-0.0350487045943737,0.332877222448587,0.0501701384782791,-3.50487045943737,11.0959074149529,5.01701384782791,0,0.75,0.6,NA,1,1,0.8,1,82.3300857543945,-8.74217510223389,0,0,82.3301,0,0,"2024-06-22",0
"Brennan Bernardino",16835,"2024-06-18","@TOR",3,2024,"BOS","A",32,0,0,0,1,0,0,0,0,0,1,0,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,13.500014081612,0,1,0,1,2,0,0,1,0,0,0,0,0,7.34739574882223,0,0.333333333333333,1.50000156462356,0.333333333333333,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,76.4551252906048,189.774252798055,0.5,0,0.333333333,0.666666666,0,0,0,0,1,9,10,0.0708100125193596,-0.0982179865241051,0.169027999043465,0.25900000333786,0.0273639727383852,3.25839996337891,2.46480011940002,2.46480011940002,2.40720009803772,1,1,0.00645128451287746,0.0152802442482298,1,0,0.5,91.8,0.2,78.5,0.3,87,NA,-0.214129641652107,0.156718850135803,0.0931044071912766,-4.28259283304214,7.83594250679016,3.10348023970922,0.66666667,0.71428571,0.7,1,0.8,0.85714286,0.7,1,0.1,2,0,1,0,1,2,3,0.66666667,0,0.33333333,0,0.33333333,0.66666667,1.0423888036864,NA,46.60222,53.01027,44.44276,80,44.47373,80,NA,NA,NA,72.39881,41.66707,77.76862,80,43.25974,80,-2.12509,0.88946,136.2,114.64,88.96,103.36,116.2,111.96,NA,NA,NA,113.48,114.72,106.3,112.964,115.444,105.662,0.3,0.5,NA,0.2,86.8666687011719,91.8,NA,78.3499984741211,-0.663127263387044,10.447354888916,NA,-9.76601505279541,1.82475344340007,3.30018768310547,NA,0.46642404794693,0.094138327986002,-0.218445416539907,NA,0.158626154065132,3.13794426620007,-4.36890833079815,NA,7.93130770325661,0.66666667,0.71428571,0.7,1,0.8,0.85714286,0.7,22.85714286,0.3,0.5,0.2,87.1542663574219,92.1020629882812,78.6250991821289,-1.62087456385295,9.60918807983398,-10.4026498794556,0.979228655497233,2.53882083892822,-0.357165038585663,0.094138327986002,-0.218445416539907,0.158626154065132,3.13794426620007,-4.36890833079815,7.93130770325661,0.66666667,0.71428571,0.7,1,0.8,0.85714286,0.7,3,92.8852335611979,17.6188519795736,0,0,98.5454,2,0.66666667,"2024-06-18",0
"Brennan Bernardino",16835,"2024-06-16","NYY",3,2024,"BOS","H",32,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0.5,0,2,0,1,0,1,0,0,0,0,0,NA,0,0.666666666666667,2,0.666666666666667,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.4551252906048,76.9288520456552,2,0.333333333,0.666666666,0,0,0,0,0,3,9,12,-0.29627999663353,-0.29627999663353,0,-1.84800004959106,-0.17803467810154,2.61759996414185,1.72160005569458,1.72160005569458,3.55959987640381,1,1,-0.114138178527355,0.000950525451167084,0,1,0.5,92,0.5,79,NA,NA,NA,-0.385958790779114,-0.978613436222076,NA,-6.43264651298523,-16.3102239370346,NA,0.4,0.42857143,0.41666667,1,1,1,0.58333333,0.66666667,0,1,0,2,1,1,1,3,0.33333333,0,0.66666667,0.33333333,0.33333333,0.33333333,6.66808694194883,NA,75.62294,54.12684,75.66351,75.10357,55.03919,80,NA,NA,NA,NA,NA,NA,80,49.47356,80,-1.7466,1.45719,90.8,135.84,122.8,114.84,146.62,153.48,NA,NA,NA,NA,NA,NA,102.82,141.23,138.14,NA,0.5,NA,0.5,NA,91.9000040690104,NA,78.9666646321615,NA,9.66803614298503,NA,-9.82275581359863,NA,4.43175760904948,NA,-1.14080810546875,NA,-0.392192970961332,NA,-0.994863711297512,NA,-6.53654951602221,NA,-16.5810618549585,0.4,0.42857143,0.41666667,1,1,1,0.58333333,19.66666667,NA,0.5,0.5,NA,91.8325703938802,78.8958180745443,NA,8.91840489705404,-11.4742495218913,NA,3.57039674123128,-2.47528171539307,NA,-0.392192970961332,-0.994863711297512,NA,-6.53654951602221,-16.5810618549585,0.4,0.42857143,0.41666667,1,1,1,0.58333333,3,89.0394287109375,-6.7871831258138,0,0,106.51,1,0.33333333,"2024-06-16",0
"Brennan Bernardino",16835,"2024-06-15","NYY",3,2024,"BOS","H",32,0,0,0,1,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.4551252906048,76.9288520456552,1,0,1,0,0,0,1,27.000028163224,1,2,3,0.0345800146460533,0,0.0345800146460533,0.246999993920326,0.0237957611680031,1.17519998550415,0.587599992752075,1.17519998550415,0.938799977302551,1,1,0.0294247921556234,-5.69007823497669e-10,0,0,1,91,NA,NA,NA,NA,NA,0.32859742641449,NA,NA,10.9532475471497,NA,NA,0,0.5,0.33333333,NA,1,1,0.66666667,NA,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1.45977924691138,NA,NA,NA,NA,36.60075,80,47.62855,NA,NA,NA,NA,NA,NA,38.16053,75.22616,52.93006,0.86095,5.36852,NA,NA,NA,125.62,54.8,91.36,NA,NA,NA,NA,NA,NA,125.62,54.8,91.36,NA,1,NA,NA,NA,90.8333333333333,NA,NA,NA,11.4445432027181,NA,NA,NA,1.79524310429891,NA,NA,NA,0.332877222448587,NA,NA,NA,11.0959074149529,NA,NA,0,0.5,0.33333333,NA,1,1,0.66666667,16.5,NA,1,NA,NA,90.6980692545573,NA,NA,10.3773104349772,NA,NA,0.465161005655924,NA,NA,0.332877222448587,NA,NA,11.0959074149529,NA,0,1,0.33333333,NA,1,1,0.33333333,1,100.203125,-18.7712879180908,0,0,100.203,1,1,"2024-06-15",0
