"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","XX%","wFB","wCT","wCB","wFB/C","wCT/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxCU%","pfxvFA","pfxvFC","pfxvCU","pfxFA-X","pfxFC-X","pfxCU-X","pfxFA-Z","pfxFC-Z","pfxCU-Z","pfxwFA","pfxwFC","pfxwCU","pfxwFA/C","pfxwFC/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFC%","pivCU","pivFA","pivFC","piCU-X","piFA-X","piFC-X","piCU-Z","piFA-Z","piFC-Z","piwCU","piwFA","piwFC","piwCU/C","piwFA/C","piwFC/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Pierce Johnson",13435,"2024-07-28","@NYM",16,2024,"ATL","A",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-18.7443615507439,-18.3531359984531,1,0,1,0,0,0,3,27,5,9,14,0.0330080017447472,0,0.0330080017447472,0.458999991416931,0.0499184317886829,0.444733321666718,0.680800020694733,0.680800020694733,0.107799999415874,1,1,0.074323296546936,-0.00010353351896282,0,0,0.28571429,95.5,0.28571429,92.25,0.42857143,85.83333333,NA,0.0824104025959969,0.0220239087939262,0.628958404064178,2.06026006489992,0.550597719848156,10.4826400677363,0.25,0.5,0.35714286,0.5,0.33333333,0.4,0.42857143,0.66666667,0.21428571,1,0,0,1,0,0,1,1,0,0,1,0,0,-1.60885546453656,62.96622,66.18529,47.78629,71.79719,50.68178,71.65358,61.13648,49.79296,51.93849,66.17064,56.30519,55.05285,-0.87921,2.75828,124.66,83.06,102.98,86.42,126.1,120.82,96.02,143.3,134.26,105.551428571429,112.568571428571,117.014285714286,0.28571429,0.28571429,0.42857143,95.4499969482422,92.2249984741211,85.7833353678385,-6.26088619232178,0.465140253305435,5.73758379618327,10.2339153289795,5.10967826843262,-2.33539231618245,0.0833352096378803,0.0217396020889282,0.636747378855944,2.08338024094701,0.543490052223206,10.6124563142657,0.375,0.33333333,0.35714286,0.33333333,0.5,0.4,0.42857143,18.90909091,0.42857143,0.28571429,0.28571429,85.7443135579427,95.4695281982422,92.2189254760742,6.30587832132975,-5.71255016326904,1.06674671173096,-3.66653823852539,9.22893714904785,3.99014735221863,0.636747378855944,0.0833352096378803,0.0217396020889282,10.6124563142657,2.08338024094701,0.543490052223206,0.375,0.33333333,0.35714286,0.33333333,0.5,0.4,0.42857143,1,72.4035568237305,-32.8915939331055,0,0,72.4036,0,0,"2024-07-28",0
"Pierce Johnson",13435,"2024-07-25","@NYM",16,2024,"ATL","A",33,0,1,0,1,0,0,0,0,0,0,0,0.2,4,1,1,0,0,1,1,0,0,0,2,27.000028163224,13.500014081612,13.500014081612,2,0,0,0,1,0,0,0,0,0,0.5,0.25,0.25,3.75272908401489,0,0.333333333333333,3.00000312924711,1,0.5,1.66647821366624,-1.66647821366624,3.93449318872301,0,42.9577334972438,96.8693581788228,0,0,0,1,0,0,0,0,4,7,11,-0.196308001875877,-0.402465999126434,0.206157982349396,-0.345000028610229,-0.0375204011797905,3.61240005493164,2.64660000801086,2.64660000801086,NA,0,1,-0.0301896184682846,-0.0241532004030301,0,1,0.27272727,96,NA,NA,0.72727273,86.5,0.36363636,-0.0192974396049976,NA,0.0879697129130363,-0.643247986833255,NA,1.09962141141295,0.44444444,0.5,0.45454545,0,1,0.2,0.18181818,0.25,0.36363636,1,0,0,0,1,0,1,1,0,0,0,1,0,1.35970593099551,70.19839,64.14213,57.69102,21.55109,61.84024,20,NA,NA,NA,52.68693,61.59879,38.6333,-0.04152,4.01481,117.94,106.02,125.62,87.52,76.84,71,NA,NA,NA,109.643636363636,98.0618181818182,110.723636363636,0.27272727,NA,0.72727273,96.0999959309896,NA,86.4000015258789,-7.82198842366536,NA,5.40477466583252,10.202210744222,NA,-3.17845463752747,-0.0199272707104683,NA,0.0871565230190754,-0.66424235701561,NA,1.08945653773844,0.5,0.33333333,0.45454545,0,1,0.2,0.27272727,19.75,0.72727273,0.27272727,NA,86.4342269897461,96.1306966145833,NA,6.17809772491455,-7.41323661804199,NA,-4.58616352081299,8.84895960489909,NA,0.0871565230190754,-0.0199272707104683,NA,1.08945653773844,-0.66424235701561,NA,0.5,0.33333333,0.45454545,0,1,0.2,0.27272727,1,81.0125961303711,35.1304740905762,0,0,81.0126,0,0,"2024-07-25",0
"Pierce Johnson",13435,"2024-07-20","STL",16,2024,"ATL","H",33,1,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,0,0,2,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,30.617345380642,29.9783111930123,0,1,0,0,0,0,1,9,4,13,17,0.311508029699326,-0.132936790585518,0.444444805383682,1.12999999523163,0.114837393164635,3.68799996376038,2.63160014152527,2.63160014152527,NA,0,1,0.0674067437648773,0.0170585579597204,1,0,0.41176471,95.85714286,NA,NA,0.58823529,85.7,NA,0.472504854202271,NA,-0.390023916959763,6.75006934574672,NA,-3.90023916959763,0.5,0.71428571,0.58823529,0.8,1,0.9,0.41176471,0.66666667,0.05882353,2,0,0,0,2,0,2,1,0,0,0,1,0,10.7738322177678,75.18888,56.47004,70.6914,67.82954,47.76154,70.96852,NA,NA,NA,73.49546,47.36475,73.30571,-1.33427,2.07569,126.44,117.42,126.38,101.4,103.96,79.82,NA,NA,NA,116.129411764706,111.877647058824,107.208235294118,0.41176471,NA,0.58823529,95.7999965122768,NA,85.6099975585937,-6.36781147548131,NA,4.45599174499512,9.55331202915737,NA,-2.54057636260986,0.436249990016222,NA,-0.396832458674908,6.23214271451746,NA,-3.96832458674908,0.5,0.66666667,0.58823529,0.75,1,0.9,0.52941176,24.5,0.58823529,0.41176471,NA,86.1515014648437,96.3559395926339,NA,5.08240013122559,-5.7469002859933,NA,-3.70998306274414,8.64756011962891,NA,-0.396832458674908,0.436249990016222,NA,-3.96832458674908,6.23214271451746,NA,0.42857143,0.7,0.58823529,0.66666667,1,0.9,0.58823529,2,70.0619201660156,16.0113124847412,0,0,72.6745,0,0,"2024-07-20",1
"Pierce Johnson",13435,"2024-07-14","@SDP",16,2024,"ATL","A",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,30.617345380642,29.9783111930123,2,0,1,0,0,0,0,0,2,6,8,0.0327760055661201,0,0.0327760055661201,0.457000017166138,0.0498636141419411,0.442466676235199,0.677600026130676,0.677600026130676,0.627600014209747,1,1,0.0741610378026962,-8.53902420703684e-05,0,0,0.25,96.5,0.125,92,0.625,86.2,NA,0.149364113807678,0.0389156937599182,0.502203226089478,7.46820569038391,3.89156937599182,10.0440645217896,0.25,0.75,0.5,0,1,0.75,0.5,1,0.125,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,-0.219170309069751,55.26376,58.94077,61.96613,52.78161,52.09967,51.18899,80,43.45801,80,60.98756,52.48049,68.63526,-0.55721,3.24128,126.72,95.16,109.34,88.74,80.64,74.8,84.44,157.3,149.82,111.94,99.2975,105.765,0.25,0.125,0.625,96.25,92,86.1400024414063,-6.44642734527588,-0.285576820373535,3.9991153717041,10.0067691802979,5.64467096328735,-1.68778858184814,0.151132393628359,0.039364367723465,0.50820218026638,7.55661968141794,3.9364367723465,10.1640436053276,0.33333333,0.6,0.5,0,1,0.75,0.625,19.4,0.625,0.25,0.125,85.7619567871094,95.8996505737305,91.6041030883789,5.28750228881836,-5.34325981140137,0.963970005512238,-3.05119590759277,8.83368968963623,4.70529985427856,0.50820218026638,0.151132393628359,0.039364367723465,10.1640436053276,7.55661968141794,3.9364367723465,0.33333333,0.6,0.5,0,1,0.75,0.625,2,89.4375762939453,-16.7704849243164,0,0,94.8822,0,0,"2024-07-14",0
"Pierce Johnson",13435,"2024-07-10","@ARI",16,2024,"ATL","A",33,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,3,2,1,1,0,0,0,0,0,0,1,13.500014081612,0,27.000028163224,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.666666666666667,3.00000312924711,1,0.5,0.166476649042681,13.3335374325693,0.166476649042681,324.321090530544,5.93641468245958,5.81251197675874,1,0.5,0.5,0,0,0,2,27.000028163224,2,6,8,-0.273380011320114,-0.303340017795563,0.0299600120633841,-1.46599996089935,-0.148080810904503,1.39199995994568,1.00399994850159,2.00799989700317,1.81199991703033,1,1,-0.157703146338463,-0.0386905456058836,0,1,NA,NA,NA,NA,1,86.625,NA,NA,NA,-0.955763578414917,NA,NA,-11.9470447301865,0.6,0.66666667,0.625,0.33333333,1,0.6,0.375,0.66666667,0.25,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,3.86742705027078,80,51.68164,41.77105,NA,NA,NA,NA,NA,NA,80,46.0477,30.8228,-2.68747,0.04589,107.34,131.58,142.28,NA,NA,NA,NA,NA,NA,107.34,131.58,142.28,NA,NA,1,NA,NA,86.375,NA,NA,4.46831798553467,NA,NA,-1.86876165866852,NA,NA,-0.967523671686649,NA,NA,-12.0940458960831,0.5,0.75,0.625,0,1,0.6,0.5,19.8,1,NA,NA,86.0842514038086,NA,NA,5.20224761962891,NA,NA,-3.61241745948792,NA,NA,-0.967523671686649,NA,NA,-12.0940458960831,NA,NA,0.5,0.75,0.625,0,1,0.6,0.5,2,85.1582870483398,11.4909639358521,0,0,87.889,0,0,"2024-07-10",0
"Pierce Johnson",13435,"2024-07-07","PHI",16,2024,"ATL","H",33,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,2,18,0,0,2,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0,0,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,55.298198846335,54.144034788745,0,1,0,0,0,0,0,0,4,10,14,0.00606802478432655,-0.00358398444950581,0.00965200923383236,0.506999969482422,0.0515243895351887,0.109899997711182,0.142399996519089,0.142399996519089,0.0711999982595444,1,1,0.0203571785241365,0.0348568788980791,0,0,0.28571429,95.25,0.07142857,92,0.64285714,85.22222222,NA,0.230463624000549,-0.0344077162444592,0.193883538246155,5.76159060001373,-3.44077162444592,2.15426153606839,0.3,0.75,0.42857143,0.33333333,0.66666667,0.5,0.28571429,0.5,0.21428571,0,1,0,0,0,1,1,0,1,0,0,0,1,5.66945877444784,40.14039,52.93613,41.6222,72.27009,47.56746,80,20,33.63166,20,37.58528,44.91818,39.78923,0.89669,5.42213,117.2,77.1,82.14,92.46,92.64,66.8,78.54,27.94,16.64,107.37,78.0285714285714,73.0785714285714,0.28571429,0.07142857,0.64285714,95.3000030517578,91.8000030517578,85.1777750651042,-6.12845087051392,-1.81723701953888,4.31278737386068,9.09836006164551,5.523681640625,-1.61528152889676,0.23334527015686,-0.0350487045943737,0.192326299846172,5.83363175392151,-3.50487045943737,2.13695888717969,0.25,0.66666667,0.42857143,0,0.75,0.5,0.42857143,20.6,0.64285714,0.28571429,0.07142857,85.7069295247396,95.8679809570312,92.3311996459961,4.78546439276801,-5.59760999679565,-0.857145011425018,-2.51768959893121,8.18252944946289,4.00358009338379,0.192326299846172,0.23334527015686,-0.0350487045943737,2.13695888717969,5.83363175392151,-3.50487045943737,0.28571429,0.57142857,0.42857143,0,0.75,0.5,0.5,1,103.719459533691,3.12661218643188,0,0,103.719,1,1,"2024-07-07",0
"Pierce Johnson",13435,"2024-07-02","SFG",16,2024,"ATL","H",33,0,0,0,1,0,0,0,0,0,0,0,1.2,7,1,0,0,0,1,0,0,0,0,2,10.8000041198746,5.40000205993731,5.40000205993731,2,0.25,0,4,0,0,0,1,0,0,0.28571429,0.14285714,0.14285714,2.22713724058444,0,0.166666666666667,1.20000045776385,0.25,1,2.56647954940787,-2.56647954940787,2.56647954940787,0,65.1705345836109,63.8103186959408,4,0,1,0,0,0,0,0,6,17,23,0.0267479903995991,-0.150023996829987,0.176771983504295,0.454000025987625,0.0461382195353508,1.35257148742676,1.38759994506836,2.19079995155334,0.908399999141693,1,1,0.01936374604702,0.000411911393820106,0,0,0.17391304,94.75,NA,NA,0.82608696,85.63157895,NA,-0.0811667591333389,NA,0.501286804676056,-2.02916897833347,NA,2.63835160355819,0.41666667,0.72727273,0.56521739,0.8,0.875,0.84615385,0.47826087,0.71428571,0.08695652,3,1,0,0,0,4,4,0.75,0.25,0,0,0,1,1.4677746420931,69.22152,55.37827,74.19538,80,43.38688,80,NA,NA,NA,71.40913,48.28709,80,-1.20466,2.2701,109.74,102.66,112.74,73.14,121.16,105.34,NA,NA,NA,103.374782608696,105.877391304348,111.453043478261,0.17391304,NA,0.82608696,95,NA,85.5526315789474,-6.79642391204834,NA,4.28772815905119,9.02387046813965,NA,-2.12622953716077,-0.0835587047040462,NA,0.504387706518173,-2.08896761760116,NA,2.65467213956933,0.36363636,0.75,0.56521739,0.75,0.88888889,0.84615385,0.52173913,21.75,0.82608696,0.17391304,NA,85.8958290501645,95.3458023071289,NA,5.00404317755448,-6.16878223419189,NA,-3.46069095009252,7.91345500946045,NA,0.504387706518173,-0.0835587047040462,NA,2.65467213956933,-2.08896761760116,NA,0.36363636,0.75,0.56521739,0.75,0.88888889,0.84615385,0.52173913,4,99.6156463623047,-1.08082866668701,0,0,112.271,2,0.5,"2024-07-02",0
"Pierce Johnson",13435,"2024-06-29","PIT",16,2024,"ATL","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.7443615507439,18.1856412207288,0,0,0,1,0,0,0,0,3,7,10,0.0882400050759315,0,0.0882400050759315,0.507000029087067,0.0515243895351887,1.15866661071777,1.54119992256165,1.54119992256165,1.85240006446838,1,1,0.0762815997004509,-0.000125089916097637,1,0,0.22222222,95,NA,NA,0.77777778,84.85714286,0.1,0.158785134553909,NA,0.381046324968338,7.93925672769547,NA,5.44351892811911,0,0.8,0.44444444,NA,0.5,0.5,0.55555556,1,0.2,0,0,1,0,1,0,1,0,0,1,0,1,0,-1.72435107053693,67.63623,52.54479,73.16045,30.91907,43.02767,24.29198,NA,NA,NA,55.8648,44.304,61.14139,-0.23895,3.71867,95.16,118.42,124.54,90.38,92.86,62.48,NA,NA,NA,94.0977777777778,112.74,110.748888888889,0.22222222,NA,0.77777778,94.5999984741211,NA,84.971426827567,-6.4594259262085,NA,3.73407200404576,9.9838752746582,NA,-2.33070809500558,0.160528633743525,NA,0.385111827403307,8.02643168717623,NA,5.50159753433296,0,0.8,0.44444444,NA,0.5,0.5,0.55555556,18.14285714,0.77777778,0.22222222,NA,85.2485700334821,94.8966979980469,NA,4.32542283194406,-6.04544544219971,NA,-3.4801515851702,8.52835083007812,NA,0.385111827403307,0.160528633743525,NA,5.50159753433296,8.02643168717623,NA,0,0.8,0.44444444,NA,0.5,0.5,0.55555556,1,92.1342086791992,37.1742820739746,0,0,92.1342,0,0,"2024-06-29",0
"Pierce Johnson",13435,"2024-06-26","@STL",16,2024,"ATL","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,1,1,0,0,0,0,0,0.25,-0.25,9.77622908401489,0,0,1,0,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,154.021612709107,187.345706390858,1,0.333333333,0.333333333,0.333333333,0,0,0,0,10,8,18,0.031811997294426,-0.00820400007069111,0.0400159955024719,0.479999989271164,0.0506329126656055,0.432500004768372,0.661199986934662,0.661199986934662,0.567600011825562,1,1,0.0391167774796486,0.0344369726791823,0,0,0.27777778,95.6,NA,NA,0.72222222,85.61538462,NA,-0.363045126199722,NA,0.80246639251709,-7.26090252399445,NA,6.17281840397761,0.1,0.625,0.33333333,1,0.8,0.83333333,0.44444444,NA,0.05555556,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,10.3774990307025,59.5744,50.4656,53.07065,42.61317,50.1656,38.96056,NA,NA,NA,50.81133,43.8647,43.96442,0.07501,4.18961,104.04,89.68,106.38,74.98,34.66,26.52,NA,NA,NA,95.9677777777778,74.3966666666667,84.1966666666667,0.27777778,NA,0.72222222,95.7200012207031,NA,85.5230806790865,-6.29762496948242,NA,4.8943484379695,8.8834587097168,NA,-2.53894541813777,-0.371478289365768,NA,0.854174695909023,-7.42956578731537,NA,6.57057458391556,0.125,0.5,0.33333333,1,0.8,0.83333333,0.55555556,18.14285714,0.72222222,0.27777778,NA,85.8241436298077,96.0565551757813,NA,5.01551701472356,-6.13113021850586,NA,-3.51473705585186,8.07073822021484,NA,0.854174695909023,-0.371478289365768,NA,6.57057458391556,-7.42956578731537,NA,0.11111111,0.55555556,0.33333333,1,0.8,0.83333333,0.5,3,102.423645019531,7.20671272277832,0,0,109.697,2,0.66666667,"2024-06-26",1
"Pierce Johnson",13435,"2024-06-23","@NYY",16,2024,"ATL","A",33,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,1,0,1,0,0,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.617345380642,66.5170884121943,2,0,0.666666666,0.333333333,1,0,0,0,3,8,11,0.0801839977502823,-0.0223079957067966,0.102491989731789,0.49099999666214,0.0509864985942841,1.13380002975464,1.52880001068115,1.52880001068115,1.6923999786377,1,1,0.0416020639240742,0.0291193998667096,1,0,0.09090909,96,NA,NA,0.90909091,86.2,NA,0.0642120540142059,NA,0.217583552002907,6.42120540142059,NA,2.17583552002907,0.5,0.42857143,0.45454545,0,1,0.6,0.63636364,0.5,0.18181818,2,0,1,1,1,1,3,0.66666667,0,0.33333333,0.33333333,0.33333333,0.33333333,-0.771796320037222,80,62.97404,80,71.69976,40.25632,80,NA,NA,NA,80,58.97418,80,-2.54976,0.25245,104.94,128.92,140.78,91.06,181.08,192.06,NA,NA,NA,103.678181818182,133.661818181818,145.441818181818,0.09090909,NA,0.90909091,96.3000030517578,NA,86.05,-6.67463254928589,NA,6.20889472961426,9.55592632293701,NA,-1.6877384185791,0.0652216598391533,NA,0.200292218476534,6.52216598391533,NA,2.00292218476534,0.66666667,0.375,0.45454545,0,1,0.6,0.72727273,17.71428571,0.90909091,0.09090909,NA,85.8890014648437,96.1108016967773,NA,6.76960525512695,-6.22839021682739,NA,-3.09884090423584,8.33767986297607,NA,0.200292218476534,0.0652216598391533,NA,2.00292218476534,6.52216598391533,NA,0.5,0.42857143,0.45454545,0,1,0.6,0.63636364,3,88.757090250651,26.0163981119792,0,0,95.5905,1,0.33333333,"2024-06-23",0
"Pierce Johnson",13435,"2024-06-18","DET",16,2024,"ATL","H",33,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,0,2,1,0,0,0,0,0.25,0,0.25,4.46147908401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,30.617345380642,103.055865631376,0,0.333333333,0,0.666666666,0,0,0,0,7,13,20,0.0961040109395981,-0.0248239990323782,0.120928004384041,0.506999969482422,0.0515243895351887,1.348100066185,1.72880005836487,1.72880005836487,2.16120004653931,1,1,0.0478454753756523,0.0234430093223448,1,0,0.45,95.88888889,NA,NA,0.55,86.27272727,NA,0.283311933279037,NA,0.00737661123275757,3.14791036976708,NA,0.0670601021159779,0.38461538,0.42857143,0.4,0.6,1,0.75,0.35,0.5,0.1,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,2.76891122850044,80,72.61309,80,55.21964,46.29696,57.12865,NA,NA,NA,71.74266,58.4622,75.30402,-1.22538,2.23902,132.98,109.62,128.34,90.14,117.28,94.24,NA,NA,NA,113.702,113.067,112.995,0.45,NA,0.55,95.8999972873264,NA,86.2909102006392,-6.33432006835938,NA,4.8770866394043,9.12197028266059,NA,-1.0855449329723,0.286491475999355,NA,0.0056905522942543,3.18323862221506,NA,0.05173229358413,0.45454545,0.33333333,0.4,0.6,1,0.75,0.45,21,0.55,0.45,NA,86.3320478959517,95.9639214409722,NA,5.41005914861506,-6.14208984375,NA,-2.26484818892045,8.43533918592665,NA,0.0056905522942543,0.286491475999355,NA,0.05173229358413,3.18323862221506,NA,0.5,0.25,0.4,0.66666667,1,0.75,0.4,3,78.2102254231771,30.051996866862,0,0,85.9035,0,0,"2024-06-18",0
"Pierce Johnson",13435,"2024-06-15","TBR",16,2024,"ATL","H",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,1,0,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.617345380642,66.5170884121943,2,0,0.666666666,0.333333333,0,0,1,9,4,10,14,0.00299600604921579,-0.0032719923183322,0.00626799836754799,0.506999969482422,0.051524393260479,0.0817999988794327,0.0623999983072281,0.0623999983072281,0.0111999996006489,1,1,0.0300077442079782,0.0066182471154653,0,0,0.35714286,95.2,NA,NA,0.64285714,85.77777778,NA,0.0823013484477997,NA,0.181966781616211,1.64602696895599,NA,2.02185312906901,0.625,0.33333333,0.5,0.6,1,0.71428571,0.42857143,0.5,0.14285714,0,2,1,0,2,1,3,0,0.66666667,0.33333333,0,0.66666667,0.33333333,0.0357846473001475,80,64.13564,80,43.58773,42.26873,48.57761,NA,NA,NA,75.01224,52.5859,80,-1.42851,1.93433,109.6,130.96,137.34,80.82,109.8,90.24,NA,NA,NA,99.3214285714286,123.402857142857,120.518571428571,0.35714286,NA,0.64285714,95.2200012207031,NA,85.7222222222222,-5.33377799987793,NA,3.64221021864149,8.65337219238281,NA,-1.48934152391222,0.0827391631901264,NA,0.171418033540249,1.65478326380253,NA,1.90464481711388,0.57142857,0.42857143,0.5,0.75,0.66666667,0.71428571,0.5,17.8,0.64285714,0.35714286,NA,85.8953857421875,95.4122802734375,NA,3.96575673421224,-4.80375213623047,NA,-2.52161322699653,7.91025009155273,NA,0.171418033540249,0.0827391631901264,NA,1.90464481711388,1.65478326380253,NA,0.57142857,0.42857143,0.5,0.75,0.66666667,0.71428571,0.5,3,96.3296101888021,10.2142613728841,1,0.33333333,102.992,1,0.33333333,"2024-06-15",0
"Pierce Johnson",13435,"2024-06-13","@BAL",16,2024,"ATL","A",33,0,0,27,1,0,0,0,0,0,0,0,1,6,2,3,3,1,1,0,0,0,0,1,9,9,18,1,0,0,1,3,0,0,0,0,0,0.16666667,0.16666667,0,6.50739574934539,9,0.4,3,0.333333333333333,0,17.1664797782898,9.83352022171021,8.70250499695539,648.641504474568,425.511000831729,212.091813637756,0.333333333,0,0.25,0.75,0,0.333333333,0,0,9,13,22,-0.180999994277954,-0.244119986891747,0.0631199926137924,-2.53299999237061,-0.272365570068359,0.748666644096375,0.642000019550323,0.642000019550323,2.45600008964539,1,1,-0.1973757147789,-0.0443874193278924,0,1,0.27272727,96.5,NA,NA,0.72727273,85.9375,NA,0.127622380852699,NA,-1.88185691833496,2.12703968087832,NA,-11.7616057395935,0.27272727,0.63636364,0.45454545,0.33333333,0.85714286,0.7,0.5,0.66666667,0.13636364,0,2,2,0,2,2,4,0,0.5,0.5,0,0.5,0.5,12.2236365556781,54.30617,64.75547,50.53491,71.05689,65.94434,77.34995,NA,NA,NA,56.46645,63.5725,54.60001,-0.27633,3.6626,124.48,60.64,86.9,86.9,126.02,126.9,NA,NA,NA,114.230909090909,78.4709090909091,97.8090909090909,0.27272727,NA,0.72727273,96.3333333333333,NA,85.9312515258789,-6.11078262329102,NA,5.63365983963013,9.53709665934245,NA,-2.49418973922729,0.129108503460884,NA,-1.89158177748322,2.15180839101474,NA,-11.8223861092702,0.27272727,0.63636364,0.45454545,0.33333333,0.85714286,0.7,0.5,21.5625,0.72727273,0.27272727,NA,85.9594116210938,96.3902384440104,NA,5.94602394104004,-5.8844731648763,NA,-3.8965106010437,8.37115033467611,NA,-1.89158177748322,0.129108503460884,NA,-11.8223861092702,2.15180839101474,NA,0.33333333,0.6,0.45454545,0.5,0.83333333,0.7,0.45454545,4,88.6144561767578,20.1194744110107,2,0.5,108.729,2,0.5,"2024-06-13",0
