"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCT","wCB","wCH","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","piSI%","piSL%","pivCH","pivCU","pivFA","pivFC","pivSI","pivSL","piCH-X","piCU-X","piFA-X","piFC-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFA","piwFC","piwSI","piwSL","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Aaron Bummer",16258,"2024-07-26","@NYM",16,2024,"ATL","A",30,0,0,0,1,0,0,0,0,0,0,0,2,8,1,0,0,0,0,0,0,0,0,3,13.5,0,4.5,3,0.25,0,4,1,0,0,1,0,0,0.375,0,0.375,0.672932209014893,0,0.125,0.5,0.2,1,0.166479778289795,-0.166479778289795,0.922483981400728,0,5.93649191494908,24.0819762068706,4,0,0.8,0.2,0,0,1,4.5,9,24,33,0.00779800908640027,-0.00819003023207188,0.0159880388528109,0.917999982833862,0.0998368710279465,0.0889500007033348,0.068900004029274,0.0626000016927719,0.0425999984145164,1,1,0.0669755563139915,0.0206917739248031,0,0,0.33333333,93.45454545,0.66666667,82.18181818,NA,NA,NA,NA,NA,NA,NA,0.494531065225601,0.0551457963883877,NA,NA,NA,4.49573695659637,0.250662710856308,NA,NA,NA,0.42105263,0.57142857,0.48484848,0.75,0.75,0.75,0.42424242,0.75,0.12121212,3,1,1,1,2,2,5,0.6,0.2,0.2,0.2,0.4,0.4,-0.460154330305969,NA,NA,NA,NA,NA,NA,20,20,20,77.92443,56.52141,79.75709,61.80999,62.86151,60.71062,NA,NA,NA,68.69514,63.05254,70.37158,-1.03605,2.52302,NA,NA,NA,NA,NA,NA,144.86,51.48,41.46,109.94,123.54,135.22,122.86,99.68,113.9,NA,NA,NA,120.669696969697,103.266060606061,115.324242424242,0.06060606,NA,0.27272727,0.66666667,NA,NA,94.4000015258789,NA,93.3000013563368,82.0227272727273,NA,NA,7.66747236251831,NA,10.6508085462782,-8.1228984485973,NA,NA,5.9226508140564,NA,-0.312771373324924,-0.773563818498091,NA,NA,-0.0380783230066299,NA,0.538057912141085,0.0400062240660191,NA,NA,-1.9039161503315,NA,5.97842124601205,0.181846473027359,NA,NA,0.46666667,0.5,0.48484848,0.71428571,0.77777778,0.75,0.54545455,18.76,NA,NA,0.06060606,NA,0.27272727,0.66666667,NA,NA,94.5193481445312,NA,93.4032524956597,82.1255937056108,NA,NA,6.88732004165649,NA,9.97947862413194,-8.96434853293679,NA,NA,5.24529504776001,NA,-1.09459527333577,-1.74996965581721,NA,NA,-0.0380783230066299,NA,0.538057912141085,0.0400062240660191,NA,NA,-1.9039161503315,NA,5.97842124601205,0.181846473027359,0.46666667,0.5,0.48484848,0.71428571,0.77777778,0.75,0.54545455,5,86.6454345703125,-3.91320762634277,0,0,102.821,1,0.2,"2024-07-26",0
"Aaron Bummer",16258,"2024-07-22","CIN",16,2024,"ATL","H",30,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,3,13.5,0,4.5,3,0.333333333,0,3,0,1,0,1,0,0,0.42857143,0,0.42857143,0.122341334498648,0,0.142857142857143,0.5,0.25,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,5.93649191494908,5.81258759727958,3,0.25,0.75,0,0,0,0,0,12,18,30,0.0199759975075722,-0.00560800032690167,0.0255839973688126,1.01400005817413,0.103048779070377,0.162342861294746,0.173599988222122,0.213599994778633,0.0612000003457069,1,1,0.116229817271233,0.00681838668584907,0,0,0.43333333,93.61538462,0.53333333,83.25,NA,NA,NA,NA,0.03333333,82,NA,0.225891530513763,0.566892087459564,NA,NA,0.246492952108383,1.73762715779818,3.54307554662228,NA,NA,24.6492952108383,0.3125,0.64285714,0.46666667,0.8,0.55555556,0.64285714,0.46666667,0.57142857,0.16666667,2,2,0,2,1,1,4,0.5,0.5,0,0.5,0.25,0.25,0.818450841547936,80,39.12006,80,NA,NA,NA,80,36.91486,80,38.40143,38.17195,48.05638,70.35936,67.69361,75.43705,NA,NA,NA,80,56.69693,80,-1.81244,1.35843,85.04,162.78,161.28,NA,NA,NA,101.88,198.78,186.4,94.28,98.46,94.7,134.24,118.28,126.38,NA,NA,NA,116.804,131.238666666667,132.155333333333,0.2,NA,0.23333333,0.53333333,NA,0.03333333,93.9666646321615,NA,93.3999982561384,83.1624984741211,NA,82,7.77232424418132,NA,8.84437615530831,-7.36550331115723,NA,6.95248985290527,6.12754758199056,NA,0.887033258165632,-0.349719107151031,NA,1.14783751964569,0.446713108569384,NA,-0.219058711081743,0.572104804217815,NA,0.249788403511047,7.44521847615639,NA,-3.12941015831062,3.57565502636135,NA,24.9788403511047,0.15384615,0.70588235,0.46666667,0.5,0.66666667,0.64285714,0.56666667,17,0.03333333,NA,0.2,NA,0.23333333,0.53333333,82.2817001342773,NA,94.2192789713542,NA,93.6736014229911,83.4338684082031,6.38176012039185,NA,6.9502633412679,NA,8.17265156337193,-8.45223426818848,0.371131986379623,NA,5.57154337565104,NA,0.183496713638306,-1.39023280143738,0.249788403511047,NA,0.446713108569384,NA,-0.219058711081743,0.572104804217815,24.9788403511047,NA,7.44521847615639,NA,-3.12941015831062,3.57565502636135,0.25,0.61111111,0.46666667,0.66666667,0.63636364,0.64285714,0.6,4,80.9194717407227,-33.6256484985352,0,0,90.4382,0,0,"2024-07-22",0
"Aaron Bummer",16258,"2024-07-20","STL",16,2024,"ATL","H",30,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,3,27,0,18,3,0,0,2,0,0,0,0,0,0,0.6,0,0.6,-0.452710915985107,0,0.4,2,1,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-68.1060684821298,-66.6845831899186,2,0,1,0,0,0,3,27,7,13,20,-0.0218840111047029,-0.0666280090808868,0.044743999838829,0.123000055551529,0.0125000048428774,0.476866662502289,0.625400006771088,0.264799982309341,1.52479994297028,1,1,-0.0292337946593761,-0.0166574634752768,0,0,0.6,93.83333333,0.4,83.625,NA,NA,NA,NA,NA,NA,NA,-0.243718162178993,-0.235563158988953,NA,NA,NA,-2.03098468482494,-2.94453948736191,NA,NA,NA,0.1,0.5,0.3,0,0.6,0.5,0.5,0.8,0.15,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,-1.34606583276696,NA,NA,NA,NA,NA,NA,63.59022,38.49924,80,80,74.70642,78.19988,25.08896,77.34847,35.15651,NA,NA,NA,60.07226,67.69359,72.74572,-0.50034,3.32658,NA,NA,NA,NA,NA,NA,100.56,119.48,107.94,122.68,130.64,150.74,165.46,45.56,72.68,NA,NA,NA,136.035789473684,92.4673684210526,108.862105263158,0.25,NA,0.35,0.4,NA,NA,94.2799987792969,NA,93.3428606305804,83.5999984741211,NA,NA,6.91743316650391,NA,9.07589830671038,-8.22237968444824,NA,NA,5.56406898498535,NA,-0.945042950766427,-0.724358856678009,NA,NA,0.362928822636604,NA,-0.608075883239508,-0.218007370829582,NA,NA,7.25857645273209,NA,-8.68679833199297,-2.72509213536978,NA,NA,0.11111111,0.45454545,0.3,0,0.6,0.5,0.55,18.6,NA,NA,0.25,NA,0.35,0.4,NA,NA,94.6289001464844,NA,93.7046247209821,83.9471893310547,NA,NA,5.95646820068359,NA,8.38836560930524,-9.38709163665771,NA,NA,5.00266799926758,NA,-1.67930466788156,-1.8395562171936,NA,NA,0.362928822636604,NA,-0.608075883239508,-0.218007370829582,NA,NA,7.25857645273209,NA,-8.68679833199297,-2.72509213536978,0.125,0.41666667,0.3,0,0.6,0.5,0.6,2,97.1955413818359,5.19827079772949,0,0,99.4141,1,0.5,"2024-07-20",2
"Aaron Bummer",16258,"2024-07-13","@SDP",16,2024,"ATL","A",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-68.1060684821298,-66.6845831899186,0,0,0,0,0,0,0,0,4,14,18,0.010449985973537,0,0.010449985973537,0.457000017166138,0.0498636141419411,0.139200001955032,0.186599999666214,0.186599999666214,0.0944000035524368,1,1,0.0752009451389313,-0.000129207877657619,0,0,0.61111111,93.90909091,0.27777778,82.8,NA,NA,NA,NA,0.11111111,85.5,NA,0.364002168178558,0.423617899417877,NA,NA,0,3.30911061980508,8.47235798835754,NA,NA,0,0.66666667,0.5,0.61111111,0.625,1,0.72727273,0.33333333,0.33333333,0.16666667,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.82350699885845,76.08055,55.34184,80,NA,NA,NA,48.51102,44.03485,68.40011,80,31.87,78.86722,62.42405,66.39232,57.06036,NA,NA,NA,69.32085,47.72309,80,-1.07492,2.46471,98.34,121.66,94.86,NA,NA,NA,105.2,103.38,96.68,116.56,174.36,172.64,124.66,131.98,142.76,NA,NA,NA,112.998888888889,133.072222222222,130.377777777778,0.33333333,NA,0.27777778,0.27777778,NA,0.11111111,93.7999979654948,NA,93.8799987792969,82.8,NA,85.25,7.7193915049235,NA,9.84327087402344,-8.06896133422851,NA,10.7099723815918,5.67040761311849,NA,-0.421119022369385,-1.37584447860718,NA,0.806922197341919,0.099540363997221,NA,0.267775438725948,0.428986258804798,NA,0,1.65900606662035,NA,5.35550877451897,8.57972517609596,NA,0,0.6,0.625,0.61111111,0.5,1,0.72727273,0.44444444,17.53333333,0.11111111,NA,0.33333333,NA,0.27777778,0.27777778,84.9677505493164,NA,93.5330708821615,NA,93.6259765625,82.5511779785156,11.0911998748779,NA,7.48308181762695,NA,9.71850204467773,-8.52975769042969,-0.345588505268097,NA,4.91790326436361,NA,-1.60817089080811,-2.94406814575195,0,NA,0.099540363997221,NA,0.267775438725948,0.428986258804798,0,NA,1.65900606662035,NA,5.35550877451897,8.57972517609596,0.63636364,0.57142857,0.61111111,0.57142857,1,0.72727273,0.38888889,0,NA,NA,0,NA,NA,0,NA,"2024-07-13",0
"Aaron Bummer",16258,"2024-07-07","PHI",16,2024,"ATL","H",30,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,2,0,0,0,0,0,0,0,0,5.37832908401489,0,0.4,2,0.4,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,79.9790523120279,151.387312822842,1.5,0,0.6,0.4,0,0,0,0,4,11,15,0.00256000040099025,-0.00201198342256248,0.00457198359072208,0.506999969482422,0.051524393260479,0.048480000346899,0.0711999982595444,0.0711999982595444,NA,0,1,-0.00578474486246705,0.0585900332839222,0,0,0.66666667,93.3,0.2,81.66666667,0.06666667,86,NA,NA,0.06666667,84,NA,-0.59034538269043,0.176499843597412,-0.0344077162444592,NA,-0.0620911717414856,-5.9034538269043,5.88332811991374,-3.44077162444592,NA,-6.20911717414856,0.33333333,0.77777778,0.6,1,0.71428571,0.77777778,0.6,0.6,0.13333333,1,2,2,2,3,0,5,0.2,0.4,0.4,0.4,0.6,0,1.14407490490139,20,43.04897,20,NA,NA,NA,80,29.93957,80,75.53722,47.36156,60.21915,50.50835,55.34786,31.24127,20,57.63085,20,65.02107,44.96844,52.0539,-0.80779,2.86541,83.64,-23.52,-27.1,NA,NA,NA,110.54,146.3,138.02,98.44,138.24,152.08,112.24,114.26,108.12,90.84,55.3,61.08,101.32,118.205333333333,123.401333333333,0.13333333,0.06666667,0.53333333,0.2,NA,0.06666667,93.4499969482422,86.0999984741211,93.2624969482422,81.6333312988281,NA,84.1999969482422,6.43549919128418,-0.981028199195862,9.60059070587158,-7.24902788798014,NA,9.64591503143311,6.07312870025635,0.638985514640808,-0.469092398881912,-0.531913558642069,NA,1.97787094116211,0.213400099426508,-0.0350487045943737,-0.809803731739521,0.178351394832134,NA,-0.0633736774325371,10.6700049713254,-3.50487045943737,-10.122546646744,5.94504649440447,NA,-6.33736774325371,0.33333333,0.77777778,0.6,1,0.71428571,0.77777778,0.6,16.3,0.06666667,NA,0.13333333,0.06666667,0.53333333,0.2,84.7232971191406,NA,94.0299987792969,86.6166000366211,93.8161468505859,82.1905670166016,9.33145046234131,NA,5.76138973236084,-1.59931004047394,8.9321813583374,-8.21258354187012,1.72344994544983,NA,5.76358985900879,-0.30119600892067,-1.07973766326904,-1.29984203974406,-0.0633736774325371,NA,0.213400099426508,-0.0350487045943737,-0.809803731739521,0.178351394832134,-6.33736774325371,NA,10.6700049713254,-3.50487045943737,-10.122546646744,5.94504649440447,0.33333333,0.77777778,0.6,1,0.71428571,0.77777778,0.6,5,82.9122741699219,-3.24756507873535,0,0,102.641,2,0.4,"2024-07-07",0
"Aaron Bummer",16258,"2024-07-04","SFG",16,2024,"ATL","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,9,0,0,1,0,0,0,0,1,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,104.659905777721,102.47548198021,0,1,0,0,0,0,0,0,5,10,15,0.0178439971059561,-0.0110799977555871,0.0289239957928658,0.507000029087067,0.051524393260479,0.328500002622604,0.296000003814697,0.296000003814697,NA,0,1,0.0469879321753979,0.00733169328425872,0,0,0.66666667,93.6,0.13333333,84.5,NA,NA,0.2,83.33333333,NA,NA,NA,-0.0148203037679195,0.210592925548553,NA,-0.0344077162444592,NA,-0.148203037679195,10.5296462774277,NA,-1.14692387481531,NA,0.375,0.28571429,0.33333333,1,1,1,0.46666667,0.33333333,0,0,1,0,0,0,1,1,0,1,0,0,0,1,12.2441015859615,NA,NA,NA,43.36812,56.99312,39.62673,80,45.28239,80,20,55.9691,20,36.92569,78.44506,35.69721,NA,NA,NA,43.57441,52.0049,44.72981,0.52461,4.86401,NA,NA,NA,135.7,48.4,57.16,89.14,132.64,120.4,106.26,44.22,59.84,136.16,107.98,134.24,NA,NA,NA,110.458666666667,87.0026666666667,94.5493333333334,0.33333333,NA,0.33333333,0.2,0.13333333,NA,93.5799987792969,NA,93.4400024414062,84,83.25,NA,6.48902282714844,NA,8.54123306274414,-6.96393330891927,-5.38931703567505,NA,6.08838157653809,NA,0.606065940856934,-1.07810497283936,-4.48152589797974,NA,0.383309151977301,NA,-0.35943615809083,0.212815299630165,-0.0350487045943737,NA,7.66618303954601,NA,-7.1887231618166,7.0938433210055,-1.75243522971869,NA,0.28571429,0.375,0.33333333,1,1,1,0.53333333,18.16666667,NA,0.2,0.33333333,NA,0.33333333,0.13333333,NA,83.5499013264974,94.0102600097656,NA,93.8581420898438,84.9424438476562,NA,-5.48853302001953,5.84898376464844,NA,8.00664596557617,-9.90288543701172,NA,-5.30648676554362,5.42652397155762,NA,-0.0680460512638092,-1.25209951400757,NA,-0.0350487045943737,0.383309151977301,NA,-0.35943615809083,0.212815299630165,NA,-1.16829015314579,7.66618303954601,NA,-7.1887231618166,10.6407649815083,0.28571429,0.375,0.33333333,1,1,1,0.53333333,1,94.5496978759766,19.136100769043,0,0,94.5497,0,0,"2024-07-04",0
"Aaron Bummer",16258,"2024-07-02","SFG",16,2024,"ATL","H",30,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,3,2,1,1,0,0,0,0,0,0,0,0,0,54.0000563264481,0,0,0,0,0,3,0,0,0,0,0,0,0,6.03472908401489,0,0.666666666666667,6.00000625849423,0.666666666666667,0.5,3.1664797782898,23.8335483849342,3.1664797782898,648.642181061087,79.9790523120279,78.3097583844777,0,1,0,0,0,0,0,0,7,9,16,-0.0695319846272469,-0.0926559865474701,0.0231239981949329,-0.685000061988831,-0.0696138292551041,0.954666674137115,0.908399999141693,0.908399999141693,1.94120001792908,1,1,-0.07691540569067,0.00408162348067091,0,1,0.3125,92.4,0.6875,82.09090909,NA,NA,NA,NA,NA,NA,NA,-1.05162274837494,0.120985507965088,NA,NA,NA,-21.0324549674988,1.09986825422807,NA,NA,NA,0.3,0.66666667,0.4375,1,0.5,0.71428571,0.375,0.33333333,0.125,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,35.4267012060595,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,36.79988,80,41.12702,58.4896,37.88487,NA,NA,NA,63.83767,56.88843,61.45163,-0.73427,2.97569,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.4,132.02,140.52,107.38,89.84,107.2,NA,NA,NA,107.07375,103.02125,117.6125,NA,NA,0.3125,0.6875,NA,NA,NA,NA,92.3,82.1545465642756,NA,NA,NA,NA,9.12705612182617,-7.76680062033913,NA,NA,NA,NA,0.167647171020508,-0.273985602638938,NA,NA,NA,NA,-1.06188593432307,0.120118670165539,NA,NA,NA,NA,-21.2377186864614,1.09198791059581,NA,NA,0.25,0.625,0.4375,1,0.6,0.71428571,0.5,18.38461538,NA,NA,NA,NA,0.3125,0.6875,NA,NA,NA,NA,92.6796020507813,82.498329856179,NA,NA,NA,NA,8.69228363037109,-8.73673178932884,NA,NA,NA,NA,-0.718554401397705,-1.37372016906738,NA,NA,NA,NA,-1.06188593432307,0.120118670165539,NA,NA,NA,NA,-21.2377186864614,1.09198791059581,0.14285714,0.66666667,0.4375,1,0.66666667,0.71428571,0.5625,3,91.4214579264323,12.4505945841471,0,0,105.323,1,0.33333333,"2024-07-02",0
"Aaron Bummer",16258,"2024-06-30","PIT",16,2024,"ATL","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.617345380642,66.5170884121943,1,0,0.5,0.5,0,0,1,9,4,7,11,0.00815200060606003,0,0.00815200060606003,0.507000029087067,0.0515243895351887,0.106133334338665,0.133599996566772,0.133599996566772,NA,0,1,0.0772083029150963,-0.000399252706162964,0,0,0.36363636,92,0.54545455,81.16666667,0.09090909,87,NA,NA,NA,NA,NA,0.232785269618034,0.245612546801567,0.249823242425919,NA,NA,5.81963174045086,4.09354244669279,24.9823242425919,NA,NA,0.16666667,0.6,0.36363636,0,1,0.75,0.45454545,1,0.09090909,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,-0.372909297942241,NA,NA,NA,NA,NA,NA,20,20,20,66.17123,51.61269,57.45194,46.37541,66.29468,58.16922,66.81627,50.33612,77.48785,50.39123,59.28386,56.53794,0.10111,4.22876,NA,NA,NA,NA,NA,NA,142.24,52.08,34.94,116.78,84.88,78.54,139.22,89.26,100.2,86.56,97.86,98.32,128.587272727273,85.4672727272727,88.1890909090909,0.09090909,0.09090909,0.27272727,0.54545455,NA,NA,93,86.8000030517578,91.7666625976562,81.2833353678385,NA,NA,7.52057600021362,-0.0911133214831352,9.21437199910482,-8.69745190938314,NA,NA,5.72500276565552,1.99395298957825,-0.303813238938649,0.0867012242476145,NA,NA,-0.0380783230066299,0.294975996017456,0.273864958435297,0.248172599822283,NA,NA,-3.80783230066299,29.4975996017456,9.12883194784323,4.13620999703805,NA,NA,0.16666667,0.6,0.36363636,0,0.66666667,0.5,0.45454545,16.75,NA,NA,0.09090909,0.09090909,0.27272727,0.54545455,NA,NA,93.3226013183594,87.0412979125977,92.0622355143229,81.5883026123047,NA,NA,7.44374990463257,-0.831093013286591,8.7051830291748,-9.72500991821289,NA,NA,5.29410982131958,1.38953995704651,-1.12430636088053,-1.00012016296387,NA,NA,-0.0380783230066299,0.294975996017456,0.273864958435297,0.248172599822283,NA,NA,-3.80783230066299,29.4975996017456,9.12883194784323,4.13620999703805,0.16666667,0.6,0.36363636,0,0.66666667,0.5,0.45454545,2,90.9385147094727,4.69881439208984,0,0,101.524,1,0.5,"2024-06-30",0
"Aaron Bummer",16258,"2024-06-28","PIT",16,2024,"ATL","H",30,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,3,27,0,18,3,0,0,0,1,1,0,0,0,0,0.6,0,0.6,0.0542890840148928,0,0.4,2,1,0.5,-2.8335202217102,11.8335202217102,-1.32151181548834,216.213834824856,-68.1060684821298,-30.1458059707366,0,0.5,0,0.5,0,0,0,0,8,14,22,0.00256000040099025,-0.00509598990902305,0.00765599031001329,-0.492999970912933,-0.0501016266644001,0.0749600008130074,0.0711999982595444,0.0711999982595444,NA,0,1,-0.0272578541189432,0.0614094065899249,0,0,0.40909091,94.44444444,0.59090909,83.30769231,NA,NA,NA,NA,NA,NA,NA,-0.362504839897156,-0.366121649742126,NA,NA,NA,-4.02783155441284,-2.81632038263174,NA,NA,NA,0.30769231,0.77777778,0.5,0.5,1,0.81818182,0.40909091,0.6,0.09090909,0,0,2,0,1,1,2,0,0,1,0,0.5,0.5,0.482265212425036,NA,NA,NA,20,53.05603,20,63.63104,21.84823,80,80,29.13861,80,80,64.2874,80,NA,NA,NA,80,49.01113,80,-1.74176,1.46445,NA,NA,NA,154.12,31.8,49.58,125.48,165.26,134.86,98.98,135.78,129.44,116.26,129.92,146.48,NA,NA,NA,116.762727272727,121.617272727273,126.788181818182,0.09090909,NA,0.31818182,0.45454545,0.13636364,NA,95.1499938964844,NA,94.0428553989955,83.4,83.0666707356771,NA,7.20489597320557,NA,9.15340532575335,-7.72244873046875,-4.38404750823975,NA,5.75341606140137,NA,0.538181645529611,-1.30809030532837,-3.15053621927897,NA,0.184771552681923,NA,-0.549815163016319,-0.262273654341698,-0.107447430491447,NA,9.23857763409615,NA,-7.85450232880456,-2.62273654341698,-3.58158101638158,NA,0.2,0.75,0.5,0,1,0.81818182,0.54545455,20.94117647,NA,0.13636364,0.09090909,NA,0.31818182,0.45454545,NA,83.3059997558594,95.4067001342773,NA,94.2737252371652,83.6138671875,NA,-4.6629467010498,6.80687522888184,NA,8.74773406982422,-8.56259536743164,NA,-4.08903662363688,5.13500022888184,NA,-0.173988223075867,-2.27905197143555,NA,-0.107447430491447,0.184771552681923,NA,-0.549815163016319,-0.262273654341698,NA,-3.58158101638158,9.23857763409615,NA,-7.85450232880456,-2.62273654341698,0.2,0.75,0.5,0,1,0.81818182,0.54545455,2,84.8804168701172,16.1125984191895,0,0,101.457,1,0.5,"2024-06-28",0
"Aaron Bummer",16258,"2024-06-24","@STL",16,2024,"ATL","A",30,0,0,0,1,0,0,0,0,0,0,0,1.1,6,2,0,0,0,0,0,0,0,0,1,6.75000160932579,0,13.5000032186516,1,0.5,0,2,1,2,1,1,0,0,0.16666667,0,0.16666667,3.32597909380756,0,0.333333333333333,1.50000035762795,0.4,1,1.66647942066184,-1.66647942066184,2.80048599569648,0,42.9577632869254,69.4652537965709,2,0.4,0.4,0.2,1,0,0,0,3,14,17,0.00824402272701263,-0.0150080174207687,0.0232520401477814,0.0799999907612801,0.00843881722539663,0.236333340406418,0.242400005459785,0.285600006580353,0.41839998960495,1,1,0.0308690816164017,0.00401394721412875,0,0,0.58823529,92.7,0.23529412,81.75,0.05882353,86,0.11764706,82,NA,NA,NA,0.0695089772343636,0.330517381429672,-0.463952898979187,0.173208177089691,NA,0.695089772343636,8.26293453574181,-46.3952898979187,8.66040885448456,NA,0.71428571,0.5,0.58823529,0.6,1,0.8,0.58823529,0.66666667,0.11764706,1,2,2,2,3,0,5,0.2,0.4,0.4,0.4,0.6,0,4.04474966295987,NA,NA,NA,20,63.06611,20,NA,NA,NA,66.62979,65.45117,71.56362,80,60.4545,80,80,61.21781,80,77.51555,63.03741,80,-1.58403,1.70105,NA,NA,NA,163.86,-39.68,-12.94,NA,NA,NA,118.1,104.96,119.48,113,166.08,178.9,92.84,155.44,154.54,120.797647058824,105.294117647059,119.944705882353,NA,0.05882353,0.58823529,0.23529412,0.11764706,NA,NA,85.9000015258789,92.8,81.6999969482422,81.9499969482422,NA,NA,0.806876242160797,9.39047775268555,-7.09976482391357,-4.52384901046753,NA,NA,2.81671857833862,0.0216599941253662,0.26809486746788,-4.9011697769165,NA,NA,-0.47120988368988,0.0507800988852978,0.334628526121378,0.175081223249435,NA,NA,-47.120988368988,0.507800988852978,8.36571315303445,8.75406116247177,NA,0.5,0.63636364,0.58823529,0.66666667,0.85714286,0.8,0.64705882,17.54545455,NA,0.11764706,NA,0.05882353,0.58823529,0.23529412,NA,82.1900482177734,NA,86.1865005493164,93.069287109375,81.9796752929688,NA,-5.56375503540039,NA,-0.202758997678757,8.5996452331543,-8.49215984344482,NA,-5.4936351776123,NA,2.65971994400024,-0.446636772155762,-0.408788740634918,NA,0.175081223249435,NA,-0.47120988368988,0.0507800988852978,0.334628526121378,NA,8.75406116247177,NA,-47.120988368988,0.507800988852978,8.36571315303445,0.5,0.63636364,0.58823529,0.66666667,0.85714286,0.8,0.64705882,5,83.7953125,19.0890625,0,0,100.629,2,0.4,"2024-06-24",0
