"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piSI%","piSL%","pivFA","pivFC","pivSI","pivSL","piFA-X","piFC-X","piSI-X","piSL-X","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwFA","piwFC","piwSI","piwSL","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Gregory Soto",19677,"2024-08-02","@CLE",2,2024,"BAL","A",29,0,0,108.000112652896,1,0,0,0,0,0,0,0,0.1,6,3,4,4,0,2,0,0,0,0,0,0,54.0000563264481,81.0000844896721,0,0,1,1,1,1,0,0,1,1,0,0.33333333,-0.33333333,11.7253957421829,0,0.75,15.0000156462356,0.75,0.2,21.1664985537725,86.8336140991237,25.702528503886,2750.44415769527,533.233681264751,637.570972530743,1,0.333333333,0.333333333,0.333333333,0,0,0,0,14,17,31,-0.0676519870758057,-0.0727280005812645,0.00507601257413626,-3.05599999427795,-0.322362869977951,0.354066669940948,0.285600006580353,0.285600006580353,0.225600004196167,1,1,-0.143945902585983,-0.0471254204704589,0,1,0.7,98,0.3,87,0.03225806,-0.849802494049072,-0.885677516460419,-4.04667854309082,-9.84086129400465,0.31818182,0.875,0.46666667,0.71428571,0.85714286,0.78571429,0.26666667,0.5,0.09677419,3,0,1,0,3,1,4,0.75,0,0.25,0,0.75,0.25,12.2123233354331,20,46.8332,20,54.74602,51.54254,53.83164,20,78.80332,20,31.17544,58.91551,27.46881,1.29491,6.01946,102.52,-50.24,-61.48,93.6,101.56,100.56,137.46,3.05999999999999,30.54,NA,NA,NA,106.929655172414,53.4496551724138,58.8937931034483,0.13333333,NA,0.56666667,0.3,98.4000015258789,NA,97.8823529411765,87.1111111111111,7.32609272003174,NA,9.4693406048943,0.107945720354716,8.04067802429199,NA,4.90862408806296,1.56784990098741,-0.248868271708488,NA,-0.618543710559607,-0.90239504352212,-6.22170679271221,NA,-3.63849241505651,-10.0266115946902,0.23529412,0.76923077,0.46666667,0.5,0.9,0.78571429,0.43333333,20.52,0.13333333,NA,0.56666667,0.3,98.5650024414062,NA,98.0327938304228,87.2504475911458,6.64213275909424,NA,8.91907905129825,-0.805578867594401,7.08417987823486,NA,4.01551818847656,0.499976317087809,-0.248868271708488,NA,-0.618543710559607,-0.874070070683956,-6.22170679271221,NA,-3.63849241505651,-9.71188967426618,0.23529412,0.76923077,0.46666667,0.5,0.9,0.78571429,0.43333333,4,89.5880737304688,18.1068903605143,0,0,96.6714,1,0.25,"2024-08-02",0
"Gregory Soto",19677,"2024-07-29","NYY",26,2024,"PHI","H",29,0,0,27,1,0,0,0,0,0,0,0,1,7,3,3,3,1,1,0,0,0,0,2,18,9,27,2,0,0,3,1,0,0,0,0,0,0.28571429,0.14285714,0.14285714,3.48223928321469,9,0.5,4,0.666666666666667,0.38461538,15.1664797782898,11.8335202217102,3.67848818451166,652.643326673857,360.018277958679,90.682812007927,3,0,0.75,0.25,0,1,0,0,9,21,30,-0.0146539993584156,-0.0177740007638931,0.00312000070698559,-2.49900007247925,-0.255913972854614,0.0473714284598827,0.0603999979794025,0.0603999979794025,0,1,1,-0.3451227247715,0.0357801561633864,0,0,0.53333333,97.75,0.46666667,86.92857143,NA,-0.767813503742218,-1.44520235061646,-4.79883439838886,-10.3228739329747,0.16666667,0.72222222,0.5,0.5,0.92307692,0.86666667,0.6,0.71428571,0.06666667,1,1,2,1,2,1,4,0.25,0.25,0.5,0.25,0.5,0.25,9.30449328313036,25.70544,43.75252,20,80,69.83258,80,52.44019,80,39.80807,69.54757,76.10469,57.28141,-1.08901,2.44358,114.88,77.58,68.06,116.4,147.6,162.4,135.081428571429,69.6071428571429,101.497142857143,NA,NA,NA,125.156551724138,97.8758620689655,116.733103448276,0.16666667,NA,0.36666667,0.46666667,98.3400024414063,NA,97.3909135298295,86.8071463448661,7.15343322753906,NA,10.4888437444513,-0.813880716051374,8.1908805847168,NA,5.29710873690518,1.97746971675328,-0.147635161876678,NA,-0.630417034029961,-1.45053250715137,-2.95270323753357,NA,-5.73106394572692,-10.3609464796526,0.11111111,0.66666667,0.5,0,0.92857143,0.86666667,0.7,19.86956522,0.16666667,NA,0.36666667,0.46666667,98.393701171875,NA,97.4411399147727,86.8527221679688,6.48767623901367,NA,9.99726382168856,-1.68210165841239,7.19318237304688,NA,4.06801535866477,0.576384748731341,-0.147635161876678,NA,-0.630417034029961,-1.45053250715137,-2.95270323753357,NA,-5.73106394572692,-10.3609464796526,0.11111111,0.66666667,0.5,0,0.92857143,0.86666667,0.7,4,88.0977249145508,-12.3530149459839,0,0,96.7704,1,0.25,"2024-07-29",0
"Gregory Soto",19677,"2024-07-28","CLE",26,2024,"PHI","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,1,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.3043324508413,66.5170884121943,1,0,0.5,0.5,1,0,0,0,5,7,12,0.0663599744439125,0,0.0663599744439125,0.500999987125397,0.0513056851923466,0.876800000667572,1.19000005722046,1.19000005722046,1.3400000333786,1,1,0.0757637768983841,-7.94995336626109e-05,1,0,0.5,98,0.5,86,NA,0.665124237537384,0.0693065822124481,11.0854039589564,1.1551097035408,0.16666667,0.5,0.33333333,0,1,0.75,0.5,0.66666667,0.08333333,0,1,1,1,0,1,2,0,0.5,0.5,0.5,0,0.5,-1.39226871364418,77.26365,49.46426,77.50411,46.17624,78.22062,34.88391,20,70.97228,20,31.50846,70.29138,20.02514,1.27422,5.98842,64.12,129.62,100.18,121.86,109.3,128.44,146.27,26.03,52,NA,NA,NA,119.63,72.745,83.155,0.25,NA,0.25,0.5,98.2000020345052,NA,97.7333374023438,86.0999959309896,6.86083857218425,NA,10.0461654663086,-2.81035168965658,7.30998357137044,NA,6.1485850016276,1.76124588648478,0.420223966240883,NA,0.254104066640139,0.0510390922427177,14.0074655413628,NA,8.47013555467129,0.850651537378629,0.16666667,0.5,0.33333333,0,1,0.75,0.5,16.66666667,0.25,NA,0.25,0.5,98.4721069335938,NA,97.9937337239583,86.3151143391927,6.2357063293457,NA,9.30838012695312,-3.41097704569499,6.1402899424235,NA,4.72692680358887,0.362032492955526,0.420223966240883,NA,0.254104066640139,0.0510390922427177,14.0074655413628,NA,8.47013555467129,0.850651537378629,0.16666667,0.5,0.33333333,0,1,0.75,0.5,2,79.7677383422852,31.5817718505859,0,0,100.443,1,0.5,"2024-07-28",0
"Gregory Soto",19677,"2024-07-24","@MIN",26,2024,"PHI","A",29,0,1,27.000028163224,1,0,0,0,0,0,0,0,0.1,3,1,1,1,0,0,0,1,1,0,0,0,0,27.000028163224,0,1,0,1,0,0,0,1,1,0,0,0,0,4.72206241920756,0,0.5,3.00000312924711,0.5,0.5,12.1664891660311,14.8335389971929,12.1664891660311,652.644007434606,289.151225682498,295.801497607635,1,0,1,0,0,0,0,0,6,6,12,-0.365864008665085,-0.365864008665085,0,-1.02499997615814,-0.10744234919548,3.20499992370605,2.24320006370544,2.24320006370544,NA,0,1,-0.107518516480923,-0.00663562310545937,0,1,0.58333333,97,0.41666667,84.2,NA,-0.790514349937439,0.126783788204193,-11.2930621419634,2.53567576408386,0.25,0.75,0.41666667,1,0.66666667,0.8,0.33333333,0.33333333,0.08333333,0,2,0,0,2,0,2,0,1,0,0,1,0,6.74601329483034,80,43.4067,80,20,68.80993,20,20,58.05785,22.24249,20,62.9507,20,3.35869,9.11513,140.12,119.12,120.84,123.62,-21,3.52000000000001,124.825,37.905,74.6,NA,NA,NA,125.558181818182,13.1581818181818,40.0327272727273,0.08333333,NA,0.5,0.41666667,99.1999969482422,NA,96.6166687011719,84.1599975585937,6.34376049041748,NA,9.23684310913086,-3.3073169708252,7.72998476028442,NA,5.56289545694987,3.21402359008789,-0.506222903728485,NA,-0.2985615208745,0.129359889775515,-50.6222903728485,NA,-4.97602534790834,2.58719779551029,0.25,0.75,0.41666667,1,0.66666667,0.8,0.33333333,17.44444444,0.08333333,NA,0.5,0.41666667,99.1756973266602,NA,96.6344197591146,84.1420776367188,6.36256980895996,NA,9.32846323649088,-3.78565826416016,6.74394989013672,NA,4.78128337860107,1.88735637664795,-0.506222903728485,NA,-0.2985615208745,0.129359889775515,-50.6222903728485,NA,-4.97602534790834,2.58719779551029,0.25,0.75,0.41666667,1,0.66666667,0.8,0.33333333,2,66.7425155639648,-7.95632600784302,0,0,66.7425,0,0,"2024-07-24",0
"Gregory Soto",19677,"2024-07-23","@MIN",26,2024,"PHI","A",29,1,0,0,1,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,0,1,0,0,0,27.000028163224,0,0,0,0,1,0,0,0,0,0,0,0,0.5,-0.5,15.4342290840149,0,0,3.00000312924711,0,1,12.1664891660311,-12.1664891660311,12.1664891660311,0,289.151225682498,295.801497607635,1,0,1,0,0,0,3,81.0000844896721,7,2,9,0.0879480168223381,-0.0448279902338982,0.132776007056236,0.426999986171722,0.0447589084506035,4.24319982528687,1.73360002040863,3.46720004081726,0.879200041294098,1,1,0.0124417627230287,0.00828505204968648,1,0,0.77777778,97.14285714,0.22222222,83,NA,0.146393597126007,-0.131722286343575,2.0913371018001,-6.58611431717873,0,0.5,0.11111111,NA,1,1,0.22222222,NA,0,1,0,0,0,1,0,1,1,0,0,0,1,0,12.0103573889995,20,47.98887,20,62.73544,66.5301,46.4086,20,64.83352,20,20,59.72554,20,2.20798,7.38906,102.92,10.38,24.58,92.76,103.78,103.2,104.7,-42.29,-35.52,NA,NA,NA,96.5422222222222,60.9422222222222,63.6377777777778,0.11111111,NA,0.66666667,0.22222222,95.9000015258789,NA,97.4333292643229,83.1500015258789,7.73611927032471,NA,10.1772588094076,-3.44889736175537,6.64678955078125,NA,5.87156677246094,4.75420427322388,-0.0633736774325371,NA,0.209134828299284,-0.134879227727652,-6.33736774325371,NA,3.48558047165473,-6.74396138638258,0,0.33333333,0.11111111,NA,1,1,0.33333333,15.85714286,NA,NA,0.77777778,0.22222222,NA,NA,97.0564400809152,83.0036010742188,NA,NA,9.61906542096819,-3.96267986297607,NA,NA,4.96091297694615,4.13188982009888,NA,NA,0.145761150866747,-0.134879227727652,NA,NA,2.08230215523924,-6.74396138638258,0,0.25,0.11111111,NA,1,1,0.44444444,1,91.7796630859375,-27.1907596588135,0,0,91.7797,0,0,"2024-07-23",0
"Gregory Soto",19677,"2024-07-19","@PIT",26,2024,"PHI","A",29,0,0,0,1,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,1,1,0,0,0,0,0,0,0,4.32832908401489,0,0.4,2,0.4,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,76.5491818091038,114.84853560366,3,0.2,0.6,0.2,0,0,0,0,6,13,19,0.056879997253418,-0.0459360033273697,0.102816000580788,0.521000027656555,0.0519182831048965,1.01851999759674,1.07279992103577,1.07279992103577,1.1003999710083,1,1,0.00764174247160554,0.0482039919151809,0,0,0.55555556,97.7,0.44444444,85.375,0.05263158,-0.219269335269928,-0.0735584497451782,-2.19269335269928,-0.919480621814728,0.14285714,0.54545455,0.38888889,1,1,1,0.61111111,0.4,0,1,2,2,1,3,1,5,0.2,0.4,0.4,0.2,0.6,0.2,3.84498031771209,20,29.89114,20,80,69.2116,66.06527,75.2871,73.90725,61.44413,80,71.43864,64.25021,-1.88099,1.25561,98.2,83.36,50.52,121.72,114.2,129.56,140.57,124.665,152.19,NA,NA,NA,128.791111111111,117.137777777778,135.226666666667,0.05555556,NA,0.5,0.44444444,98.4000015258789,NA,97.4666680230035,85.2125015258789,5.97576141357422,NA,9.90461730957031,-5.26172590255737,6.24695825576782,NA,5.5629514058431,2.79440855979919,-0.0210469514131546,NA,-0.202115077525377,-0.0341667048633099,-2.10469514131546,NA,-2.2457230836153,-0.427083810791373,0,0.58333333,0.38888889,NA,1,1,0.66666667,14.21428571,0.05555556,NA,0.5,0.44444444,98.3207015991211,NA,97.4109700520833,85.1345977783203,5.58976984024048,NA,9.33731842041016,-6.37944602966309,6.00202989578247,NA,4.62986458672418,1.67100882530212,-0.0210469514131546,NA,-0.217524670064449,-0.0341667048633099,-2.10469514131546,NA,-2.41694077849388,-0.427083810791373,0.14285714,0.54545455,0.38888889,1,1,1,0.61111111,5,77.48271484375,-6.94214477539063,0,0,97.0577,2,0.4,"2024-07-19",0
"Gregory Soto",19677,"2024-07-13","OAK",26,2024,"PHI","H",29,0,0,0,1,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-65.1855141064924,-66.6847344309602,0,0,0,0,0,0,1,27.000028163224,1,4,5,0.0642420426011086,0,0.0642420426011086,0.437000006437302,0.0447516664862633,2.48979997634888,1.24489998817444,2.48979997634888,0.881399989128113,1,1,0.0258020889014006,9.09570977564167e-10,1,0,0.2,99,0.8,86.5,NA,0.0572940893471241,0.209018498659134,5.72940893471241,5.22546246647835,0.75,1,0.8,0.33333333,1,0.5,0.2,NA,0.4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.80619406156778,76.49718,49.14874,51.50019,NA,NA,NA,62.27224,80,31.17283,70.41355,80,31.54801,-1.14281,2.36288,NA,NA,NA,NA,NA,NA,141.31,122.81,143.01,NA,NA,NA,133.012,125.652,142.96,0.2,NA,NA,0.8,99,NA,NA,86.7249984741211,9.12963104248047,NA,NA,-4.51086235046387,6.23745584487915,NA,NA,2.59833145141602,0.057969942688942,NA,NA,0.19989300146699,5.7969942688942,NA,NA,4.99732503667474,0.75,1,0.8,0.33333333,1,0.5,0.2,23,NA,NA,0.2,0.8,NA,NA,98.9929962158203,86.7002487182617,NA,NA,8.88615989685059,-5.55328702926636,NA,NA,5.27291011810303,1.17107164859772,NA,NA,0.057969942688942,0.19989300146699,NA,NA,5.7969942688942,4.99732503667474,0.75,1,0.8,0.33333333,1,0.5,0.2,0,NA,NA,0,NA,NA,0,NA,"2024-07-13",0
"Gregory Soto",19677,"2024-07-12","OAK",26,2024,"PHI","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-17.9405169074213,18.1856412207288,0,0,0,1,0,0,0,0,2,9,11,0.00361999962478876,0,0.00361999962478876,0.500999987125397,0.0513056851923466,0.0468666665256023,0.060199998319149,0.060199998319149,NA,0,1,0.0787494257092476,-0.001509035189661,0,0,0.36363636,98.75,0.63636364,87,NA,0.136599108576775,0.645849287509918,3.41497771441936,9.22641839299883,0.5,0.71428571,0.63636364,0.5,0.8,0.71428571,0.63636364,1,0.18181818,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.71377784299991,48.13005,65.01572,29.85971,80,71.39371,80,80,69.63498,80,80,74.98946,80,-2.99821,-0.42022,98.86,100.74,103.04,102,140.64,155.8,141.825714285714,122.837142857143,151.18,NA,NA,NA,126.772727272727,122.056363636364,143.267272727273,0.18181818,NA,0.18181818,0.63636364,99.3499984741211,NA,97.9499969482422,86.971426827567,6.05466842651367,NA,10.9513149261475,-1.61173847743443,8.1848087310791,NA,5.49617671966553,1.33148642948696,0.0305310264229774,NA,0.10757814347744,0.653094410896301,1.52655132114887,NA,5.37890717387199,9.32992015566145,0.66666667,0.625,0.63636364,0.5,0.8,0.71428571,0.72727273,16.71428571,0.18181818,NA,0.18181818,0.63636364,99.3128967285156,NA,97.8842010498047,86.9029715401786,5.53205013275146,NA,10.3006248474121,-2.34340476989746,7.30572986602783,NA,4.21841478347778,-0.104489207267761,0.0305310264229774,NA,0.10757814347744,0.653094410896301,1.52655132114887,NA,5.37890717387199,9.32992015566145,0.66666667,0.625,0.63636364,0.5,0.8,0.71428571,0.72727273,1,79.8196411132812,39.7737121582031,0,0,79.8196,0,0,"2024-07-12",0
"Gregory Soto",19677,"2024-07-09","LAD",26,2024,"PHI","H",29,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,0,2,0,0,0,0,3,27,18,9,1.5,0,0,1,0,0,0,0,0,0,0.5,0.33333333,0.16666667,5.74270129805534,0,0.25,3,1,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.5491818091038,78.3097583844777,1,0,1,0,0,0,1,9,13,16,29,0.00261601433157921,-0.011041977442801,0.0136579917743802,0.500999987125397,0.0513056851923466,0.135499998927116,0.0504000000655651,0.0504000000655651,0.0199999995529652,1,1,-0.0622530840337276,0.0815594630174376,0,0,0.48275862,98,0.51724138,87.2,NA,-0.627602696418762,0.33473527431488,-4.48287640299116,2.23156849543254,0.26315789,0.8,0.44827586,0.4,0.75,0.61538462,0.34482759,0.5,0.17241379,0,1,0,0,0,1,1,0,1,0,0,0,1,2.68815351339258,57.89415,59.42937,51.91986,50.22245,61.24463,40.68529,46.40973,80,32.26436,52.25081,79.13835,36.86509,-0.01442,4.05546,97.54,54.78,49.5,121.7,75.08,91.64,145.794666666667,73.1266666666667,104.673333333333,NA,NA,NA,129.99724137931,70.5696551724138,91.1158620689655,0.17241379,NA,0.31034483,0.51724138,97.7200012207031,NA,97.9333360460069,87.1533365885417,6.94676513671875,NA,10.1193644205729,-1.87374827067057,8.12563781738281,NA,4.99091932508681,1.38890202840169,-0.520539224147797,NA,-0.121052756905556,0.322693541646004,-10.4107844829559,NA,-1.34503063228395,2.15129027764002,0.28571429,0.6,0.44827586,0.25,0.77777778,0.61538462,0.51724138,20.65217391,0.17241379,NA,0.31034483,0.51724138,97.601318359375,NA,97.8034125434028,86.9967447916667,6.403759765625,NA,9.91307237413194,-2.73136291503906,7.12768783569336,NA,3.90557776557075,-0.127146021525065,-0.520539224147797,NA,-0.121052756905556,0.322693541646004,-10.4107844829559,NA,-1.34503063228395,2.15129027764002,0.28571429,0.6,0.44827586,0.25,0.77777778,0.61538462,0.51724138,1,102.047538757324,4.52791929244995,0,0,102.048,1,1,"2024-07-09",0
"Gregory Soto",19677,"2024-07-06","@ATL",26,2024,"PHI","A",29,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,52.9267571299725,54.144034788745,1,0,1,0,0,0,0,0,8,12,20,0.00649202801287174,-0.00154801132157445,0.00804003980010748,0.506999969482422,0.0515243895351887,0.0920999944210052,0.112399995326996,0.112399995326996,0.0511999987065792,1,1,0.0532327890396118,0.0172561187359472,0,0,0.35,97.42857143,0.65,85.46153846,NA,0.123331502079964,0.307452738285065,1.76187860114234,2.36502106373127,0.42857143,0.66666667,0.5,0.5,1,0.7,0.3,0.25,0.15,0,1,0,0,0,1,1,0,1,0,0,0,1,1.5284514095499,20,60.60075,20,63.04264,58.07553,54.16393,24.22879,72.79323,20,20.10464,74.16181,20,1.9827,7.05114,82.22,-58.38,-62.58,112.6,128.16,140.28,133.338461538462,48.1723076923077,80.6076923076923,NA,NA,NA,123.042,57.514,81.207,0.1,NA,0.25,0.65,97.9499969482422,NA,97.2200012207031,85.4461576021635,6.75642585754395,NA,9.61339263916016,-3.59521983220027,8.44793605804443,NA,5.03822441101074,2.06769092266376,-0.147431693971157,NA,0.271109119057655,0.307506054639816,-7.37158469855785,NA,5.42218238115311,2.36543118953705,0.42857143,0.66666667,0.5,0.5,1,0.7,0.3,17.25,0.1,NA,0.25,0.65,98.3600997924805,NA,97.6766784667969,85.8651123046875,5.78491497039795,NA,9.27639236450195,-4.24104778583233,7.35904026031494,NA,4.18594207763672,0.998798810518705,-0.147431693971157,NA,0.271109119057655,0.307506054639816,-7.37158469855785,NA,5.42218238115311,2.36543118953705,0.4,0.6,0.45,0.66666667,1,0.77777778,0.25,1,99.862548828125,3.66851139068604,0,0,99.8625,1,1,"2024-07-06",0
"Gregory Soto",19677,"2024-07-04","@CHC",26,2024,"PHI","A",29,0,0,9,1,0,0,0,0,0,0,0,1,6,2,1,1,0,0,0,1,0,0,1,9,0,18,1,0,0,3,1,0,0,0,0,0,0.16666667,0,0.16666667,2.67617353719961,0,0.4,2,0.5,0.66666667,4.1664797782898,4.8335202217102,5.67848818451166,217.547775557952,100.171606488235,139.014259199392,3,0,0.75,0.25,0,0,0,0,6,18,24,-0.000343997468007728,-0.000443987839389592,9.9990371381864e-05,-0.531000018119812,-0.0569131821393967,0.00499999988824129,0,0,NA,0,1,-0.0343997478485107,-0.0343997472908235,0,0,0.33333333,97.875,0.66666667,85.375,NA,-0.293017119169235,-0.171346694231033,-3.66271398961544,-1.07091683894396,0.57142857,0.6,0.58333333,0.625,0.83333333,0.71428571,0.41666667,0.83333333,0.16666667,0,2,2,1,3,0,4,0,0.5,0.5,0.25,0.75,0,2.32904052309082,59.00969,52.81494,76.92566,77.82098,65.36867,78.00783,65.68317,65.76131,57.90147,73.5274,69.64043,71.13253,-1.33626,2.0727,89.8,68.14,54.42,101.68,123.74,127.8,137.355,120.675,140.16,NA,NA,NA,123.978333333333,114.746666666667,126.8675,0.125,NA,0.20833333,0.66666667,98.5,NA,97.2399963378906,85.375,5.98777325948079,NA,9.77695083618164,-2.60984349250793,7.41970062255859,NA,4.43432083129883,1.71555888652802,-0.446966946125031,NA,0.148624129593372,-0.178439795970917,-14.8988982041677,NA,2.97248259186745,-1.11524872481823,0.5,0.64285714,0.58333333,0.6,0.77777778,0.71428571,0.58333333,15.16666667,0.125,NA,0.20833333,0.66666667,98.7512613932292,NA,97.5160217285156,85.6195755004883,5.37196350097656,NA,9.19944000244141,-3.44642806053162,6.63434346516927,NA,3.61418991088867,0.689921736717224,-0.446966946125031,NA,0.148624129593372,-0.178439795970917,-14.8988982041677,NA,2.97248259186745,-1.11524872481823,0.4,0.71428571,0.58333333,0.5,0.8,0.71428571,0.58333333,4,73.7354125976562,1.95785284042358,0,0,89.6279,0,0,"2024-07-04",0
"Gregory Soto",19677,"2024-07-02","@CHC",26,2024,"PHI","A",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-17.9405169074213,18.1856412207288,0,0,0,1,0,0,1,9,5,9,14,0.0340519994497299,0,0.0340519994497299,0.468999981880188,0.0502679497003555,0.454933345317841,0.695200026035309,0.695200026035309,0.376399993896484,1,1,0.0750330314040184,-0.000182507035576276,0,0,0.42857143,96.66666667,0.57142857,84.5,NA,0.382551848888397,0.399896562099457,6.37586414813995,4.99870702624321,0,0.75,0.42857143,NA,0.83333333,0.83333333,0.57142857,0.66666667,0.07142857,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.71377784299991,56.68644,36.43906,53.13549,69.32956,67.33493,80,80,72.56382,80,80,72.60901,80,-2.66726,0.0762,NA,NA,NA,107.08,117.16,131.72,138.66,129.94,162.11,NA,NA,NA,125.125714285714,124.462857142857,149.085714285714,0.07142857,NA,0.35714286,0.57142857,97.8000030517578,NA,96.1400024414063,84.3874969482422,9.16216659545898,NA,8.96850433349609,-4.22060775756836,6.74863815307617,NA,4.44543075561523,2.69143772125244,0.32400244474411,NA,0.0635716505348682,0.403629504144192,32.400244474411,NA,1.27143301069736,5.0453688018024,0,0.6,0.42857143,NA,0.83333333,0.83333333,0.71428571,14,NA,NA,0.42857143,0.57142857,NA,NA,96.6964721679688,84.638916015625,NA,NA,8.38527361551921,-5.32286024093628,NA,NA,3.97547181447347,1.62990415096283,NA,NA,0.387574095278978,0.403629504144192,NA,NA,6.45956825464964,5.0453688018024,0,0.6,0.42857143,NA,0.83333333,0.83333333,0.71428571,1,93.4599533081055,51.6470146179199,0,0,93.46,0,0,"2024-07-02",0
