"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvFS","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwFS","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piFS%","piSI%","piSL%","pivCH","pivFA","pivFC","pivFS","pivSI","pivSL","piCH-X","piFA-X","piFC-X","piFS-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piFC-Z","piFS-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwFC","piwFS","piwSI","piwSL","piwCH/C","piwFA/C","piwFC/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"A.J. Puk",19343,"2024-09-08","@HOU",15,2024,"ARI","A",29,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,2,9,0,4.5,2,0,0,1,3,1,1,0,0,0,0.28571429,0,0.28571429,2.98501480410632,0,0.142857142857143,0.5,0.2,1,1.1664797782898,-1.1664797782898,3.4344923876226,0,30.967621390532,84.7864770217853,0.333333333,0.2,0.2,0.6,0.333333333,0,2,9,6,20,26,0.0530840009450912,-0.0247980002313852,0.0778819993138313,0.953999996185303,0.101112879812717,0.474200010299683,0.54559999704361,0.706400036811829,0.147399991750717,1,1,0.0950072929263115,0.0169370339233305,0,0,0.46153846,96.75,0.53846154,85.42857143,NA,NA,NA,0.153052777051926,0.571686446666718,NA,1.27543980876605,4.08347461904798,NA,0.5625,0.6,0.57692308,0.44444444,0.83333333,0.6,0.38461538,0.85714286,0.23076923,0,4,1,2,2,1,5,0,0.8,0.2,0.4,0.4,0.2,0.770735199234747,NA,NA,NA,NA,80,68.42117,80,80,57.26171,80,64.59382,56.82974,62.81009,NA,NA,NA,79.38293,65.24169,80,-1.70004,1.52703,NA,NA,NA,121.42,108.24,124.08,99.96,86.88,94.64,119.32,126.5,132.36,NA,NA,NA,119.463846153846,117.250769230769,127.406153846154,0.42307692,NA,0.03846154,0.53846154,NA,96.718184037642,NA,95.9000015258789,85.3214285714286,NA,9.03673761541193,NA,11.9843339920044,-1.7988703591483,NA,8.45333030007102,NA,5.88878870010376,-0.0242162730012621,NA,0.102052394300699,NA,0.054773960262537,0.56639925763011,NA,0.927749039097266,NA,5.4773960262537,4.04570898307221,NA,0.53846154,0.61538462,0.57692308,0.28571429,0.875,0.6,0.5,17.15789474,NA,0.42307692,NA,NA,0.03846154,0.53846154,NA,97.0362215909091,NA,NA,96.256103515625,85.6049630301339,NA,7.90089416503906,NA,NA,11.0574998855591,-2.8578006199428,NA,7.09011008522727,NA,NA,4.41251993179321,-1.59124265398298,NA,0.102052394300699,NA,NA,0.054773960262537,0.56639925763011,NA,0.927749039097266,NA,NA,5.4773960262537,4.04570898307221,0.53846154,0.61538462,0.57692308,0.28571429,0.875,0.6,0.5,5,87.6638916015625,24.6143676757812,0,0,104.042,2,0.4,"2024-09-08",0
"A.J. Puk",19343,"2024-09-04","@SFG",15,2024,"ARI","A",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-68.8852321104793,-66.6845831899186,0,0,0,0,0,0,0,0,3,9,12,0.0255080014467239,0,0.0255080014467239,0.474000006914139,0.0503987222909927,0.339066684246063,0.558600008487701,0.558600008487701,0.407799988985062,1,1,0.075658492743969,-0.000428449121598243,0,0,0.75,96.33333333,0.25,85,NA,NA,NA,0.5013228058815,0.297614932060242,NA,5.57025339868334,9.92049773534139,NA,0.42857143,0.8,0.58333333,0,0,0,0.41666667,0.66666667,0.58333333,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.8361850727272,NA,NA,NA,NA,80,71.26957,67.63806,32.17441,59.20903,20,76.21401,49.62969,75.69478,NA,NA,NA,80,64.42011,66.04277,-1.95689,1.14176,NA,NA,NA,121.4,129.22,142.06,100.28,67.68,72.76,117.06,116.42,123.24,NA,NA,NA,118.555,120.891666666667,131.58,0.66666667,NA,0.08333333,0.25,NA,96.25,NA,95.6999969482422,84.8666687011719,NA,7.5699896812439,NA,11.4354667663574,-2.23841460545858,NA,8.59881496429443,NA,3.96964049339294,-0.302460094292959,NA,0.467222012579441,NA,0.039364367723465,0.301072288304567,NA,5.84027515724301,NA,3.9364367723465,10.0357429434856,NA,0.66666667,0.66666667,0.66666667,0,0,0,0.5,15.77777778,NA,0.66666667,NA,NA,0.08333333,0.25,NA,96.2683410644531,NA,NA,95.7024993896484,84.8258666992188,NA,6.58484888076782,NA,NA,10.7981004714966,-3.50825309753418,NA,7.63486480712891,NA,NA,2.70635008811951,-1.88684670130412,NA,0.467222012579441,NA,NA,0.039364367723465,0.301072288304567,NA,5.84027515724301,NA,NA,3.9364367723465,10.0357429434856,0.66666667,0.66666667,0.66666667,0,0,0,0.5,0,NA,NA,0,NA,NA,0,NA,"2024-09-04",0
"A.J. Puk",19343,"2024-09-03","@SFG",15,2024,"ARI","A",29,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-68.8853883426062,-66.6847344309602,0,0,0,0,0,0,0,0,2,3,5,0.00901800021529198,0,0.00901800021529198,0.308999985456467,0.032854862511158,0.31700000166893,0.158500000834465,0.31700000166893,0.302400022745132,1,1,0.0284479502588511,-2.02654400205393e-10,0,0,0.4,96,0.6,84.66666667,NA,NA,NA,0.18390217423439,0.0824104025959969,NA,9.19510871171951,2.74701341986656,NA,0.5,0,0.4,0,NA,0,0.2,NA,0.4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.8361850727272,NA,NA,NA,NA,20,64.42699,20,NA,NA,NA,61.90727,43.18681,56.90975,NA,NA,NA,20,54.34111,20,2.43811,7.73426,NA,NA,NA,112.84,-15.68,-21.7,NA,NA,NA,84.22,120.7,125.82,NA,NA,NA,95.668,66.148,66.812,0.4,NA,NA,0.6,NA,95.9499969482422,NA,NA,84.7666676839193,NA,7.26652717590332,NA,NA,-2.20957740147909,NA,8.33474826812744,NA,NA,-0.460581461588542,NA,0.185884341597557,NA,NA,0.0833352096378803,NA,9.29421707987785,NA,NA,2.77784032126268,NA,0.33333333,0.5,0.4,0,0,0,0.4,16.5,NA,0.4,NA,NA,NA,0.6,NA,95.9442443847656,NA,NA,NA,84.7733357747396,NA,5.85371971130371,NA,NA,NA,-3.6004368464152,NA,7.07491016387939,NA,NA,NA,-1.97999461491903,NA,0.185884341597557,NA,NA,NA,0.0833352096378803,NA,9.29421707987785,NA,NA,NA,2.77784032126268,0.33333333,0.5,0.4,0,0,0,0.4,0,NA,NA,0,NA,NA,0,NA,"2024-09-03",0
"A.J. Puk",19343,"2024-08-31","LAD",15,2024,"ARI","H",29,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.9588053599737,18.1856412207288,1,0,0.5,0.5,0,0,1,9,5,11,16,0.153239995241165,-0.0682799965143204,0.221519976854324,1.56400001049042,0.157979801297188,2.57649993896484,2.09800004959106,2.58599996566772,2.44200015068054,1,1,0.0422003902494907,0.0172756426910465,1,0,0.4375,95.71428571,0.5625,85.44444444,NA,NA,NA,0.0691898614168167,0.237987950444221,NA,0.98842659166881,2.64431056049135,NA,0.44444444,0.57142857,0.5,0.75,0.75,0.75,0.4375,0.75,0.125,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,-1.0434607875949,NA,NA,NA,NA,65.22214,69.45162,53.94156,80,45.91107,80,51.87233,51.6674,49.69384,NA,NA,NA,71.08057,58.12527,71.80236,-1.18425,2.30072,NA,NA,NA,121.62,91.38,97.94,93.78,221.9,244.12,98.46,113.84,117.68,NA,NA,NA,103.3725,128.48625,136.4525,0.25,NA,0.1875,0.5625,NA,96.375,NA,94.6333312988281,85.3111097547743,NA,7.90465927124023,NA,10.278387705485,-1.94996049669054,NA,7.9218168258667,NA,4.27529780069987,0.0161791808075375,NA,-0.350902631878853,NA,0.420223966240883,0.23931573331356,NA,-8.77256579697132,NA,14.0074655413628,2.65906370348401,NA,0.375,0.625,0.5,0.66666667,0.8,0.75,0.5,18.75,NA,0.25,NA,NA,0.1875,0.5625,NA,96.4575042724609,NA,NA,94.7092692057292,85.3924560546875,NA,6.67934989929199,NA,NA,9.46476618448893,-3.3301321665446,NA,6.94267511367798,NA,NA,3.15828005472819,-1.41111511654324,NA,-0.350902631878853,NA,NA,0.420223966240883,0.23931573331356,NA,-8.77256579697132,NA,NA,14.0074655413628,2.65906370348401,0.28571429,0.66666667,0.5,0.5,0.83333333,0.75,0.5625,2,89.4866180419922,18.0366516113281,0,0,104.794,1,0.5,"2024-08-31",0
"A.J. Puk",19343,"2024-08-29","NYM",15,2024,"ARI","H",29,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,6.00432989921573,5.81251197675874,1,0,1,0,0,0,0,0,3,8,11,0.122940003871918,0,0.122940003871918,0.689000010490417,0.0695959627628326,2.36199998855591,1.07400000095367,2.14800000190735,1.85399997234344,1,1,0.0517411977052689,0.000307915109114099,1,0,0.45454545,97,0.54545455,86,NA,NA,NA,0.111320063471794,0.367077738046646,NA,2.22640126943588,6.11796230077744,NA,0.57142857,0.75,0.63636364,0.5,1,0.71428571,0.36363636,0.5,0.18181818,1,0,0,0,1,0,1,1,0,0,0,1,0,-0.942387072532301,NA,NA,NA,NA,80,73.15693,80,NA,NA,NA,52.65923,65.73437,36.35929,NA,NA,NA,75.46058,74.04361,65.75815,-1.45636,1.89255,NA,NA,NA,113.34,115.88,129.86,NA,NA,NA,154.78,132.36,147.22,NA,NA,NA,135.943636363636,124.869090909091,139.329090909091,0.45454545,NA,NA,0.54545455,NA,97.0599975585938,NA,NA,85.7000020345052,NA,7.76862564086914,NA,NA,-2.07824023564657,NA,8.39699172973633,NA,NA,-1.10967016220093,NA,0.112455744296312,NA,NA,0.371503505855799,NA,2.24911488592625,NA,NA,6.19172509759665,NA,0.5,0.8,0.63636364,0.66666667,0.75,0.71428571,0.45454545,21.33333333,NA,0.45454545,NA,NA,NA,0.54545455,NA,97.1363220214844,NA,NA,NA,85.7672017415365,NA,6.388330078125,NA,NA,NA,-3.43451849619548,NA,7.38807601928711,NA,NA,NA,-2.57132164637248,NA,0.112455744296312,NA,NA,NA,0.371503505855799,NA,2.24911488592625,NA,NA,NA,6.19172509759665,0.5,0.8,0.63636364,0.66666667,0.75,0.71428571,0.45454545,1,76.8715438842773,-34.2807502746582,0,0,76.8715,0,0,"2024-08-29",0
"A.J. Puk",19343,"2024-08-25","@BOS",15,2024,"ARI","A",29,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-68.8852321104793,-66.6845831899186,0,0,0,0,0,0,1,9,4,13,17,0.0965799987316132,0,0.0965799987316132,0.546999990940094,0.0526974946260452,1.23053336143494,1.78559994697571,1.78559994697571,1.00240004062653,1,1,0.0788430795073509,-0.00035678912430083,1,0,0.64705882,96.45454545,0.35294118,85.16666667,NA,NA,NA,0.0957985445857048,0.69182151556015,NA,0.870895859870044,11.5303585926692,NA,0.5,0.66666667,0.58823529,0.25,0.83333333,0.6,0.52941176,1,0.23529412,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.8361850727272,NA,NA,NA,NA,78.63755,65.75184,76.05532,80,80,80,80,77.17993,80,NA,NA,NA,80,73.43684,80,-2.94986,-0.3477,NA,NA,NA,148.76,119.74,144.54,109.7,172.96,182.22,148.34,166.68,212.5,NA,NA,NA,144.016470588235,142.568235294118,172.958823529412,0.52941176,NA,0.11764706,0.35294118,NA,96.4444444444444,NA,96.1500015258789,84.8499959309896,NA,7.42430538601345,NA,10.7674140930176,-3.29941050211589,NA,8.31336805555556,NA,4.37383699417114,-2.10330931345622,NA,0.00161286070942879,NA,0.094138327986002,0.677837628871202,NA,0.0179206745492087,NA,4.7069163993001,11.29729381452,NA,0.5,0.63636364,0.58823529,0,0.71428571,0.5,0.64705882,18.5,NA,0.52941176,NA,NA,0.11764706,0.35294118,NA,96.5585530598958,NA,NA,96.2399978637695,84.921630859375,NA,6.43239212036133,NA,NA,9.82139015197754,-4.48760350545247,NA,7.48737250434028,NA,NA,3.3430449962616,-3.45339488983154,NA,0.00161286070942879,NA,NA,0.094138327986002,0.677837628871202,NA,0.0179206745492087,NA,NA,4.7069163993001,11.29729381452,0.5,0.63636364,0.58823529,0,0.71428571,0.5,0.64705882,0,NA,NA,0,NA,NA,0,NA,"2024-08-25",0
"A.J. Puk",19343,"2024-08-24","@BOS",15,2024,"ARI","A",29,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,2,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-18.9588053599737,-18.3531359984531,2,0,1,0,0,0,0,0,3,9,12,0.0322679989039898,-0.0188479982316494,0.0511159971356392,0.546999990940094,0.0526974946260452,0.571699976921082,0.667200028896332,0.667200028896332,0.490399986505508,1,1,0.0344462767243385,0.0219959135968343,0,0,0.83333333,95.4,0.16666667,85,NA,NA,NA,0.962229490280151,-0.564959764480591,NA,9.62229490280151,-28.2479882240295,NA,0.5,0.625,0.58333333,0.5,0.4,0.42857143,0.66666667,0.75,0.33333333,0,2,0,0,0,2,2,0,1,0,0,0,1,-0.942387072532301,NA,NA,NA,NA,80,47.79543,80,76.88617,80,80,20,45.68443,20,NA,NA,NA,78.56371,67.09425,80,-1.64915,1.60337,NA,NA,NA,122.62,130.88,136.02,98.74,115.58,124.92,94.08,36.72,39,NA,NA,NA,103.933333333333,106.261666666667,113.375,0.25,NA,0.58333333,0.16666667,NA,95.6333312988281,NA,95.2857142857143,84.8500061035156,NA,7.86823654174805,NA,12.1576472691127,-0.872999131679535,NA,7.45549583435059,NA,3.01671164376395,-1.89716911315918,NA,0.53844803571701,NA,0.435606345534325,-0.57394789904356,NA,17.9482678572337,NA,6.22294779334749,-28.697394952178,NA,0.4,0.71428571,0.58333333,0.5,0.4,0.42857143,0.58333333,16.625,NA,0.25,NA,NA,0.58333333,0.16666667,NA,95.5975341796875,NA,NA,95.242919921875,84.8360443115234,NA,7.06427319844564,NA,NA,11.3042569841657,-2.09024000167847,NA,6.74430338541667,NA,NA,1.92501858302525,-3.09286999702454,NA,0.53844803571701,NA,NA,0.435606345534325,-0.57394789904356,NA,17.9482678572337,NA,NA,6.22294779334749,-28.697394952178,0.5,0.625,0.58333333,0.5,0.4,0.42857143,0.66666667,2,99.6401062011719,-6.27303409576416,0,0,104.975,1,0.5,"2024-08-24",0
"A.J. Puk",19343,"2024-08-20","@MIA",15,2024,"ARI","A",29,0,0,0,1,0,0,0,0,0,1,0,1.2,6,1,0,0,0,0,0,0,0,0,2,10.8000041198746,0,5.40000205993731,2,0,0,1,2,1,0,0,0,0,0.33333333,0,0.33333333,2.11156241929506,0,0.166666666666667,0.600000228881923,0.25,1,0.766478862762102,-0.766478862762102,2.58088964237113,0,20.9823131859177,64.1585490194796,0.5,0.25,0.25,0.5,0,0,0,0,6,14,20,0.182799994945526,-0.0361999981105328,0.218999996781349,1.06499993801117,0.105970144271851,1.48399996757507,1.86066663265228,2.08999991416931,1.88999998569489,1,1,0.0777413994073868,0.0454391928700039,1,0,0.75,96.53333333,0.25,85.8,NA,NA,NA,1.01401126384735,-0.527777671813965,NA,6.76007509231567,-10.5555534362793,NA,0.4,0.7,0.55,0.25,0.71428571,0.54545455,0.5,0.66666667,0.25,2,2,0,0,2,2,4,0.5,0.5,0,0,0.5,0.5,1.38366540408113,NA,NA,NA,NA,53.37609,74.44705,40.23879,80,71.19936,80,58.57544,50.45028,52.68767,NA,NA,NA,58.5848,68.43033,46.83031,-0.40793,3.4652,NA,NA,NA,124.08,93.28,134.7,153.58,147.98,185.02,107.3,192.06,192.16,NA,NA,NA,121.36,120.71,151.581,0.7,NA,0.05,0.25,NA,96.5,NA,96.5,85.5400024414062,NA,7.98928887503488,NA,11.868034362793,-1.5347562789917,NA,8.26154708862305,NA,2.13590598106384,-1.31349983215332,NA,0.986373879015446,NA,0.039364367723465,-0.532563865184784,NA,7.04552770725318,NA,3.9364367723465,-10.6512773036957,NA,0.33333333,0.72727273,0.55,0,0.75,0.54545455,0.55,19.92857143,NA,0.7,NA,NA,0.05,0.25,NA,96.5487932477679,NA,NA,96.4809036254883,85.5413818359375,NA,7.00435311453683,NA,NA,10.8985004425049,-2.48103408813477,NA,7.12177549089704,NA,NA,0.859583020210266,-2.88059387207031,NA,0.986373879015446,NA,NA,0.039364367723465,-0.532563865184784,NA,7.04552770725318,NA,NA,3.9364367723465,-10.6512773036957,0.33333333,0.72727273,0.55,0,0.75,0.54545455,0.55,4,92.3536834716797,15.5605726242065,1,0.25,98.0353,1,0.25,"2024-08-20",0
"A.J. Puk",19343,"2024-08-18","@TBR",15,2024,"ARI","A",29,0,0,0,1,0,0,0,0,0,0,0,0.2,4,0,0,0,0,1,1,1,0,0,0,0,13.500014081612,0,0,0,0,1,0,0,0,0,1,0,0,0.25,-0.25,9.17835408401489,0,0,1.50000156462356,0,1,12.1664891660311,-12.1664891660311,12.1664891660311,0,305.563202866503,295.801497607635,1,0,1,0,0,0,0,0,4,8,12,0.0213999822735786,-0.272936046123505,0.294336020946503,0.0439999997615814,0.00483250617980957,3.3540666103363,2.20840001106262,2.20840001106262,4.29260015487671,1,1,-0.0298897717148066,0.0362700809810656,0,0,0.41666667,96.2,0.58333333,85.42857143,NA,NA,0.33333333,0.250032395124435,0.0637092292308807,NA,5.00064790248871,0.910131846155439,NA,0.57142857,0.6,0.58333333,0.5,0.66666667,0.57142857,0.41666667,0.25,0.25,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,12.1387172795058,NA,NA,NA,NA,80,80,80,20,65.03439,20,68.14908,51.82431,64.51169,NA,NA,NA,53.36078,64.10969,35.32211,-0.08338,3.95202,NA,NA,NA,160.34,112.8,156.78,96.76,-226.52,-205.64,115.42,128.94,140.06,NA,NA,NA,123.54,65.6616666666667,86.6233333333333,0.25,NA,0.16666667,0.58333333,NA,96.9000040690104,NA,95.4499969482422,85.3714250837054,NA,9.08544031778971,NA,11.6259155273438,-2.12103080749512,NA,7.7875378926595,NA,3.87496733665466,0.0516358145645687,NA,0.577541664242744,NA,-0.326956421136856,0.0639698766171932,NA,19.2513888080915,NA,-16.3478210568428,0.913855380245618,NA,0.5,0.75,0.58333333,0.5,0.66666667,0.57142857,0.33333333,18.375,NA,0.25,NA,NA,0.16666667,0.58333333,NA,97.1583048502604,NA,NA,95.7151031494141,85.6098458426339,NA,7.87871297200521,NA,NA,10.9328498840332,-3.28423418317522,NA,6.56405321756999,NA,NA,2.78143501281738,-1.53387369428362,NA,0.577541664242744,NA,NA,-0.326956421136856,0.0639698766171932,NA,19.2513888080915,NA,NA,-16.3478210568428,0.913855380245618,0.57142857,0.6,0.58333333,0.5,0.66666667,0.57142857,0.41666667,2,60.167781829834,-3.58171224594116,0,0,60.1678,0,0,"2024-08-18",0
"A.J. Puk",19343,"2024-08-16","@TBR",15,2024,"ARI","A",29,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,1,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.967621390532,66.5170884121943,0,0.5,0,0.5,1,0,0,0,5,7,12,0.209343999624252,0,0.209343999624252,0.853000044822693,0.0936847925186157,2.63199996948242,2.55620002746582,2.77740001678467,1.78979992866516,1,1,0.0793617367744446,0.000176257925995876,1,0,0.5,95.83333333,0.5,85,NA,NA,NA,0.19075483083725,0.592731714248657,NA,3.17924718062083,9.87886190414429,NA,0.16666667,0.5,0.33333333,0,0.66666667,0.5,0.5,0.33333333,0.16666667,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,2.12207275008019,NA,NA,NA,NA,38.32452,73.27469,37.1824,20,59.18632,20,80,55.75604,80,NA,NA,NA,56.81278,65.15612,54.1013,-0.29784,3.63033,NA,NA,NA,101.94,60.66,77.92,108.52,42.2,56.3,110.58,149.34,157.98,NA,NA,NA,107.356666666667,101.923333333333,114.346666666667,0.33333333,NA,0.16666667,0.5,NA,96.0749969482422,NA,95.25,85.0666656494141,NA,8.97225379943848,NA,12.6110181808472,-2.08032766977946,NA,8.40122985839844,NA,4.47031259536743,-0.318865060806274,NA,-0.0502057895064354,NA,0.224439509212971,0.642726313322783,NA,-1.25514473766088,NA,11.2219754606485,10.7121052220464,NA,0.25,0.375,0.33333333,0,0.66666667,0.5,0.66666667,16.77777778,NA,0.33333333,NA,NA,0.16666667,0.5,NA,96.1141052246094,NA,NA,95.3107452392578,85.0604146321615,NA,7.83872509002686,NA,NA,11.4565505981445,-3.101318359375,NA,6.71169281005859,NA,NA,2.9189248085022,-2.0262729326884,NA,-0.0502057895064354,NA,NA,0.224439509212971,0.642726313322783,NA,-1.25514473766088,NA,NA,11.2219754606485,10.7121052220464,0.2,0.42857143,0.33333333,0,0.66666667,0.5,0.58333333,2,85.6037292480469,50.34521484375,0,0,89.9661,0,0,"2024-08-16",0
"A.J. Puk",19343,"2024-08-14","COL",15,2024,"ARI","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,80.8940481410376,114.84853560366,1,0.333333333,0.333333333,0.333333333,0,0,0,0,1,7,8,0.00105998513754457,0,0.00105998513754457,0.510999977588654,0.0516161620616913,0.0139999995008111,0.0319999977946281,0.0319999977946281,NA,0,1,0.0531237609684467,0.0225894658415372,0,0,0.75,96,0.25,86,NA,NA,NA,0.516097187995911,0.237250238656998,NA,8.60161979993184,11.8625119328499,NA,0.5,1,0.75,1,0.5,0.66666667,0.5,1,0.25,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,5.95402401298716,NA,NA,NA,NA,80,65.83977,80,80,50.62496,80,80,47.99684,80,NA,NA,NA,80,58.16222,80,-3.36636,-0.97245,NA,NA,NA,110.54,112.86,114.66,98.5,154.08,158.72,122.6,150.1,159.82,NA,NA,NA,112.05,127.3225,131.4575,0.625,NA,0.125,0.25,NA,95.9,NA,95.6999969482422,85.8500061035156,NA,7.1582649230957,NA,11.0285224914551,-0.921176791191101,NA,7.93579177856445,NA,3.26499485969543,-0.671939730644226,NA,0.307538442313671,NA,0.214739695191383,0.240202039480209,NA,6.15076884627342,NA,21.4739695191383,12.0101019740105,NA,0.5,0.83333333,0.75,1,0.6,0.66666667,0.75,16.2,NA,0.625,NA,NA,0.125,0.25,NA,95.7563781738281,NA,NA,95.4789962768555,85.7095947265625,NA,6.01286201477051,NA,NA,10.233699798584,-2.12845516204834,NA,6.90017623901367,NA,NA,2.18342995643616,-2.17510890960693,NA,0.307538442313671,NA,NA,0.214739695191383,0.240202039480209,NA,6.15076884627342,NA,NA,21.4739695191383,12.0101019740105,0.5,0.83333333,0.75,1,0.6,0.66666667,0.75,3,85.8499145507812,9.50954310099284,0,0,92.9066,0,0,"2024-08-14",0
