"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxSI%","pfxCU%","pfxvFC","pfxvSI","pfxvCU","pfxFC-X","pfxSI-X","pfxCU-X","pfxFC-Z","pfxSI-Z","pfxCU-Z","pfxwFC","pfxwSI","pfxwCU","pfxwFC/C","pfxwSI/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFC%","piSI%","pivCU","pivFC","pivSI","piCU-X","piFC-X","piSI-X","piCU-Z","piFC-Z","piSI-Z","piwCU","piwFC","piwSI","piwCU/C","piwFC/C","piwSI/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jose Alvarado",17780,"2024-07-19","@PIT",26,2024,"PHI","A",29,0,1,54.0000563264481,1,0,0,0,0,0,0,1,0.1,5,2,2,2,0,1,0,0,0,0,1,27.000028163224,27.000028163224,54.0000563264481,1,0.333333333,0,3,0,0,0,1,0,0,0.2,0.2,0,3.89012908401489,0,0.5,9.00000938774135,0.666666666666667,0.33333333,6.16648290753691,47.8335734189112,6.16648290753691,1305.28801486921,147.416529766902,150.807004792197,3,0,1,0,0,0,0,0,8,10,18,-0.792894005775452,-0.973302006721497,0.180408000946045,-2.41499996185303,-0.240657687187195,5.07200002670288,3.51939988136292,3.51939988136292,NA,0,1,-0.147373482584953,-0.00895419911872417,0,1,0.44444444,98.875,0.55555556,94,NA,0.241787672042847,-0.888709604740143,3.02234590053558,-8.88709604740143,0.30769231,0.8,0.44444444,0.5,1,0.75,0.27777778,0.6,0.11111111,2,1,0,0,1,2,3,0.66666667,0.33333333,0,0,0.33333333,0.66666667,2.71431480771707,48.40072,73.66016,43.75368,63.33326,55.21273,23.51167,60.7418,63.11412,26.00037,-0.54194,3.26418,NA,NA,NA,90.54,66.34,74.32,106.6,132.94,151.04,99.4622222222222,103.34,116.942222222222,0.55555556,0.44444444,NA,93.9900024414062,98.8000030517578,NA,-0.25019109249115,6.9095287322998,NA,4.58758354187012,8.90807437896729,NA,-0.904005583375692,0.241687327623367,NA,-9.04005583375692,3.02109159529209,NA,0.27272727,0.71428571,0.44444444,0.66666667,0.8,0.75,0.38888889,19.07692308,NA,0.55555556,0.44444444,NA,93.9072509765625,98.7507858276367,NA,-0.989570426940918,6.40403270721436,NA,3.33983306884766,7.81125640869141,NA,-0.904005583375692,0.241687327623367,NA,-9.04005583375692,3.02109159529209,0.27272727,0.71428571,0.44444444,0.66666667,0.8,0.75,0.38888889,3,102.153788248698,-12.9652226765951,0,0,104.391,3,1,"2024-07-19",0
"Jose Alvarado",17780,"2024-07-13","OAK",26,2024,"PHI","H",29,0,0,9,1,0,0,0,0,0,0,0,1,7,2,1,1,0,2,0,0,0,0,1,9,18,18,0.5,0,0,1,1,2,0,0,0,0,0.14285714,0.28571429,-0.14285714,8.3736678554944,0,0.4,4,0.5,0.75,7.1664797782898,1.8335202217102,8.67848818451166,217.547775557952,171.038880525629,211.511429986591,1,0.5,0.25,0.25,0,0,0,0,16,11,27,0.00100598705466837,-0.00461404677480459,0.00562003348022699,-0.499000012874603,-0.0511008650064468,0.0400857143104076,0.0301999989897013,0.0301999989897013,NA,0,1,-0.0976953729987144,0.122791272422594,0,0,0.55555556,97.13333333,0.44444444,92.91666667,NA,-1.23588228225708,0.114175014197826,-8.2392152150472,0.951458451648553,0.10526316,0.75,0.2962963,0,0.83333333,0.625,0.2962963,0.28571429,0.11111111,2,0,2,0,3,1,4,0.5,0,0.5,0,0.75,0.25,11.0481286714268,20,63.04406,20,20,55.65235,34.44355,20,58.35785,20,2.54915,7.90082,NA,NA,NA,105.4,43.76,56.18,94.1,54.84,59.94,100.377777777778,48.6844444444444,57.8511111111111,0.44444444,0.55555556,NA,92.8833312988281,97.113330078125,NA,-0.207348207632701,8.36009877522786,NA,6.26675351460775,8.85628458658854,NA,0.111141361296177,-1.25515148416162,NA,0.926178010801474,-8.36767656107744,NA,0.11764706,0.6,0.2962963,0,0.83333333,0.625,0.37037037,17.65,NA,0.44444444,0.55555556,NA,92.8530883789062,97.0945393880208,NA,-0.824129899342855,7.84071146647135,NA,4.71602408091227,7.42762196858724,NA,0.111141361296177,-1.25515148416162,NA,0.926178010801474,-8.36767656107744,0.15789474,0.625,0.2962963,0,1,0.625,0.2962963,4,100.038871765137,15.2424621582031,0,0,105.536,3,0.75,"2024-07-13",0
"Jose Alvarado",17780,"2024-07-11","LAD",26,2024,"PHI","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,0,0,0,0,0,0,0.33333333,0.33333333,0,6.88572907925689,0,0,1,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,100.171606488235,102.47548198021,1,0,1,0,0,0,0,0,6,8,14,0.0144520057365298,-0.00932199321687222,0.0237739980220795,0.500999987125397,0.0513056851923466,0.307399988174438,0.340999990701675,0.340999990701675,NA,0,1,0.00761651247739792,0.0393971709724818,0,0,0.64285714,98.44444444,0.35714286,95,NA,0.0901911482214928,0.635638117790222,1.0021238691277,12.7127623558044,0,1,0.42857143,NA,0.83333333,0.83333333,0.42857143,0.66666667,0.07142857,1,0,0,0,0,1,1,1,0,0,0,0,1,3.90090606102421,20,47.75119,20,20,80,24.94411,20,56.31637,20,3.16395,8.82302,NA,NA,NA,95.92,77,77.34,99.24,56.7,65.06,97.1057142857143,69.75,72.9542857142857,0.35714286,0.64285714,NA,94.8200012207031,98.3999972873264,NA,-0.0182532459497452,7.19919755723741,NA,5.52909736633301,8.54850514729818,NA,0.646594259887934,0.0879848189651966,NA,12.9318851977587,0.977609099613296,NA,0,0.75,0.42857143,NA,0.83333333,0.83333333,0.57142857,19.90909091,NA,0.35714286,0.64285714,NA,94.4141235351562,97.9900444878472,NA,-0.779948568344116,6.70046912299262,NA,4.05031204223633,7.15013207329644,NA,0.646594259887934,0.0879848189651966,NA,12.9318851977587,0.977609099613296,0,0.75,0.42857143,NA,0.83333333,0.83333333,0.57142857,1,101.90510559082,-4.87898874282837,0,0,101.905,1,1,"2024-07-11",0
"Jose Alvarado",17780,"2024-07-10","LAD",26,2024,"PHI","H",29,0,0,9,1,0,0,0,0,0,1,0,1,4,2,1,1,0,0,0,0,0,0,0,0,0,18,0,0,0,1,1,2,0,0,0,0,0,0,0,6.03472908401489,0,0.5,2,0.5,0.5,3.1664797782898,5.8335202217102,4.67848818451166,217.547775557952,76.5491818091038,114.84853560366,1,0.5,0.25,0.25,0,0,0,0,7,9,16,0.00260199699550867,-0.0609259754419327,0.0635279715061188,-0.499000012874603,-0.0511008687317371,1.36584997177124,1.45120000839233,1.45120000839233,2.87139987945557,1,1,-0.0114729115739465,0.0133779502306698,0,0,0.5,98,0.5,93.5,NA,-0.757517695426941,-0.00265000388026237,-9.46897119283676,-0.0331250485032797,0.33333333,0.85714286,0.5625,0.66666667,0.83333333,0.77777778,0.4375,0.25,0.125,2,2,0,1,2,1,4,0.5,0.5,0,0.25,0.5,0.25,9.51391878667702,27.41871,71.4726,29.46975,61.67447,40.562,20,46.11304,56.3621,20,0.36689,4.62743,NA,NA,NA,97.74,96.18,96.68,73.72,176.72,177.58,85.73,136.45,137.13,0.5,0.5,NA,93.5749969482422,97.8499984741211,NA,-0.270838469266891,7.09785747528076,NA,5.02877187728882,9.16312122344971,NA,0.0385414659976959,-0.765569012612104,NA,0.481768324971199,-9.56961265765131,NA,0.375,0.75,0.5625,0.66666667,0.83333333,0.77777778,0.5,17.25,NA,0.5,0.5,NA,93.2580261230469,97.5039978027344,NA,-0.80509227514267,6.66274642944336,NA,3.47085618972778,7.76127862930298,NA,0.0385414659976959,-0.765569012612104,NA,0.481768324971199,-9.56961265765131,0.3,1,0.5625,0.66666667,0.83333333,0.77777778,0.375,4,84.9873962402344,7.87194347381592,1,0.25,102.905,2,0.5,"2024-07-10",0
"Jose Alvarado",17780,"2024-07-05","@ATL",26,2024,"PHI","A",29,0,0,27,1,0,0,0,0,0,0,0,1,6,2,3,3,1,1,0,0,0,0,0,0,9,18,0,0,0,1,2,2,0,0,0,0,0,0.16666667,-0.16666667,8.57145129324067,9,0.4,3,0.25,0,19.1664797782898,7.83352022171021,9.19049659073353,652.643326673857,454.507976675204,223.88448361004,0.5,0.4,0.2,0.4,0,0.5,0,0,11,14,25,-0.053567998111248,-0.0982600003480911,0.0446919985115528,-2.49300003051758,-0.253353655338287,0.477200001478195,0.336000025272369,0.336000025272369,1.84800004959106,1,1,-0.177955120801926,0.0657003053255772,0,0,0.66666667,98,0.33333333,91.25,0.04,-0.934119343757629,-0.466410905122757,-5.83824589848518,-5.83013631403446,0.21428571,0.9,0.5,0.66666667,0.66666667,0.66666667,0.41666667,0.16666667,0.16,2,0,3,0,4,1,5,0.4,0,0.6,0,0.8,0.2,28.7306802561724,45.06516,57.77669,46.47154,51.77683,78.98287,39.70481,50.62759,61.15994,45.83861,0.08642,4.20672,NA,NA,NA,99.46,107.02,114.32,124.7,104.92,128.16,107.873333333333,106.32,118.933333333333,0.33333333,0.66666667,NA,91,97.9437484741211,NA,-0.088193915784359,7.08784294128418,NA,2.65211606025696,8.34239768981934,NA,-0.474072054028511,-0.933272588998079,NA,-5.92590067535639,-5.832953681238,NA,0.18181818,0.76923077,0.5,0.5,0.7,0.66666667,0.54166667,18.42105263,NA,0.33333333,0.66666667,NA,91.4162139892578,98.3575210571289,NA,-0.57985258102417,6.85599899291992,NA,1.10227799415588,7.17536640167236,NA,-0.474072054028511,-0.904947616159916,NA,-5.92590067535639,-5.65592260099947,0.09090909,0.84615385,0.5,1,0.63636364,0.66666667,0.54166667,5,89.0658752441406,18.2929214477539,1,0.2,107.043,1,0.2,"2024-07-05",0
"Jose Alvarado",17780,"2024-07-03","@CHC",26,2024,"PHI","A",29,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,0,2,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.3043324508413,29.9783111930123,1,0.666666666,0.333333333,0,0,0,0,0,5,12,17,0.0841680020093918,-0.0584440007805824,0.142612010240555,0.46900001168251,0.0502679497003555,1.7056999206543,1.74039995670319,1.74039995670319,NA,0,1,0.0236568786203861,0.0256882617470388,1,0,0.52941176,97.44444444,0.47058824,91.25,NA,-0.199366331100464,0.463634490966797,-2.21518145667182,5.79543113708496,0.33333333,0.72727273,0.58823529,0.5,0.75,0.7,0.64705882,0.25,0.17647059,0,2,1,2,1,0,3,0,0.66666667,0.33333333,0.66666667,0.33333333,0,7.5048645358689,47.70645,57.93526,53.50309,80,80,80,70.70933,65.36999,80,-1.16118,2.33532,NA,NA,NA,110.5,100.16,108.88,140.14,151.46,188.66,124.448235294118,124.301176470588,146.423529411765,0.47058824,0.52941176,NA,91.2625045776367,97.3444417317708,NA,0.00236442498862743,6.91342375013563,NA,2.35712718963623,9.18581390380859,NA,0.510995823889971,-0.203270439058542,NA,6.38744779862463,-2.2585604339838,NA,0.4,0.66666667,0.58823529,0.5,0.75,0.7,0.70588235,22.46153846,NA,0.47058824,0.52941176,NA,91.5372848510742,97.6211615668403,NA,-0.531622409820557,6.54016452365451,NA,0.939973711967468,7.8736080593533,NA,0.510995823889971,-0.203270439058542,NA,6.38744779862463,-2.2585604339838,0.28571429,0.8,0.58823529,0.5,0.75,0.7,0.58823529,3,77.5619099934896,10.6885019938151,0,0,94.1744,0,0,"2024-07-03",0
"Jose Alvarado",17780,"2024-06-29","MIA",26,2024,"PHI","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,29.3043324508413,103.055865631376,0,0,0,1,0,0,0,0,5,8,13,0.0518380254507065,0,0.0518380254507065,0.500999987125397,0.0513056851923466,0.684599995613098,0.901399970054626,0.901399970054626,0.661400020122528,1,1,0.0758459642529488,-0.000125798049496501,0,0,0.46153846,97.83333333,0.53846154,92.57142857,NA,0.972392618656158,-0.188906118273735,16.2065436442693,-2.69865883248193,0.28571429,0.83333333,0.53846154,0,1,0.71428571,0.46153846,0.66666667,0.15384615,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,-0.516939911839161,45.09718,68.78248,33.87543,42.1923,74.09928,20,46.32721,69.55896,20,0.35359,4.60748,NA,NA,NA,116.32,3.66,30.24,115.66,120.66,152.34,115.964615384615,66.66,95.9861538461539,0.53846154,0.46153846,NA,92.3999982561384,97.9333292643229,NA,0.814473628997803,7.53443463643392,NA,3.58885737827846,9.1360658009847,NA,-0.192927699536085,0.967676196247339,NA,-2.75610999337264,16.1279366041223,NA,0.28571429,0.83333333,0.53846154,0,1,0.71428571,0.46153846,20.9,NA,0.53846154,0.46153846,NA,92.217041015625,97.7476704915365,NA,0.232431854520525,7.37881851196289,NA,1.77312510354178,7.88895479838053,NA,-0.192927699536085,0.967676196247339,NA,-2.75610999337264,16.1279366041223,0.28571429,0.83333333,0.53846154,0,1,0.71428571,0.46153846,2,98.124267578125,43.183910369873,0,0,102.162,1,0.5,"2024-06-29",0
"Jose Alvarado",17780,"2024-06-26","@DET",26,2024,"PHI","A",29,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,1,0,1,9,0,18,1,0,0,1,2,1,0,0,0,0,0.2,0,0.2,3.74716908401489,0,0.4,2,0.5,0.5,1.1664797782898,7.8335202217102,4.19049659073353,217.547775557952,29.3043324508413,103.055865631376,0.5,0.25,0.25,0.5,0,0,0,0,8,8,16,0.0070239994674921,-0.0304440017789602,0.0374680012464523,-0.519999980926514,-0.0548523217439651,0.432799994945526,0.185599997639656,0.185599997639656,NA,0,1,-0.0285785607993603,0.0448077649341158,0,0,0.8125,98.84615385,0.1875,91.33333333,NA,-0.854944705963135,0.327582031488419,-6.57649773817796,10.919401049614,0.1,0.83333333,0.375,0,0.8,0.66666667,0.375,0.2,0.125,1,3,0,0,1,3,4,0.25,0.75,0,0,0.25,0.75,2.4605671415331,20,57.33496,20,51.71553,80,56.67344,20,63.06399,20,2.35059,7.60298,NA,NA,NA,86.5,61.94,60.92,43.1,142.58,112.46,78.3625,77.06,70.58375,0.1875,0.8125,NA,91.3666687011719,98.7615403395433,NA,-0.739914337793986,6.08373495248648,NA,3.43080488840739,8.18257082425631,NA,0.355124499648809,-0.866500619798899,NA,11.837483321627,-6.66538938306845,NA,0.11111111,0.71428571,0.375,0,0.8,0.66666667,0.4375,15.54545455,NA,0.1875,0.8125,NA,91.3544718424479,98.7618220402644,NA,-1.41524235407511,5.59823491023137,NA,2.13009675343831,7.40720015305739,NA,0.355124499648809,-0.866500619798899,NA,11.837483321627,-6.66538938306845,0.11111111,0.71428571,0.375,0,0.8,0.66666667,0.4375,4,99.3330001831055,14.9663906097412,2,0.5,106.619,3,0.75,"2024-06-26",0
"Jose Alvarado",17780,"2024-06-23","ARI",26,2024,"PHI","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-17.9405169074213,18.1856412207288,0,0,0,1,0,0,0,0,6,8,14,0.0230800025165081,0,0.0230800025165081,0.500999987125397,0.0513056851923466,0.297466665506363,0.491200000047684,0.491200000047684,0.340999990701675,1,1,0.0779987797141075,-0.000410245626699279,0,0,0.57142857,97.75,0.42857143,92,NA,0.331528335809708,0.450920075178146,4.14410419762135,7.51533458630244,0.33333333,0.6,0.42857143,0.33333333,0.66666667,0.5,0.35714286,0.66666667,0.21428571,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.71377784299991,56.18675,61.18872,62.85975,55.71128,80,53.24134,60.86168,75.41788,67.22133,-0.54938,3.25302,NA,NA,NA,105.58,112.8,125.24,136.68,80.28,154.46,118.908571428571,98.8628571428571,137.762857142857,0.42857143,0.57142857,NA,91.8166707356771,97.7750015258789,NA,0.791137854258219,7.37637615203857,NA,2.47354380289714,8.84604263305664,NA,0.456261891871691,0.377153225243092,NA,7.60436486452818,4.71441531553864,NA,0.16666667,0.625,0.42857143,0,0.6,0.5,0.57142857,16.63636364,NA,0.42857143,0.57142857,NA,91.9113159179688,97.8655776977539,NA,0.157355676094691,7.04874610900879,NA,0.704950412114461,7.51958513259888,NA,0.456261891871691,0.377153225243092,NA,7.60436486452818,4.71441531553864,0.16666667,0.625,0.42857143,0,0.6,0.5,0.57142857,1,83.7479553222656,27.8117599487305,0,0,83.748,0,0,"2024-06-23",0
"Jose Alvarado",17780,"2024-06-17","SDP",26,2024,"PHI","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.3043324508413,66.5170884121943,1,0,0.5,0.5,0,0,0,0,5,7,12,0.00291600474156439,0,0.00291600474156439,0.500999987125397,0.0513056851923466,0.0335333310067654,0.0603999979794025,0.0603999979794025,0.0301999989897013,1,1,0.0884438455104828,-0.00148544758168509,0,0,0.58333333,98,0.41666667,91.8,NA,0.529422342777252,0.198798716068268,7.56317632538932,3.97597432136536,0.16666667,0.83333333,0.5,1,1,1,0.5,1,0,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,-0.370622724792965,73.30869,62.5845,77.92482,29.49472,64.24113,41.67538,61.41949,61.04986,72.43955,-0.58404,3.20103,NA,NA,NA,102.16,115.12,128.74,129.38,78.18,114.94,113.501666666667,99.7283333333333,122.99,0.41666667,0.58333333,NA,91.9799987792969,97.8571428571429,NA,0.834531307220459,7.08990859985352,NA,4.02492332458496,8.60296957833426,NA,0.200842063874006,0.535881653428078,NA,4.01684127748013,7.65545219182968,NA,0,0.85714286,0.5,NA,1,1,0.58333333,20.33333333,NA,0.41666667,0.58333333,NA,91.7492614746094,97.5997837611607,NA,0.0347225964069366,6.65956878662109,NA,2.16802387237549,7.24245997837612,NA,0.200842063874006,0.535881653428078,NA,4.01684127748013,7.65545219182968,0,0.85714286,0.5,NA,1,1,0.58333333,2,93.1114807128906,17.2864646911621,0,0,99.7423,1,0.5,"2024-06-17",0
"Jose Alvarado",17780,"2024-06-14","@BAL",26,2024,"PHI","A",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,9.75339574477623,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,76.5491818091038,151.387312822842,0,0.333333333,0,0.666666666,0.5,0,1,9,4,6,10,0.13052000105381,0,0.13052000105381,0.467000007629395,0.0502150543034077,1.76133334636688,2.22399997711182,2.22399997711182,4.37400007247925,1,1,0.0741023272275925,6.25131218470742e-07,1,0,0.6,98.83333333,0.4,92.5,NA,0.657797455787659,0.150815412402153,10.9632909297943,3.77038531005383,0.2,0.8,0.5,1,1,1,0.5,0.33333333,0,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,3.88397176937868,80,66.58353,80,20,80,20,53.69997,71.70246,62.44562,-0.10445,3.92042,NA,NA,NA,105.48,147.94,157.96,126.28,33.32,78.48,113.8,102.092,126.168,0.4,0.6,NA,92.4250030517578,98.6666666666667,NA,1.78724229335785,6.44897143046061,NA,3.20486187934875,9.5251096089681,NA,0.152349151670933,0.648155797272921,NA,3.80872879177332,10.8025966212153,NA,0,0.83333333,0.5,NA,1,1,0.6,23.85714286,NA,0.4,0.6,NA,92.4510726928711,98.7197875976562,NA,0.884202241897583,5.89208857218425,NA,1.65230667591095,8.31906827290853,NA,0.152349151670933,0.648155797272921,NA,3.80872879177332,10.8025966212153,0,0.83333333,0.5,NA,1,1,0.6,3,84.5929768880208,41.5254364013672,0,0,102.966,1,0.33333333,"2024-06-14",0
"Jose Alvarado",17780,"2024-06-11","@BOS",26,2024,"PHI","A",29,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,1,0,1,9,0,9,1,0,0,2,1,0,1,0,0,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.3043324508413,66.5170884121943,2,0,0.666666666,0.333333333,1,0,0,0,7,13,20,0.0466959998011589,-0.0338519997894764,0.0805480033159256,0.546999931335449,0.0526974946260452,0.975279986858368,1.00240004062653,1.00240004062653,NA,0,1,0.0244603008031845,0.0234192829372539,0,0,0.55,98.63636364,0.45,93.22222222,NA,0.11731731146574,0.164478272199631,1.06652101332491,1.82753635777367,0.3,0.7,0.5,0.66666667,1,0.9,0.5,0.75,0.05,0,1,2,1,1,1,3,0,0.33333333,0.66666667,0.33333333,0.33333333,0.33333333,-0.767063885764747,80,67.49628,72.26948,27.37201,80,40.17055,63.76932,73.68845,64.87751,-0.73003,2.98205,NA,NA,NA,144.78,98.46,128.5,97.88,99.4,101.32,123.675,98.883,116.269,0.45,0.55,NA,93.1444430881076,98.4818226207386,NA,0.590899202558729,6.86779369007457,NA,4.28256564670139,9.85577600652521,NA,0.164828471839428,0.100685406476259,NA,1.83142746488253,0.915321877056902,NA,0.125,0.75,0.5,1,0.88888889,0.9,0.6,20.6875,NA,0.45,0.55,NA,93.130133734809,98.5175115411932,NA,0.0936233070161608,6.83766243674538,NA,2.80879741244846,8.66976096413352,NA,0.164828471839428,0.100685406476259,NA,1.83142746488253,0.915321877056902,0.125,0.75,0.5,1,0.88888889,0.9,0.6,3,93.0453694661458,25.0648600260417,0,0,93.7981,0,0,"2024-06-11",0
"Jose Alvarado",17780,"2024-06-09","NYM",26,2024,"PHI","H",29,0,1,27.000028163224,1,0,0,0,0,0,0,1,0.2,7,2,3,2,0,2,0,1,0,0,2,27.000028163224,27.000028163224,27.000028163224,1,0.5,0,2,0,0,0,1,0,0,0.28571429,0.28571429,0,6.28574948437448,0,0.5,6.00000625849423,1,0.4,10.6664876014076,16.3335405618164,10.6664876014076,652.644007434606,253.717551703599,259.552874403775,2,0,1,0,0,0,0,0,17,18,35,-0.765778064727783,-0.91481602191925,0.149038001894951,-3.1010000705719,-0.317562729120255,3.35115003585815,2.87139987945557,2.87139987945557,0.661800026893616,1,1,-0.141014710068703,-0.0874973101433928,0,1,0.6,99.14285714,0.4,93.64285714,NA,-0.245227932929993,-1.13267588615417,-1.16775206157139,-8.09054204395839,0.26086957,0.41666667,0.31428571,0.83333333,1,0.90909091,0.34285714,0.57142857,0.02857143,1,1,0,1,0,1,2,0.5,0.5,0,0.5,0,0.5,6.28596366434578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.26,184.2,195.22,161.6,97.1,157.38,127.282352941176,148.335294117647,179.638823529412,0.4,0.6,NA,93.5499965122768,99.0285760788691,NA,0.91490684236799,7.57311285109747,NA,3.59149769374302,9.62941051664806,NA,-1.16755140200257,-0.254332430660725,NA,-8.33965287144695,-1.21110681267012,NA,0.29411765,0.33333333,0.31428571,0.8,1,0.90909091,0.51428571,20.96296296,NA,0.4,0.6,NA,93.7675170898438,99.2590099516369,NA,0.238722085952759,7.07363164992559,NA,2.03762994493757,8.31986926850819,NA,-1.16755140200257,-0.254332430660725,NA,-8.33965287144695,-1.21110681267012,0.29411765,0.33333333,0.31428571,0.8,1,0.90909091,0.51428571,2,88.0312652587891,-30.9223022460938,0,0,102.029,1,0.5,"2024-06-09",0
"Jose Alvarado",17780,"2024-06-05","MIL",26,2024,"PHI","H",29,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,3,27,0,9,3,0,0,0,0,1,0,0,0,0,0.75,0,0.75,-0.459145915985107,0,0.25,1,1,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-65.1853662656838,-66.6845831899186,0,1,0,0,0,0,0,0,6,15,21,0.0737699940800667,-0.0495580472052097,0.123328045010567,0.500999987125397,0.0513056851923466,1.44420003890991,1.50199997425079,1.50199997425079,NA,0,1,0.0258794464170933,0.0252007309077519,1,0,0.61904762,97.76923077,0.38095238,91.625,NA,0.130804449319839,0.192862689495087,1.00618807169107,2.41078361868858,0.41666667,0.55555556,0.47619048,0.4,0.6,0.5,0.42857143,0.75,0.23809524,0,0,1,0,1,0,1,0,0,1,0,1,0,0.3942106968964,77.2476,52.82302,80,61.04054,80,60.20818,79.28115,59.99222,80,-1.69372,1.53651,NA,NA,NA,123.18,124.14,137.88,120.26,113.34,136.88,122.067619047619,120.025714285714,137.499047619048,0.38095238,0.61904762,NA,91.3874969482422,97.6076941856971,NA,0.958978295326233,8.22525846041166,NA,1.83626818656921,7.62069350022536,NA,0.193677894771099,0.131414286792278,NA,2.42097368463874,1.01087912917137,NA,0.4,0.54545455,0.47619048,0.25,0.66666667,0.5,0.52380952,19.35294118,NA,0.38095238,0.61904762,NA,91.2304992675781,97.4794452373798,NA,0.350032269954681,7.89856133094201,NA,0.204729229211807,6.44898047814002,NA,0.193677894771099,0.131414286792278,NA,2.42097368463874,1.01087912917137,0.4,0.54545455,0.47619048,0.25,0.66666667,0.5,0.52380952,1,100.989791870117,11.8866710662842,0,0,100.99,1,1,"2024-06-05",0
